town,ward,precinct,office,district,party,candidate,votes
Tewksbury,-,4,President,,Republican,John McCain,140
Somerville,1,3,President,,Republican,John McCain,25
Templeton,-,A,President,,Green-Rainbow,Elaine Brown,0
Norfolk,-,2,President,,Republican,Mike Huckabee,12
Milton,-,4,President,,Democratic,Christopher J. Dodd,0
Littleton,-,3,President,,Republican,Total Votes Cast,350
Watertown,-,7,President,,Democratic,All Others,3
Worcester,1,5,President,,Republican,Mitt Romney,147
Saugus,-,3,President,,Democratic,Blank Votes,2
Norton,-,4,President,,Democratic,"Joseph R. Biden, Jr.",1
W. Springfield,-,2,President,,Democratic,Hillary Clinton,183
Watertown,-,4,President,,Republican,No Preference,0
Rockland,-,3,President,,Republican,All Others,1
Montgomery,-,1,President,,Green-Rainbow,Ralph Nader,0
Colrain,-,1,President,,Green-Rainbow,Cynthia McKinney,0
Deerfield,-,1,President,,Republican,Mitt Romney,138
Greenfield,-,5,President,,Democratic,John Edwards,15
Seekonk,-,3,President,,Green-Rainbow,Ralph Nader,0
Springfield,3,E,President,,Democratic,Blank Votes,0
Cambridge,7,3,President,,Green-Rainbow,Cynthia McKinney,2
Chicopee,8,B,President,,Green-Rainbow,Cynthia McKinney,0
Weymouth,-,7,President,,Democratic,Mike Gravel,1
Brockton,6,B,President,,Democratic,Christopher J. Dodd,1
Boston,22,11,President,,Republican,Total Votes Cast,63
Wellesley,-,B,President,,Republican,All Others,0
Revere,5,2A,President,,Republican,Blank Votes,1
Bridgewater,-,1,President,,Republican,All Others,2
Hanson,-,3,President,,Green-Rainbow,All Others,1
Haverhill,5,1,President,,Green-Rainbow,Total Votes Cast,1
Worcester,5,4,President,,Democratic,Christopher J. Dodd,1
Boston,20,15,President,,Republican,Mitt Romney,83
Scituate,-,3,President,,Democratic,All Others,4
Holbrook,-,2,President,,Democratic,Mike Gravel,0
Shrewsbury,-,3,President,,Democratic,Blank Votes,1
Stoughton,-,7,President,,Democratic,All Others,0
Carlisle,-,1,President,,Democratic,John Edwards,17
Weymouth,-,4,President,,Democratic,Christopher J. Dodd,0
Hopkinton,-,4,President,,Democratic,Dennis J. Kucinich,2
Tewksbury,-,3A,President,,Green-Rainbow,All Others,0
Woburn,2,2,President,,Democratic,Barack Obama,128
Weymouth,-,11,President,,Republican,Ron Paul,4
Boston,3,1,President,,Democratic,Hillary Clinton,560
Pittsfield,2,A,President,,Republican,Duncan Hunter,0
Gloucester,2,2,President,,Democratic,Total Votes Cast,525
Worcester,5,4,President,,Republican,All Others,1
Boston,4,3,President,,Republican,All Others,1
Pittsfield,7,B,President,,Green-Rainbow,Cynthia McKinney,2
Raynham,-,1,President,,Republican,No Preference,2
Carver,-,2,President,,Democratic,Mike Gravel,1
Charlton,-,1,President,,Green-Rainbow,Elaine Brown,0
Boston,7,7,President,,Democratic,No Preference,4
Shrewsbury,-,2,President,,Republican,Rudy Giuliani,0
Norwood,-,7,President,,Democratic,Dennis J. Kucinich,1
Springfield,6,E,President,,Republican,Mitt Romney,26
Duxbury,-,5,President,,Republican,All Others,1
Boston,5,9,President,,Democratic,Bill Richardson,0
Lynn,6,1,President,,Green-Rainbow,Ralph Nader,1
Arlington,-,4,President,,Republican,Total Votes Cast,110
Boston,18,5,President,,Republican,Rudy Giuliani,0
Millbury,-,1,President,,Republican,All Others,2
Sandwich,-,1,President,,Green-Rainbow,Cynthia McKinney,0
Westford,-,2,President,,Green-Rainbow,Cynthia McKinney,1
Melrose,3,2,President,,Green-Rainbow,All Others,0
Danvers,-,4,President,,Republican,Duncan Hunter,0
Beverly,3,2,President,,Democratic,Dennis J. Kucinich,2
Boston,18,14,President,,Green-Rainbow,Cynthia McKinney,0
Barnstable,-,9,President,,Green-Rainbow,No Preference,0
Barnstable,-,13,President,,Green-Rainbow,All Others,0
Haverhill,7,3,President,,Green-Rainbow,Total Votes Cast,0
Cambridge,5,1,President,,Democratic,Blank Votes,2
Weymouth,-,3,President,,Democratic,Barack Obama,179
Palmer,-,3,President,,Republican,Fred Thompson,0
Shrewsbury,-,1,President,,Green-Rainbow,No Preference,0
Malden,1,1,President,,Republican,Tom Tancredo,0
Lowell,9,2,President,,Republican,John McCain,82
Springfield,1,E,President,,Democratic,Dennis J. Kucinich,0
Waltham,9,1,President,,Republican,Mitt Romney,35
Randolph,-,4,President,,Democratic,John Edwards,12
Sunderland,-,1,President,,Democratic,Barack Obama,457
Waltham,2,2,President,,Green-Rainbow,Cynthia McKinney,1
Littleton,-,1,President,,Democratic,Hillary Clinton,329
Quincy,3,4,President,,Republican,Fred Thompson,0
Lawrence,E,4,President,,Democratic,Dennis J. Kucinich,0
Winchester,-,2,President,,Green-Rainbow,Kat Swift,0
Northbridge,-,1,President,,Democratic,Blank Votes,1
Bridgewater,-,3,President,,Republican,Blank Votes,0
Plymouth,-,11,President,,Republican,Total Votes Cast,451
New Bedford,3,C,President,,Republican,Mitt Romney,11
Lakeville,-,1,President,,Democratic,All Others,1
Boston,3,1,President,,Democratic,John Edwards,6
Methuen,-,3,President,,Republican,No Preference,1
Quincy,6,1,President,,Green-Rainbow,All Others,0
Boston,21,15,President,,Democratic,Total Votes Cast,380
Taunton,3,A,President,,Republican,No Preference,1
Wakefield,-,5,President,,Green-Rainbow,All Others,0
Tewksbury,-,1,President,,Democratic,Dennis J. Kucinich,1
Duxbury,-,3,President,,Democratic,Blank Votes,2
Watertown,-,10,President,,Democratic,John Edwards,13
Wellesley,-,D,President,,Republican,John McCain,175
Winchester,-,8,President,,Republican,No Preference,0
Chicopee,2,CN,President,,Democratic,Blank Votes,0
Springfield,1,F,President,,Republican,Blank Votes,0
Auburn,-,4,President,,Democratic,Blank Votes,2
Hopkinton,-,4,President,,Democratic,Bill Richardson,0
Edgartown,-,1,President,,Democratic,Total Votes Cast,1030
New Bedford,1,B,President,,Democratic,Barack Obama,120
Boston,21,13,President,,Republican,Total Votes Cast,93
Berlin,-,1,President,,Republican,Fred Thompson,1
Ayer,-,1,President,,Democratic,Barack Obama,269
Abington,-,1,President,,Green-Rainbow,Kent Mesplay,0
Berkley,-,1,President,,Democratic,Christopher J. Dodd,0
Amherst,-,6,President,,Republican,Mike Huckabee,8
Marshfield,-,6,President,,Democratic,Blank Votes,3
Boston,16,11,President,,Green-Rainbow,All Others,0
Ludlow,-,5,President,,Democratic,"Joseph R. Biden, Jr.",0
Arlington,-,4,President,,Democratic,"Joseph R. Biden, Jr.",1
Boston,5,2,President,,Republican,Rudy Giuliani,1
Gloucester,1,2,President,,Democratic,John Edwards,10
Brockton,5,D,President,,Republican,Ron Paul,5
Amesbury,-,4,President,,Green-Rainbow,Blank Votes,0
Chicopee,6,AS,President,,Democratic,Bill Richardson,0
Worcester,3,3,President,,Democratic,Christopher J. Dodd,0
Boston,18,15,President,,Green-Rainbow,Kent Mesplay,0
Boston,20,6,President,,Green-Rainbow,Cynthia McKinney,0
Springfield,4,C,President,,Democratic,Mike Gravel,0
Brookfield,-,1,President,,Republican,Duncan Hunter,0
Haverhill,4,3,President,,Green-Rainbow,Kent Mesplay,0
Cambridge,3,3,President,,Green-Rainbow,Cynthia McKinney,1
Beverly,6,2,President,,Green-Rainbow,No Preference,0
Hanover,-,4,President,,Green-Rainbow,No Preference,0
Pittsfield,4,B,President,,Green-Rainbow,Kat Swift,1
Boston,2,5,President,,Republican,Rudy Giuliani,1
Cambridge,6,3,President,,Green-Rainbow,Ralph Nader,2
Mansfield,-,6,President,,Republican,Tom Tancredo,0
Abington,-,2,President,,Democratic,All Others,1
Bellingham,-,3,President,,Republican,Fred Thompson,2
Lynn,7,1,President,,Green-Rainbow,All Others,0
New Bedford,2,B,President,,Democratic,Hillary Clinton,242
Boston,18,1,President,,Green-Rainbow,Jared Ball,0
Tewksbury,-,2A,President,,Republican,Rudy Giuliani,4
Brockton,7,C,President,,Democratic,Total Votes Cast,522
Becket,-,1,President,,Green-Rainbow,Kent Mesplay,0
New Bedford,6,B,President,,Democratic,Christopher J. Dodd,0
Boston,12,7,President,,Green-Rainbow,Kent Mesplay,0
Taunton,2,B,President,,Democratic,Barack Obama,115
Worcester,1,3,President,,Green-Rainbow,Elaine Brown,0
Plymouth,-,5,President,,Green-Rainbow,Blank Votes,0
Lexington,-,4,President,,Democratic,"Joseph R. Biden, Jr.",1
Boston,19,5,President,,Green-Rainbow,Kat Swift,0
Yarmouth,-,1,President,,Democratic,No Preference,1
Maynard,-,4,President,,Democratic,Mike Gravel,0
Peabody,4,3A,President,,Democratic,All Others,0
Spencer,-,3,President,,Green-Rainbow,Kent Mesplay,0
Watertown,-,7,President,,Democratic,Bill Richardson,0
Boston,8,2,President,,Republican,All Others,0
Worcester,5,1,President,,Democratic,John Edwards,6
Lowell,1,3,President,,Republican,Fred Thompson,0
Waltham,2,1,President,,Green-Rainbow,Jared Ball,0
Foxborough,-,3,President,,Green-Rainbow,Blank Votes,0
Attleboro,3,A,President,,Republican,Fred Thompson,1
Springfield,7,F,President,,Democratic,Christopher J. Dodd,0
New Bedford,3,G,President,,Republican,Rudy Giuliani,1
Westfield,6,B,President,,Republican,John McCain,93
Natick,-,8,President,,Green-Rainbow,Kat Swift,0
Amherst,-,1,President,,Green-Rainbow,Total Votes Cast,5
Halifax,-,1,President,,Republican,Rudy Giuliani,2
Marlborough,1,2,President,,Republican,Fred Thompson,0
Amesbury,-,3,President,,Democratic,"Joseph R. Biden, Jr.",3
Lowell,10,2,President,,Republican,Duncan Hunter,0
Sheffield,-,1,President,,Republican,Mike Huckabee,14
Cambridge,4,3,President,,Republican,Rudy Giuliani,0
Revere,1,2,President,,Republican,No Preference,0
Boston,18,9,President,,Democratic,Total Votes Cast,548
Hudson,-,1,President,,Democratic,Blank Votes,5
Longmeadow,-,C,President,,Democratic,Total Votes Cast,602
Boston,22,10,President,,Green-Rainbow,Kent Mesplay,0
Douglas,-,2,President,,Republican,Mike Huckabee,18
Quincy,2,4,President,,Republican,Tom Tancredo,0
Bourne,-,4,President,,Republican,No Preference,2
Arlington,-,4,President,,Republican,Blank Votes,0
Braintree,-,8,President,,Democratic,Barack Obama,159
Holyoke,7,B,President,,Republican,Tom Tancredo,0
Boston,12,9,President,,Green-Rainbow,Kent Mesplay,0
Worcester,7,5,President,,Democratic,Total Votes Cast,635
Springfield,7,F,President,,Republican,Blank Votes,1
Cambridge,6,1,President,,Democratic,Barack Obama,618
Chicopee,3,AE,President,,Republican,Ron Paul,0
Lancaster,-,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Revere,4,1,President,,Green-Rainbow,Kat Swift,0
Lexington,-,6,President,,Green-Rainbow,Elaine Brown,0
Westfield,5,A,President,,Republican,Mitt Romney,124
Boston,19,10,President,,Republican,All Others,1
Gill,-,1,President,,Democratic,All Others,0
Norwell,-,3,President,,Democratic,Barack Obama,317
Lowell,11,1,President,,Republican,John McCain,33
Springfield,8,E,President,,Democratic,Blank Votes,0
Marlborough,2,1,President,,Green-Rainbow,Kent Mesplay,0
Auburn,-,2,President,,Democratic,John Edwards,18
Oak Bluffs,-,1,President,,Republican,John McCain,151
Marlborough,2,2,President,,Green-Rainbow,No Preference,0
Templeton,-,B,President,,Republican,John McCain,141
Uxbridge,-,4,President,,Green-Rainbow,Jared Ball,0
Boston,13,6,President,,Democratic,All Others,1
Boston,1,2,President,,Green-Rainbow,Ralph Nader,0
Billerica,-,6,President,,Democratic,"Joseph R. Biden, Jr.",1
Taunton,3,B,President,,Democratic,Blank Votes,3
Amherst,-,3A,President,,Republican,Ron Paul,0
New Bedford,6,E,President,,Green-Rainbow,Elaine Brown,0
Worcester,2,3,President,,Green-Rainbow,Kat Swift,0
Boston,18,23,President,,Green-Rainbow,Kent Mesplay,0
Spencer,-,2,President,,Green-Rainbow,Cynthia McKinney,0
Lynnfield,-,2,President,,Republican,Mike Huckabee,6
Auburn,-,4,President,,Democratic,Mike Gravel,1
Kingston,-,3,President,,Republican,John McCain,127
Rockland,-,2,President,,Green-Rainbow,Blank Votes,0
Boston,5,11,President,,Democratic,No Preference,0
Natick,-,6,President,,Green-Rainbow,Kat Swift,0
Newton,1,1,President,,Republican,Tom Tancredo,0
New Bedford,5,C,President,,Democratic,Dennis J. Kucinich,0
Franklin,-,3,President,,Democratic,Total Votes Cast,652
Haverhill,2,1,President,,Green-Rainbow,No Preference,0
Springfield,8,D,President,,Republican,Tom Tancredo,0
Lowell,10,1,President,,Republican,Tom Tancredo,0
Everett,1,2,President,,Republican,Duncan Hunter,0
Clinton,-,2,President,,Republican,All Others,0
Walpole,-,2,President,,Republican,Fred Thompson,1
Dudley,-,1,President,,Green-Rainbow,Kat Swift,0
Monterey,-,1,President,,Republican,All Others,0
Boston,18,13,President,,Republican,Mike Huckabee,1
Great Barrington,-,C,President,,Green-Rainbow,All Others,0
Arlington,-,3,President,,Republican,Mitt Romney,62
Boston,18,10,President,,Democratic,"Joseph R. Biden, Jr.",1
Boston,3,6,President,,Republican,Tom Tancredo,0
Wilmington,-,5,President,,Republican,All Others,0
Quincy,6,3,President,,Republican,Blank Votes,1
Marion,-,1,President,,Green-Rainbow,Total Votes Cast,1
Hudson,-,1,President,,Democratic,Christopher J. Dodd,2
Boston,20,7,President,,Democratic,John Edwards,7
Boston,6,5,President,,Republican,Total Votes Cast,120
Wayland,-,4,President,,Republican,Total Votes Cast,485
Wayland,-,4,President,,Democratic,"Joseph R. Biden, Jr.",2
Lowell,10,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Rehoboth,-,1,President,,Democratic,Christopher J. Dodd,0
Fall River,1,C,President,,Green-Rainbow,Elaine Brown,0
Ipswich,-,3,President,,Republican,Total Votes Cast,557
Shrewsbury,-,5,President,,Republican,Duncan Hunter,0
Somerset,-,5,President,,Democratic,"Joseph R. Biden, Jr.",2
Boston,21,5,President,,Republican,Rudy Giuliani,0
Boston,6,7,President,,Republican,John McCain,53
Tisbury,-,1,President,,Green-Rainbow,Elaine Brown,0
Quincy,3,2,President,,Green-Rainbow,Kat Swift,0
Royalston,-,1,President,,Republican,No Preference,1
Brockton,1,A,President,,Democratic,Hillary Clinton,238
Leominster,4,C,President,,Democratic,Blank Votes,0
Bellingham,-,3,President,,Republican,Blank Votes,0
Ashland,-,4,President,,Democratic,Christopher J. Dodd,0
Monroe,-,1,President,,Democratic,Dennis J. Kucinich,0
Peabody,5,1,President,,Green-Rainbow,Kent Mesplay,0
Wayland,-,2,President,,Democratic,Dennis J. Kucinich,3
Mashpee,-,1,President,,Green-Rainbow,Kent Mesplay,0
Boston,18,22,President,,Green-Rainbow,All Others,0
Middleborough,-,4,President,,Republican,Total Votes Cast,264
Weymouth,-,3,President,,Democratic,Blank Votes,10
Springfield,5,F,President,,Republican,Rudy Giuliani,0
Wakefield,-,5,President,,Republican,Total Votes Cast,439
Weymouth,-,2,President,,Democratic,Bill Richardson,2
Weymouth,-,11,President,,Democratic,Christopher J. Dodd,1
Revere,3,3,President,,Democratic,John Edwards,6
Hatfield,-,1,President,,Democratic,Mike Gravel,0
Concord,-,5,President,,Democratic,Barack Obama,752
Yarmouth,-,7,President,,Republican,No Preference,4
Plymouth,-,10,President,,Green-Rainbow,Blank Votes,0
Chicopee,3,AW,President,,Democratic,Barack Obama,78
Chelsea,3,4,President,,Republican,Blank Votes,0
Braintree,-,10,President,,Republican,Tom Tancredo,0
Cambridge,7,3,President,,Green-Rainbow,Elaine Brown,0
Chicopee,2,D,President,,Republican,No Preference,1
Peabody,4,3A,President,,Democratic,Bill Richardson,3
Marshfield,-,1,President,,Democratic,Mike Gravel,0
Framingham,-,2,President,,Republican,Rudy Giuliani,2
Mashpee,-,5,President,,Republican,Blank Votes,3
Hamilton,-,3,President,,Democratic,Blank Votes,2
Yarmouth,-,2,President,,Republican,Fred Thompson,5
Littleton,-,2,President,,Republican,Mitt Romney,202
Quincy,3,2,President,,Green-Rainbow,Ralph Nader,1
N. Andover,-,7,President,,Republican,Ron Paul,12
Medford,3,1,President,,Green-Rainbow,Kent Mesplay,0
Winthrop,-,2,President,,Democratic,Mike Gravel,0
Hanover,-,1,President,,Democratic,Mike Gravel,0
Bridgewater,-,5,President,,Democratic,Blank Votes,0
Wellesley,-,B,President,,Democratic,All Others,0
Scituate,-,2,President,,Democratic,All Others,2
Brockton,6,B,President,,Green-Rainbow,Cynthia McKinney,0
New Bedford,1,A,President,,Republican,Total Votes Cast,111
Weymouth,-,10,President,,Green-Rainbow,Total Votes Cast,0
Chicopee,2,A,President,,Republican,Ron Paul,0
Boston,15,2,President,,Democratic,John Edwards,5
Springfield,1,B,President,,Democratic,Christopher J. Dodd,0
Dracut,-,1,President,,Democratic,No Preference,3
Dudley,-,2,President,,Democratic,Hillary Clinton,246
Marshfield,-,2,President,,Green-Rainbow,Cynthia McKinney,0
Boston,13,1,President,,Green-Rainbow,Jared Ball,0
Conway,-,1,President,,Republican,Mitt Romney,37
Bridgewater,-,5,President,,Republican,Ron Paul,4
Fitchburg,6,A,President,,Republican,Fred Thompson,0
Boston,9,2,President,,Republican,Tom Tancredo,0
Billerica,-,4,President,,Republican,Total Votes Cast,416
Boston,20,18,President,,Democratic,John Edwards,7
Charlemont,-,1,President,,Republican,All Others,0
Boston,18,11,President,,Democratic,Blank Votes,1
Taunton,7,B,President,,Republican,All Others,3
Chicopee,8,A,President,,Republican,All Others,0
Raynham,-,2,President,,Republican,Mitt Romney,273
Pepperell,-,2,President,,Republican,Duncan Hunter,0
Springfield,6,C,President,,Green-Rainbow,All Others,0
Boston,14,13,President,,Republican,Duncan Hunter,0
Foxborough,-,3,President,,Green-Rainbow,Cynthia McKinney,1
Gloucester,5,2,President,,Democratic,Dennis J. Kucinich,4
Petersham,-,1,President,,Green-Rainbow,Ralph Nader,0
Weymouth,-,6,President,,Democratic,Total Votes Cast,766
Arlington,-,21,President,,Republican,All Others,0
Worcester,6,5,President,,Republican,Tom Tancredo,1
Dracut,-,6,President,,Democratic,John Edwards,17
Boston,5,3,President,,Republican,Tom Tancredo,0
Waltham,9,2,President,,Green-Rainbow,No Preference,0
Boston,22,6,President,,Democratic,Barack Obama,131
Boston,12,2,President,,Republican,No Preference,0
Boston,20,20,President,,Republican,Fred Thompson,0
Brookline,-,10,President,,Democratic,Barack Obama,459
Boston,21,15,President,,Green-Rainbow,Blank Votes,0
Boston,8,7,President,,Green-Rainbow,Cynthia McKinney,0
Randolph,-,1,President,,Democratic,Christopher J. Dodd,2
Quincy,5,1,President,,Republican,All Others,4
Stoughton,-,1,President,,Green-Rainbow,All Others,0
Pittsfield,4,A,President,,Republican,Blank Votes,0
Amherst,-,4A,President,,Green-Rainbow,Jared Ball,0
Framingham,-,1,President,,Democratic,Blank Votes,0
New Bedford,2,G,President,,Republican,No Preference,0
Boston,1,7,President,,Republican,Duncan Hunter,0
Tyngsborough,-,4,President,,Green-Rainbow,Cynthia McKinney,0
Amherst,-,4A,President,,Republican,Duncan Hunter,0
Quincy,5,3,President,,Republican,Tom Tancredo,0
Shrewsbury,-,3,President,,Democratic,Barack Obama,166
Chelsea,2,4,President,,Green-Rainbow,Ralph Nader,1
