town,ward,precinct,office,district,party,candidate,votes
TOTALS,,,State Senate,2nd Hampden and Hampshire,Republican,Michael R. Knapik,46208
TOTALS,,,U.S. House,7th,,All Others,2268
TOTALS,,,U.S. House,6th,,All Others,218
TOTALS,,,State Senate,2nd Middlesex,,Total Votes Cast,66485
TOTALS,,,State Senate,1st Worcester,,Total Votes Cast,58447
TOTALS,,,U.S. House,3rd,,Blank Votes,63009
TOTALS,,,State Senate,Norfolk and Suffolk,Democratic,Marian Walsh,50359
TOTALS,,,State House,3rd Plymouth,Democratic,Garrett J. Bradley,12193
TOTALS,,,State House,32nd Middlesex,Democratic,Rachel Kaprielian,13018
TOTALS,,,State Senate,Hampshire and Franklin,,Total Votes Cast,70726
TOTALS,,,State House,4th Hampden,,All Others,59
TOTALS,,,State House,13th Suffolk,,Total Votes Cast,11911
TOTALS,,,State House,30th Middlesex,Libertarian,Ronald A. Bargoot,1927
TOTALS,,,State House,5th Norfolk,,Total Votes Cast,20234
TOTALS,,,State Senate,5th Middlesex,Republican,Andrew B. Pryor,23370
TOTALS,,,State House,1st Plymouth,,Blank Votes,1029
TOTALS,,,U.S. House,9th,Democratic,John Joseph Moakley,193020
TOTALS,,,State House,9th Bristol,,Total Votes Cast,19938
TOTALS,,,State Senate,Middlesex and Worcester,,All Others,120
TOTALS,,,State House,8th Suffolk,,Total Votes Cast,12256
TOTALS,,,State House,1st Hampden,,All Others,92
TOTALS,,,State House,30th Middlesex,,Total Votes Cast,15326
TOTALS,,,State House,2nd Suffolk,,Blank Votes,3441
TOTALS,,,State House,3rd Berkshire,,Total Votes Cast,13804
TOTALS,,,State Senate,Norfolk and Suffolk,,Total Votes Cast,72053
TOTALS,,,U.S. House,1st,,Total Votes Cast,259300
TOTALS,,,State House,2nd Barnstable,Democratic,Demetrius J. Atsalis,17044
TOTALS,,,State House,2nd Berkshire,,All Others,3
TOTALS,,,State Senate,"Norfolk, Bristol and Plymouth",Republican,Jo Ann Sprague,42618
TOTALS,,,State Senate,1st Suffolk,,All Others,4
TOTALS,,,U.S. House,2nd,,Total Votes Cast,253867
TOTALS,,,State House,5th Suffolk,Independent Progressive,Althea Garrison,1609
TOTALS,,,State House,3rd Middlesex,,All Others,2
TOTALS,,,State House,2nd Hampshire,,All Others,81
TOTALS,,,State House,3rd Hampshire,Independent,Terry J. Franklin,1801
TOTALS,,,State House,3rd Berkshire,,All Others,1
TOTALS,,,State House,11th Plymouth,,Blank Votes,3558
TOTALS,,,State House,11th Hampden,,Blank Votes,2207
TOTALS,,,State House,3rd Barnstable,Democratic,Matthew C. Patrick,13279
TOTALS,,,State House,2nd Norfolk,,Blank Votes,3202
TOTALS,,,State House,36th Middlesex,Democratic,Christopher G. Fallon,11230
TOTALS,,,State House,2nd Berkshire,,Total Votes Cast,19437
TOTALS,,,State House,8th Plymouth,,Blank Votes,5320
TOTALS,,,Governor's Council,6th,Democratic,Michael J. Callahan,216831
TOTALS,,,State House,13th Middlesex,Democratic,Judith Deutsch,7183
TOTALS,,,State House,6th Worcester,,Blank Votes,851
TOTALS,,,State House,28th Middlesex,Democratic,Jarrett T. Barrios,12880
TOTALS,,,State House,8th Bristol,,Blank Votes,2796
TOTALS,,,State House,4th Berkshire,,All Others,82
TOTALS,,,State House,2nd Franklin,,All Others,164
TOTALS,,,State House,16th Suffolk,Democratic,Kathi-Anne Reinstein,10953
TOTALS,,,State Senate,2nd Suffolk,,Blank Votes,11619
TOTALS,,,U.S. House,5th,,Total Votes Cast,268461
TOTALS,,,State Senate,Hampshire and Franklin,Libertarian,Michael P. Froimowits,7221
TOTALS,,,State Senate,1st Suffolk,Democratic,Stephen F. Lynch,28429
TOTALS,,,State House,1st Hampshire,,All Others,100
TOTALS,,,State Senate,1st Bristol,,Total Votes Cast,57938
TOTALS,,,President,,Unenrolled,Hagelin and Tompkins,2884
TOTALS,,,State House,5th Suffolk,,Total Votes Cast,7657
TOTALS,,,Governor's Council,5th,,Blank Votes,113953
TOTALS,,,State House,9th Worcester,,Total Votes Cast,21106
TOTALS,,,State House,2nd Hampden,Libertarian,Alan L. Wilcox,3364
TOTALS,,,State House,16th Essex,,All Others,0
TOTALS,,,U.S. Senate,,Libertarian,Carla A. Howell,308860
TOTALS,,,State House,8th Middlesex,,Blank Votes,1159
TOTALS,,,State House,15th Suffolk,,All Others,0
TOTALS,,,State House,3rd Berkshire,,Blank Votes,3680
TOTALS,,,State House,24th Middlesex,Libertarian,James D. Mollison,2973
TOTALS,,,State House,4th Plymouth,,Total Votes Cast,22888
TOTALS,,,State House,36th Middlesex,,Total Votes Cast,13812
TOTALS,,,State House,2nd Barnstable,Republican,Lawrence A. Zalis,6325
TOTALS,,,State House,15th Norfolk,,Total Votes Cast,18121
TOTALS,,,State House,18th Middlesex,,Total Votes Cast,13215
TOTALS,,,State House,18th Suffolk,,All Others,0
TOTALS,,,State House,30th Middlesex,,Blank Votes,1952
TOTALS,,,State House,10th Essex,Democratic,Robert F. Fennell,10115
TOTALS,,,State House,4th Middlesex,,Blank Votes,3343
TOTALS,,,State Senate,1st Middlesex,Democratic,Steven C. Panagiotakos,42193
TOTALS,,,U.S. House,10th,,Total Votes Cast,332791
TOTALS,,,State Senate,Norfolk and Plymouth,,All Others,946
TOTALS,,,State House,6th Hampden,,Blank Votes,540
TOTALS,,,State House,1st Worcester,,Total Votes Cast,21069
TOTALS,,,State House,10th Hampden,Democratic,Cheryl Rivera,5439
TOTALS,,,State House,25th Middlesex,,Blank Votes,4733
TOTALS,,,State Senate,1st Suffolk,,Blank Votes,16468
TOTALS,,,State House,31st Middlesex,,All Others,12
TOTALS,,,State House,11th Bristol,Democratic,Robert M. Koczera,13992
TOTALS,,,State House,4th Plymouth,Republican,Ronald B. Wheatley,5264
TOTALS,,,Governor's Council,6th,,All Others,1624
TOTALS,,,State Senate,"Middlesex, Norfolk & Worcester",,Total Votes Cast,80376
TOTALS,,,State House,9th Hampden,Democratic,Christopher P. Asselin,9606
TOTALS,,,State House,4th Middlesex,,All Others,177
TOTALS,,,State Senate,1st Worcester,Republican,Christopher P. LoConto,15672
TOTALS,,,State House,37th Middlesex,,Blank Votes,2999
TOTALS,,,State House,14th Essex,,Total Votes Cast,14993
TOTALS,,,State Senate,3rd Essex,,Total Votes Cast,71197
TOTALS,,,State House,4th Norfolk,Democratic,Paul R. Haley,13601
TOTALS,,,State House,2nd Suffolk,,Total Votes Cast,12157
TOTALS,,,State House,8th Worcester,,Blank Votes,4272
TOTALS,,,State House,3rd Worcester,,Total Votes Cast,12027
TOTALS,,,State House,19th Middlesex,,All Others,80
TOTALS,,,State House,9th Worcester,Republican,"George N. Peterson, Jr.",15896
TOTALS,,,State House,22nd Middlesex,,All Others,85
TOTALS,,,State House,35th Middlesex,,Blank Votes,4725
TOTALS,,,State House,3rd Suffolk,,All Others,2
TOTALS,,,State Senate,Cape and Islands,,Total Votes Cast,102777
TOTALS,,,State House,22nd Middlesex,Republican,Brian M. Cresta,16347
TOTALS,,,State House,12th Bristol,,Blank Votes,2546
TOTALS,,,State House,5th Bristol,Democratic,Patricia A. Haddad,11365
TOTALS,,,U.S. House,9th,,Total Votes Cast,271069
TOTALS,,,U.S. House,6th,,Total Votes Cast,303845
TOTALS,,,State House,14th Middlesex,,Blank Votes,5665
TOTALS,,,State House,12th Worcester,Republican,Patrick D. Cullen,5226
TOTALS,,,State House,10th Middlesex,Democratic,Peter J. Koutoujian,10233
TOTALS,,,U.S. House,3rd,Democratic,James P. McGovern,213065
TOTALS,,,State House,12th Plymouth,,Blank Votes,1293
TOTALS,,,State House,15th Suffolk,,Blank Votes,3988
TOTALS,,,State House,11th Suffolk,,Blank Votes,3164
TOTALS,,,State House,10th Worcester,,Total Votes Cast,18570
TOTALS,,,State House,9th Essex,Republican,Patricia Cuddemi,5058
TOTALS,,,State House,4th Norfolk,,Total Votes Cast,17415
TOTALS,,,U.S. Senate,,,All Others,2473
TOTALS,,,State House,29th Middlesex,Democratic,"Timothy J. Toomey, Jr.",10275
TOTALS,,,State House,28th Middlesex,,Blank Votes,3456
TOTALS,,,Governor's Council,7th,,Total Votes Cast,329486
TOTALS,,,State House,1st Hampshire,,Total Votes Cast,20126
TOTALS,,,State Senate,Cape and Islands,,All Others,80
TOTALS,,,State House,2nd Essex,Republican,William C. Early,8169
TOTALS,,,State House,5th Middlesex,Democratic,David Paul Linsky,15940
TOTALS,,,State House,8th Norfolk,,Total Votes Cast,20582
TOTALS,,,U.S. House,1st,,Blank Votes,11099
TOTALS,,,State House,10th Middlesex,,Blank Votes,4288
TOTALS,,,State Senate,Plymouth and Norfolk,,Blank Votes,3253
TOTALS,,,State House,2nd Middlesex,Libertarian,"Joseph Fischetti, Jr.",3455
TOTALS,,,State House,17th Middlesex,,Blank Votes,1503
TOTALS,,,State Senate,Norfolk and Plymouth,,Total Votes Cast,72551
TOTALS,,,State House,10th Norfolk,,Blank Votes,5416
TOTALS,,,State House,19th Middlesex,,Total Votes Cast,8079
TOTALS,,,State House,10th Hampden,,Total Votes Cast,6660
TOTALS,,,State House,7th Suffolk,,All Others,0
TOTALS,,,State House,6th Plymouth,,Blank Votes,1022
TOTALS,,,State House,6th Suffolk,,All Others,0
TOTALS,,,State House,12th Bristol,,All Others,155
TOTALS,,,State House,32nd Middlesex,,Total Votes Cast,16302
TOTALS,,,State House,37th Middlesex,Democratic,Vincent Paul Ciampa,10552
TOTALS,,,State Senate,1st Middlesex,,Total Votes Cast,55573
TOTALS,,,State House,25th Middlesex,,All Others,211
TOTALS,,,State Senate,Worcester and Middlesex,,All Others,277
TOTALS,,,State House,6th Middlesex,Unenrolled,Gerald L. Bloomfield,681
TOTALS,,,State House,4th Barnstable,,Total Votes Cast,27005
TOTALS,,,State House,9th Hampden,,Blank Votes,857
TOTALS,,,State House,4th Bristol,,Total Votes Cast,18752
TOTALS,,,State House,15th Essex,,All Others,37
TOTALS,,,State Senate,"Norfolk, Bristol and Plymouth",,Total Votes Cast,84867
TOTALS,,,State Senate,Plymouth and Barnstable,,Blank Votes,5192
TOTALS,,,State House,3rd Suffolk,Democratic,Salvatore F. DiMasi,9349
TOTALS,,,Governor's Council,3rd,,Barry T. Hutch,45248
TOTALS,,,State House,4th Suffolk,,Blank Votes,3477
TOTALS,,,State House,2nd Worcester,,All Others,39
TOTALS,,,U.S. House,1st,Democratic,John W. Olver,169375
TOTALS,,,State House,"Barnstable, Dukes and Nantucket",,All Others,15
TOTALS,,,Governor's Council,7th,,All Others,1548
TOTALS,,,State House,9th Plymouth,,All Others,24
TOTALS,,,State House,8th Plymouth,,Total Votes Cast,19090
TOTALS,,,State House,34th Middlesex,Republican,Michael J. Rotondi,7513
TOTALS,,,State House,10th Plymouth,,All Others,4
TOTALS,,,State House,2nd Franklin,Democratic,Jhon F. Merrigan,13954
TOTALS,,,State House,11th Plymouth,,All Others,32
TOTALS,,,U.S. House,5th,,All Others,4040
TOTALS,,,State House,14th Suffolk,Democratic,Angelo M. Scaccia,9622
TOTALS,,,State House,10th Plymouth,Republican,Richard J. Curran,4803
TOTALS,,,State Senate,1st Essex and Middlesex,,Total Votes Cast,87682
TOTALS,,,State House,11th Worcester,,Blank Votes,5108
TOTALS,,,State House,1st Norfolk,Democratic,Bruce J. Ayers,13122
TOTALS,,,State House,14th Bristol,,Total Votes Cast,19169
TOTALS,,,State House,6th Hampden,,All Others,5
TOTALS,,,State House,2nd Hampshire,,Total Votes Cast,18526
TOTALS,,,State House,5th Worcester,,Total Votes Cast,17421
TOTALS,,,State House,20th Middlesex,,Blank Votes,4020
TOTALS,,,State House,3rd Hampshire,Democratic,Ellen S. Story,10013
TOTALS,,,U.S. Senate,,Timesizing Not Downsizing,"Philip Hyde, III",8452
TOTALS,,,State House,3rd Essex,,Blank Votes,3389
TOTALS,,,State House,3rd Middlesex,Republican,Elmer Eubanks,3927
TOTALS,,,State House,16th Worcester,,Total Votes Cast,10736
TOTALS,,,State Senate,Plymouth and Barnstable,Republican,James R. Norton,28271
TOTALS,,,State House,14th Worcester,,All Others,27
TOTALS,,,State House,2nd Barnstable,,All Others,13
TOTALS,,,State House,6th Norfolk,,Blank Votes,2168
TOTALS,,,State House,10th Worcester,Republican,"William E. Kingkade, Jr.",6163
TOTALS,,,State House,1st Norfolk,,Total Votes Cast,16816
TOTALS,,,State House,13th Norfolk,,Blank Votes,1497
TOTALS,,,State House,1st Franklin,,All Others,43
TOTALS,,,State House,7th Bristol,,Total Votes Cast,10473
TOTALS,,,State House,25th Middlesex,,Total Votes Cast,20695
TOTALS,,,State House,9th Worcester,,Blank Votes,5112
TOTALS,,,State House,4th Essex,Republican,Bradford R. Hill,16942
TOTALS,,,State House,4th Barnstable,,Blank Votes,5754
TOTALS,,,State House,12th Essex,,All Others,332
TOTALS,,,State House,16th Worcester,Democratic,John P. Fresolo,8356
TOTALS,,,State House,11th Worcester,Republican,Karyn E. Polito,18182
TOTALS,,,State House,14th Norfolk,,Total Votes Cast,20061
TOTALS,,,State House,6th Norfolk,,Total Votes Cast,19841
TOTALS,,,State Senate,1st Middlesex,,All Others,56
TOTALS,,,State House,10th Essex,,Blank Votes,2236
TOTALS,,,State Senate,1st Plymouth and Bristol,,Blank Votes,3741
TOTALS,,,State House,22nd Middlesex,,Total Votes Cast,21560
TOTALS,,,State Senate,Middlesex and Suffolk,,Blank Votes,16947
TOTALS,,,State House,9th Middlesex,Republican,Michael R. Squillante,5605
TOTALS,,,State Senate,Hampshire and Franklin,,All Others,64
TOTALS,,,State House,17th Worcester,Democratic,"John J. Binienda, Sr.",9743
TOTALS,,,State House,15th Norfolk,Democratic,Frank Israel Smizik,12644
TOTALS,,,State House,8th Norfolk,,All Others,71
TOTALS,,,State House,4th Berkshire,Democratic,Christopher J. Hodgkins,15047
TOTALS,,,State House,11th Suffolk,,All Others,0
TOTALS,,,State House,9th Worcester,,All Others,98
TOTALS,,,State House,2nd Berkshire,Democratic,Andrew Baker,6426
TOTALS,,,State House,17th Essex,,Blank Votes,5226
TOTALS,,,State House,23rd Middlesex,,All Others,103
TOTALS,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Blank Votes,12681
TOTALS,,,State House,5th Bristol,,All Others,7
TOTALS,,,State House,17th Essex,,All Others,110
TOTALS,,,State House,14th Norfolk,Democratic,Lawrence R. Kaplan,8594
TOTALS,,,State House,1st Bristol,Republican,Michael J. Coppola,12155
TOTALS,,,State House,12th Plymouth,Republican,William F. Cravens,4354
TOTALS,,,State House,2nd Essex,,Blank Votes,916
TOTALS,,,State House,8th Norfolk,,Blank Votes,4137
TOTALS,,,State Senate,4th Middlesex,,Total Votes Cast,76492
TOTALS,,,State House,2nd Middlesex,Democratic,Geoffrey D. Hall,14099
TOTALS,,,U.S. House,10th,,Blank Votes,16227
TOTALS,,,State House,7th Suffolk,,Total Votes Cast,8054
TOTALS,,,State Senate,Hampden,,All Others,76
TOTALS,,,State House,13th Suffolk,Democratic,Martin J. Walsh,8113
TOTALS,,,State House,2nd Middlesex,,Total Votes Cast,19912
TOTALS,,,State House,13th Worcester,,Blank Votes,1030
TOTALS,,,State Senate,Plymouth and Barnstable,Democratic,Therese Murray,52375
TOTALS,,,U.S. House,6th,Republican,Paul McCarthy,83501
TOTALS,,,State House,12th Middlesex,,All Others,0
TOTALS,,,State House,9th Bristol,,All Others,40
TOTALS,,,State House,12th Middlesex,,Total Votes Cast,19219
TOTALS,,,State House,16th Suffolk,,Blank Votes,3239
TOTALS,,,State House,6th Suffolk,,Blank Votes,3267
TOTALS,,,Governor's Council,1st,,Total Votes Cast,375771
TOTALS,,,State House,33rd Middlesex,Democratic,Carol A. Donovan,10403
TOTALS,,,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",197338
TOTALS,,,State Senate,2nd Worcester,,Blank Votes,3904
TOTALS,,,State House,5th Worcester,Republican,David H. Tuttle,14593
TOTALS,,,State House,2nd Norfolk,Democratic,Arthur Stephen Tobin,12889
TOTALS,,,State House,27th Middlesex,,All Others,156
TOTALS,,,Governor's Council,5th,Democratic,Mary-Ellen Manning,238597
TOTALS,,,State House,12th Bristol,,Total Votes Cast,10405
TOTALS,,,State House,12th Worcester,,All Others,19
TOTALS,,,State House,13th Suffolk,,All Others,0
TOTALS,,,State House,15th Worcester,Democratic,Vincent A. Pedone,7170
TOTALS,,,State House,28th Middlesex,,Total Votes Cast,16409
TOTALS,,,State House,1st Essex,,All Others,31
TOTALS,,,State Senate,2nd Middlesex,,All Others,608
TOTALS,,,Governor's Council,6th,,Total Votes Cast,328138
TOTALS,,,State House,14th Essex,Democratic,David M. Torrisi,10357
TOTALS,,,State House,1st Hampden,Republican,Reed V. Hillman,13002
TOTALS,,,State House,11th Bristol,,All Others,82
TOTALS,,,State House,1st Barnstable,,Blank Votes,5765
TOTALS,,,State Senate,Hampshire and Franklin,,Blank Votes,7261
TOTALS,,,State House,4th Hampden,Republican,Cele Hahn,12889
TOTALS,,,State House,12th Essex,Democratic,John P. Slattery,14482
TOTALS,,,State House,7th Essex,Democratic,J. Michael Ruane,13636
TOTALS,,,State House,11th Norfolk,Democratic,Maryanne Lewis,14305
TOTALS,,,State Senate,2nd Plymouth and Bristol,,All Others,203
TOTALS,,,President,,Reform,Buchanan and Higgins,11149
TOTALS,,,State House,6th Worcester,Democratic,Mark J. Carron,8746
TOTALS,,,State Senate,2nd Hampden and Hampshire,,Total Votes Cast,60113
TOTALS,,,State House,6th Middlesex,Republican,Jerry Vengrow,3958
TOTALS,,,State House,11th Norfolk,,Total Votes Cast,20172
TOTALS,,,State House,11th Plymouth,,Total Votes Cast,13189
TOTALS,,,State Senate,3rd Middlesex,,All Others,47
TOTALS,,,State Senate,1st Plymouth and Bristol,,All Others,28
TOTALS,,,State House,13th Hampden,,All Others,165
TOTALS,,,State House,19th Suffolk,,Total Votes Cast,15895
TOTALS,,,State Senate,1st Middlesex and Norfolk,,All Others,63
TOTALS,,,State House,2nd Hampshire,Democratic,Nancy Flavin,15287
TOTALS,,,State House,6th Hampden,Democratic,Stephen J. Buoniconti,8904
TOTALS,,,State House,1st Middlesex,Democratic,Joseph McManus,8950
TOTALS,,,State House,1st Franklin,,Blank Votes,3091
TOTALS,,,State House,17th Worcester,,Total Votes Cast,11851
TOTALS,,,State House,13th Essex,Republican,Franklin J. Arrington,6579
TOTALS,,,State House,3rd Essex,Democratic,Brian S. Dempsey,13159
TOTALS,,,State House,9th Hampden,,All Others,45
TOTALS,,,State House,14th Bristol,Republican,Elizabeth A. Poirier,11893
TOTALS,,,State House,4th Essex,Libertarian,Francis H. Mackay-Smith,3032
TOTALS,,,State Senate,4th Middlesex,,Blank Votes,11289
TOTALS,,,State House,16th Essex,Democratic,Jose L. Santiago,3374
TOTALS,,,State House,15th Worcester,Republican,Frank A. Beshai,1616
TOTALS,,,State House,12th Hampden,,All Others,99
TOTALS,,,State House,8th Worcester,,Total Votes Cast,18011
TOTALS,,,State House,2nd Hampden,,All Others,37
TOTALS,,,State House,5th Plymouth,Democratic,Robert J. Nyman,15084
TOTALS,,,State House,15th Worcester,,Total Votes Cast,9411
TOTALS,,,State House,10th Suffolk,,All Others,2
TOTALS,,,State House,6th Middlesex,Democratic,Deborah D. Blumer,12081
TOTALS,,,State House,3rd Worcester,,Blank Votes,2029
TOTALS,,,State House,4th Berkshire,,Blank Votes,5034
TOTALS,,,State Senate,1st Bristol,,Blank Votes,13122
TOTALS,,,U.S. House,6th,,Blank Votes,14802
TOTALS,,,State House,15th Norfolk,,All Others,19
TOTALS,,,State House,4th Essex,,Total Votes Cast,22875
TOTALS,,,State Senate,2nd Suffolk,,All Others,4
TOTALS,,,State House,27th Middlesex,,Blank Votes,3686
TOTALS,,,State Senate,3rd Essex,,Blank Votes,20107
TOTALS,,,U.S. Senate,,,Blank Votes,134586
TOTALS,,,Governor's Council,5th,,Total Votes Cast,354392
TOTALS,,,State House,12th Hampden,Democratic,Benjamin Swan,6653
TOTALS,,,State House,15th Middlesex,,Blank Votes,5071
TOTALS,,,State House,7th Worcester,Republican,Paul K. Frost,10476
TOTALS,,,State House,8th Essex,Libertarian,David Alan Rizzo,3516
TOTALS,,,State House,4th Bristol,,All Others,105
TOTALS,,,State House,3rd Hampden,,All Others,27
TOTALS,,,State Senate,"Norfolk, Bristol and Plymouth",Democratic,James E. Timilty,36407
TOTALS,,,State House,38th Middlesex,Democratic,"Paul J. Donato, Sr.",10278
TOTALS,,,State House,4th Suffolk,Democratic,"John A. Hart, Jr.",10802
TOTALS,,,State House,3rd Middlesex,,Blank Votes,1019
TOTALS,,,State House,5th Bristol,,Total Votes Cast,18288
TOTALS,,,State House,9th Suffolk,,Total Votes Cast,12060
TOTALS,,,State House,7th Hampden,,All Others,5
TOTALS,,,State House,4th Plymouth,Democratic,Frank M. Hynes,16724
TOTALS,,,State House,7th Plymouth,,Blank Votes,4089
TOTALS,,,State House,4th Berkshire,,Total Votes Cast,19713
TOTALS,,,State Senate,Suffolk and Norfolk,Democratic,Brian A. Joyce,45562
TOTALS,,,State House,1st Suffolk,,All Others,3
TOTALS,,,State Senate,2nd Essex and Middlesex,,Total Votes Cast,58136
TOTALS,,,State House,10th Bristol,,Blank Votes,1535
TOTALS,,,State House,15th Essex,,Total Votes Cast,17021
TOTALS,,,State House,"Barnstable, Dukes and Nantucket",Democratic,Eric T. Turkington,17145
TOTALS,,,State House,18th Middlesex,,Blank Votes,2823
TOTALS,,,State House,39th Middlesex,Democratic,Colleen M. Garry,14430
TOTALS,,,State House,13th Middlesex,,Total Votes Cast,22181
TOTALS,,,State House,14th Norfolk,,All Others,8
TOTALS,,,State House,17th Middlesex,Democratic,"Thomas A. Golden, Jr.",9257
TOTALS,,,State House,3rd Barnstable,,Total Votes Cast,25321
TOTALS,,,State House,8th Essex,Democratic,Douglas W. Petersen,14857
TOTALS,,,State House,10th Plymouth,,Total Votes Cast,15623
TOTALS,,,State House,4th Suffolk,,Total Votes Cast,14281
TOTALS,,,U.S. House,2nd,Democratic,Richard E. Neal,196670
TOTALS,,,State House,1st Plymouth,,All Others,33
TOTALS,,,State House,23rd Middlesex,,Total Votes Cast,20127
TOTALS,,,State House,14th Norfolk,,Blank Votes,1128
TOTALS,,,State House,4th Essex,,All Others,37
TOTALS,,,State House,14th Middlesex,,All Others,209
TOTALS,,,State Senate,"Berkshire, Hampden, Hampshire and Franklin",,Total Votes Cast,65853
TOTALS,,,State House,37th Middlesex,,Total Votes Cast,13681
TOTALS,,,State House,13th Worcester,,Total Votes Cast,18173
TOTALS,,,State House,2nd Berkshire,,Blank Votes,802
TOTALS,,,State House,30th Middlesex,,All Others,52
TOTALS,,,State House,12th Norfolk,,All Others,145
TOTALS,,,State Senate,Plymouth and Norfolk,Republican,"Robert L. Hedlund, Jr.",41652
TOTALS,,,U.S. House,6th,Democratic,John F. Tierney,205324
TOTALS,,,State House,2nd Plymouth,Democratic,Ruth W. Provost,11716
TOTALS,,,State House,1st Franklin,,Total Votes Cast,19115
TOTALS,,,State House,18th Suffolk,,Blank Votes,4747
TOTALS,,,State House,15th Suffolk,,Total Votes Cast,10778
TOTALS,,,State House,36th Middlesex,,Blank Votes,2492
TOTALS,,,State House,3rd Essex,,Total Votes Cast,16605
TOTALS,,,U.S. House,10th,,All Others,697
TOTALS,,,State Senate,1st Worcester,,Blank Votes,3558
TOTALS,,,State Senate,2nd Middlesex,,Blank Votes,16163
TOTALS,,,State House,3rd Norfolk,Democratic,Ronald Mariano,13391
TOTALS,,,State House,7th Middlesex,Republican,John P. Kirwan,3551
TOTALS,,,State House,7th Middlesex,,Total Votes Cast,15709
TOTALS,,,State House,6th Essex,,All Others,32
TOTALS,,,State House,13th Norfolk,Republican,Sean E. Rickert,5638
TOTALS,,,State House,17th Worcester,,Blank Votes,2020
TOTALS,,,State House,7th Worcester,,Total Votes Cast,19480
TOTALS,,,State House,11th Bristol,,Total Votes Cast,17872
TOTALS,,,State House,33rd Middlesex,,Total Votes Cast,16996
TOTALS,,,State House,5th Worcester,,All Others,72
TOTALS,,,State House,3rd Barnstable,,All Others,12
TOTALS,,,State House,16th Worcester,,Blank Votes,2300
TOTALS,,,State House,7th Hampden,Republican,William E. Johnson,6411
TOTALS,,,State House,7th Norfolk,,All Others,29
TOTALS,,,State House,5th Essex,,Total Votes Cast,20324
TOTALS,,,State Senate,4th Middlesex,,All Others,143
TOTALS,,,President,,,No Preference,0
TOTALS,,,State House,5th Hampden,,All Others,29
TOTALS,,,State House,28th Middlesex,,All Others,73
TOTALS,,,State House,13th Hampden,,Blank Votes,4758
TOTALS,,,State Senate,1st Worcester,,All Others,62
TOTALS,,,State House,13th Bristol,,Total Votes Cast,11441
TOTALS,,,State House,7th Middlesex,Democratic,John A. Stefanini,10213
TOTALS,,,State House,34th Middlesex,,Blank Votes,979
TOTALS,,,State House,20th Middlesex,,Total Votes Cast,20090
TOTALS,,,State Senate,Plymouth and Norfolk,,Total Votes Cast,83489
TOTALS,,,Governor's Council,4th,,Total Votes Cast,305079
TOTALS,,,State Senate,2nd Bristol,Democratic,Mark C. Montigny,46758
TOTALS,,,State House,3rd Worcester,Democratic,Emile J. Goguen,9892
TOTALS,,,State Senate,2nd Suffolk,Democratic,Dianne Wilkerson,27177
TOTALS,,,State House,16th Middlesex,,All Others,40
TOTALS,,,State House,8th Hampden,,Blank Votes,2299
TOTALS,,,State House,8th Bristol,,All Others,34
TOTALS,,,State House,6th Essex,Republican,kerry Murphy Healcy,6549
TOTALS,,,Governor's Council,8th,Democratic,Edward M. O'Brien,190295
TOTALS,,,State Senate,Cape and Islands,Democratic,Robert A. O'Leary,56421
TOTALS,,,State House,15th Worcester,,All Others,22
TOTALS,,,State Senate,2nd Worcester,,Total Votes Cast,68282
TOTALS,,,State Senate,2nd Worcester,,All Others,74
TOTALS,,,State House,13th Norfolk,,Total Votes Cast,22610
TOTALS,,,State Senate,2nd Plymouth and Bristol,,Blank Votes,14345
TOTALS,,,State House,2nd Middlesex,,All Others,16
TOTALS,,,State House,4th Hampden,,Blank Votes,3213
TOTALS,,,State House,1st Barnstable,,All Others,134
TOTALS,,,State House,11th Hampden,Democratic,Paul E. Caron,10433
TOTALS,,,State House,9th Middlesex,,All Others,0
TOTALS,,,State Senate,"Middlesex, Norfolk & Worcester",,All Others,587
TOTALS,,,State House,6th Hampden,,Total Votes Cast,14933
TOTALS,,,State House,1st Middlesex,,Blank Votes,863
TOTALS,,,State House,12th Essex,,Blank Votes,4410
TOTALS,,,State Senate,Hampden,,Total Votes Cast,48644
TOTALS,,,State House,11th Hampden,,All Others,154
TOTALS,,,State House,1st Norfolk,,Blank Votes,3343
TOTALS,,,State Senate,Norfolk and Suffolk,,All Others,241
TOTALS,,,State House,34th Middlesex,,Total Votes Cast,20350
TOTALS,,,Governor's Council,2nd,,Total Votes Cast,373719
TOTALS,,,State House,16th Middlesex,Libertarian,Patrick El-Azem,3724
TOTALS,,,State House,5th Plymouth,,Total Votes Cast,20342
TOTALS,,,State House,6th Bristol,,Total Votes Cast,14109
TOTALS,,,State House,1st Essex,Republican,Joseph P. Sullivan,9181
TOTALS,,,State House,4th Barnstable,,All Others,37
TOTALS,,,State House,15th Middlesex,,Total Votes Cast,20207
TOTALS,,,State House,9th Norfolk,,Blank Votes,971
TOTALS,,,State House,17th Suffolk,,All Others,0
TOTALS,,,State House,17th Worcester,,All Others,88
TOTALS,,,State House,1st Norfolk,,All Others,351
TOTALS,,,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Cheryl A. Jacques,50520
TOTALS,,,Governor's Council,6th,,Blank Votes,109683
TOTALS,,,State Senate,Suffolk and Norfolk,,Blank Votes,19681
TOTALS,,,State House,26th Middlesex,,Blank Votes,4857
TOTALS,,,State House,35th Middlesex,,All Others,187
