town,ward,precinct,office,district,party,candidate,votes
Tewksbury,,,President,,Libertarian,Larry Hines,1
Winchester,,,President,,Libertarian,Blank Votes,0
Hingham,,,President,,Republican,George W. Bush,1051
Becket,,,President,,Republican,George W. Bush,50
Milton,,,President,,Libertarian,No Preference,1
Upton,,,President,,Republican,No Preference,1
Tyringham,,,President,,Democratic,Al Gore,12
Needham,,,President,,Democratic,Total Votes Cast,3933
Truro,,,President,,Republican,All Others,0
Haverhill,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Saugus,,,President,,Republican,Gary Bauer,1
Duxbury,,,President,,Republican,Steve Forbes,4
Lakeville,,,President,,Democratic,Al Gore,318
Hinsdale,,,President,,Democratic,Blank Votes,2
Clinton,,,President,,Republican,No Preference,4
TOTALS,,,President,,Libertarian,All Others,225
Brookfield,,,President,,Republican,Orrin Hatch,0
Dighton,,,President,,Libertarian,Total Votes Cast,2
Sunderland,,,President,,Republican,John McCain,177
Halifax,,,President,,Republican,Gary Bauer,0
Somerville,,,President,,Republican,Orrin Hatch,2
Cummington,,,President,,Republican,George W. Bush,28
Florida,,,President,,Democratic,Total Votes Cast,34
Norfolk,,,President,,Republican,George W. Bush,361
Chelsea,,,President,,Republican,Gary Bauer,1
Melrose,,,President,,Republican,Alan Keyes,81
Barnstable,,,President,,Republican,Total Votes Cast,6861
Washington,,,President,,Libertarian,Harry Browne,2
Topsfield,,,President,,Libertarian,L. Neil Smith,0
Berkley,,,President,,Libertarian,No Preference,0
Dracut,,,President,,Republican,No Preference,9
Hubbardston,,,President,,Libertarian,All Others,0
Hingham,,,President,,Republican,John McCain,2106
Rockland,,,President,,Libertarian,Larry Hines,0
Montague,,,President,,Libertarian,Blank Votes,0
Hadley,,,President,,Libertarian,Harry Browne,0
Lee,,,President,,Republican,Steve Forbes,0
Plympton,,,President,,Democratic,Total Votes Cast,214
Goshen,,,President,,Republican,Orrin Hatch,0
Marshfield,,,President,,Republican,Orrin Hatch,0
Watertown,,,President,,Republican,Total Votes Cast,2293
Norwell,,,President,,Libertarian,All Others,0
Ludlow,,,President,,Libertarian,Larry Hines,0
Washington,,,President,,Democratic,Total Votes Cast,59
Easton,,,President,,Democratic,Bill Bradley,607
Woburn,,,President,,Libertarian,David Lynn Hollist,0
Falmouth,,,President,,Democratic,Blank Votes,75
Boxborough,,,President,,Democratic,Al Gore,199
Warwick,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Milton,,,President,,Republican,Blank Votes,17
Winchester,,,President,,Libertarian,Larry Hines,0
Gloucester,,,President,,Republican,Blank Votes,8
Bedford,,,President,,Republican,John McCain,1246
Lowell,,,President,,Republican,Orrin Hatch,1
Monroe,,,President,,Libertarian,Harry Browne,1
Bellingham,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",5
Winthrop,,,President,,Republican,No Preference,3
Brockton,,,President,,Democratic,No Preference,200
Dracut,,,President,,Republican,Total Votes Cast,2504
Marshfield,,,President,,Democratic,Al Gore,1077
Belmont,,,President,,Republican,Orrin Hatch,1
Millis,,,President,,Republican,No Preference,3
Medfield,,,President,,Republican,Blank Votes,8
Rowley,,,President,,Republican,Steve Forbes,1
Salem,,,President,,Republican,Gary Bauer,1
Sterling,,,President,,Libertarian,Harry Browne,1
Southbridge,,,President,,Libertarian,L. Neil Smith,0
Pelham,,,President,,Republican,Steve Forbes,0
N. Attleborough,,,President,,Republican,Total Votes Cast,2855
Lee,,,President,,Republican,Total Votes Cast,292
Hull,,,President,,Democratic,Al Gore,651
Revere,,,President,,Libertarian,Kip Lee,0
Kingston,,,President,,Democratic,Total Votes Cast,836
Brookline,,,President,,Libertarian,Harry Browne,6
Hull,,,President,,Libertarian,No Preference,0
Colrain,,,President,,Libertarian,L. Neil Smith,0
Mansfield,,,President,,Republican,John McCain,1425
Mendon,,,President,,Republican,Total Votes Cast,557
W. Newbury,,,President,,Libertarian,Larry Hines,0
Douglas,,,President,,Democratic,Blank Votes,2
Hardwick,,,President,,Republican,George W. Bush,91
Melrose,,,President,,Republican,Total Votes Cast,3359
Littleton,,,President,,Democratic,No Preference,14
Sutton,,,President,,Republican,George W. Bush,311
Springfield,,,President,,Libertarian,Kip Lee,1
Townsend,,,President,,Libertarian,All Others,0
Middleton,,,President,,Republican,All Others,3
Hardwick,,,President,,Republican,Total Votes Cast,221
Plainfield,,,President,,Libertarian,L. Neil Smith,0
Williamstown,,,President,,Republican,John McCain,426
Plainville,,,President,,Republican,No Preference,2
Salisbury,,,President,,Libertarian,Total Votes Cast,4
Abington,,,President,,Democratic,Al Gore,710
S. Hadley,,,President,,Libertarian,Larry Hines,0
Royalston,,,President,,Democratic,Blank Votes,0
Attleboro,,,President,,Democratic,All Others,22
Falmouth,,,President,,Libertarian,L. Neil Smith,0
Dracut,,,President,,Libertarian,Larry Hines,0
Bolton,,,President,,Republican,Total Votes Cast,705
Wrentham,,,President,,Libertarian,Blank Votes,1
Longmeadow,,,President,,Republican,Total Votes Cast,2134
Fall River,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
E. Bridgewater,,,President,,Libertarian,Harry Browne,0
Grafton,,,President,,Republican,George W. Bush,458
Hampden,,,President,,Republican,John McCain,272
Marion,,,President,,Republican,Orrin Hatch,0
Groton,,,President,,Democratic,Total Votes Cast,785
Kingston,,,President,,Republican,Orrin Hatch,0
Brookfield,,,President,,Democratic,All Others,0
Acton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",5
Bedford,,,President,,Republican,Gary Bauer,0
New Marlborough,,,President,,Republican,No Preference,0
Winchendon,,,President,,Democratic,Total Votes Cast,435
Halifax,,,President,,Democratic,Blank Votes,7
Dedham,,,President,,Democratic,Al Gore,1746
Gill,,,President,,Republican,Blank Votes,1
W. Springfield,,,President,,Republican,No Preference,6
Shutesbury,,,President,,Democratic,Total Votes Cast,303
Wakefield,,,President,,Democratic,All Others,17
Hancock,,,President,,Republican,George W. Bush,17
Conway,,,President,,Republican,No Preference,1
Randolph,,,President,,Libertarian,L. Neil Smith,0
Goshen,,,President,,Libertarian,All Others,0
Acton,,,President,,Libertarian,Total Votes Cast,5
Rowley,,,President,,Republican,All Others,0
Northfield,,,President,,Libertarian,L. Neil Smith,1
Wendell,,,President,,Republican,John McCain,46
Egremont,,,President,,Republican,Orrin Hatch,0
Ludlow,,,President,,Republican,Orrin Hatch,0
Blackstone,,,President,,Libertarian,No Preference,1
Leverett,,,President,,Libertarian,L. Neil Smith,0
Royalston,,,President,,Republican,George W. Bush,41
W. Newbury,,,President,,Republican,Blank Votes,1
Plympton,,,President,,Libertarian,David Lynn Hollist,0
Phillipston,,,President,,Libertarian,Larry Hines,0
Chatham,,,President,,Democratic,Total Votes Cast,652
Melrose,,,President,,Democratic,All Others,25
Salem,,,President,,Republican,Alan Keyes,52
S. Hadley,,,President,,Republican,Orrin Hatch,1
Paxton,,,President,,Libertarian,Kip Lee,1
Walpole,,,President,,Democratic,Bill Bradley,923
Ashby,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Gill,,,President,,Republican,George W. Bush,39
Reading,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Hingham,,,President,,Democratic,Total Votes Cast,2074
Millville,,,President,,Democratic,Total Votes Cast,184
Northampton,,,President,,Republican,John McCain,965
Lunenburg,,,President,,Democratic,Bill Bradley,208
Great Barrington,,,President,,Libertarian,L. Neil Smith,0
Dalton,,,President,,Democratic,Total Votes Cast,425
S. Hadley,,,President,,Republican,All Others,0
W. Brookfield,,,President,,Democratic,Total Votes Cast,210
Erving,,,President,,Republican,Total Votes Cast,112
Somerset,,,President,,Republican,Blank Votes,12
Pembroke,,,President,,Republican,Total Votes Cast,1769
Mattapoisett,,,President,,Republican,Orrin Hatch,2
Groveland,,,President,,Republican,No Preference,3
Douglas,,,President,,Republican,All Others,0
Sturbridge,,,President,,Republican,Gary Bauer,2
Framingham,,,President,,Libertarian,Harry Browne,8
Carver,,,President,,Libertarian,No Preference,0
Greenfield,,,President,,Libertarian,Larry Hines,0
Sandwich,,,President,,Republican,Steve Forbes,6
Wellesley,,,President,,Libertarian,Larry Hines,0
Hatfield,,,President,,Republican,Alan Keyes,2
W. Bridgewater,,,President,,Republican,John McCain,507
Weymouth,,,President,,Republican,Orrin Hatch,0
Newburyport,,,President,,Republican,Orrin Hatch,1
Rutland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Andover,,,President,,Libertarian,Kip Lee,0
Granville,,,President,,Libertarian,Harry Browne,1
Bellingham,,,President,,Libertarian,David Lynn Hollist,0
N. Andover,,,President,,Republican,All Others,1
Wilmington,,,President,,Libertarian,L. Neil Smith,1
Bedford,,,President,,Libertarian,Kip Lee,0
Lowell,,,President,,Republican,Gary Bauer,11
Concord,,,President,,Democratic,Al Gore,1717
Maynard,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Fairhaven,,,President,,Republican,Gary Bauer,0
Warwick,,,President,,Democratic,Total Votes Cast,93
Ashby,,,President,,Libertarian,Larry Hines,0
Lenox,,,President,,Libertarian,L. Neil Smith,0
Wilbraham,,,President,,Republican,Orrin Hatch,0
Newton,,,President,,Republican,Total Votes Cast,5651
Tyringham,,,President,,Republican,All Others,0
Clinton,,,President,,Libertarian,Blank Votes,0
Southwick,,,President,,Republican,George W. Bush,326
Harwich,,,President,,Republican,Gary Bauer,2
Swampscott,,,President,,Libertarian,Total Votes Cast,2
Westborough,,,President,,Republican,Steve Forbes,2
Buckland,,,President,,Libertarian,All Others,0
Newton,,,President,,Republican,No Preference,22
Attleboro,,,President,,Libertarian,"Edison P. McDaniels, Sr.",1
Ayer,,,President,,Libertarian,Kip Lee,0
Barre,,,President,,Libertarian,Blank Votes,0
Charlemont,,,President,,Republican,Blank Votes,0
E. Brookfield,,,President,,Republican,Blank Votes,0
Windsor,,,President,,Republican,Gary Bauer,0
Dighton,,,President,,Republican,Steve Forbes,0
W. Newbury,,,President,,Libertarian,L. Neil Smith,0
Southampton,,,President,,Libertarian,Kip Lee,0
Truro,,,President,,Democratic,No Preference,0
Cohasset,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Hopedale,,,President,,Libertarian,Larry Hines,0
Kingston,,,President,,Libertarian,No Preference,0
Brookfield,,,President,,Libertarian,Larry Hines,0
Duxbury,,,President,,Republican,No Preference,3
Hatfield,,,President,,Democratic,Total Votes Cast,342
Lynn,,,President,,Libertarian,Blank Votes,0
Fairhaven,,,President,,Libertarian,Kip Lee,0
Dedham,,,President,,Libertarian,David Lynn Hollist,0
Royalston,,,President,,Republican,Alan Keyes,0
Dudley,,,President,,Libertarian,Blank Votes,0
Westminster,,,President,,Republican,George W. Bush,273
Harvard,,,President,,Republican,Alan Keyes,45
Ware,,,President,,Republican,Gary Bauer,0
Auburn,,,President,,Libertarian,L. Neil Smith,0
Gill,,,President,,Republican,Steve Forbes,0
Gill,,,President,,Democratic,No Preference,1
E. Brookfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Mattapoisett,,,President,,Republican,George W. Bush,289
Fairhaven,,,President,,Republican,All Others,0
Heath,,,President,,Republican,George W. Bush,16
Methuen,,,President,,Republican,George W. Bush,1176
Rowe,,,President,,Republican,Steve Forbes,1
Stoughton,,,President,,Republican,John McCain,1599
Medford,,,President,,Republican,All Others,7
Marshfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",4
Chesterfield,,,President,,Republican,Total Votes Cast,122
Hanson,,,President,,Republican,No Preference,4
Worthington,,,President,,Republican,Blank Votes,4
Westford,,,President,,Democratic,All Others,13
Lynnfield,,,President,,Republican,No Preference,8
Northampton,,,President,,Republican,Gary Bauer,3
New Salem,,,President,,Republican,All Others,0
Arlington,,,President,,Democratic,All Others,63
Pepperell,,,President,,Libertarian,Larry Hines,0
Norton,,,President,,Democratic,No Preference,10
Braintree,,,President,,Republican,No Preference,12
Plymouth,,,President,,Democratic,Total Votes Cast,3312
Princeton,,,President,,Republican,Blank Votes,0
Hancock,,,President,,Democratic,No Preference,3
Oak Bluffs,,,President,,Libertarian,L. Neil Smith,0
Hardwick,,,President,,Republican,Orrin Hatch,0
Pepperell,,,President,,Libertarian,Harry Browne,1
Holland,,,President,,Republican,All Others,0
Newburyport,,,President,,Republican,John McCain,1574
Sunderland,,,President,,Republican,Gary Bauer,0
Shirley,,,President,,Republican,All Others,0
Monson,,,President,,Democratic,Bill Bradley,176
Stoughton,,,President,,Libertarian,No Preference,0
Belmont,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Saugus,,,President,,Democratic,Al Gore,1684
Taunton,,,President,,Republican,Orrin Hatch,1
Hanson,,,President,,Libertarian,All Others,0
Phillipston,,,President,,Republican,All Others,0
Norwell,,,President,,Republican,George W. Bush,536
Montague,,,President,,Republican,No Preference,3
Somerville,,,President,,Libertarian,David Lynn Hollist,1
Uxbridge,,,President,,Libertarian,David Lynn Hollist,0
Fall River,,,President,,Republican,No Preference,8
Princeton,,,President,,Republican,George W. Bush,164
Florida,,,President,,Republican,Gary Bauer,0
Acushnet,,,President,,Libertarian,All Others,0
N. Adams,,,President,,Democratic,Blank Votes,15
S. Hadley,,,President,,Democratic,Total Votes Cast,1438
Southborough,,,President,,Libertarian,No Preference,0
Abington,,,President,,,All Others,12
Princeton,,,President,,Libertarian,No Preference,0
Grafton,,,President,,Democratic,Blank Votes,9
Andover,,,President,,Democratic,No Preference,29
Goshen,,,President,,Libertarian,No Preference,1
Clinton,,,President,,Republican,Total Votes Cast,933
Phillipston,,,President,,Libertarian,L. Neil Smith,0
Sheffield,,,President,,Democratic,Blank Votes,0
Ashland,,,President,,Democratic,Total Votes Cast,1096
Salisbury,,,President,,Republican,Alan Keyes,21
Nantucket,,,President,,Democratic,Blank Votes,6
E. Brookfield,,,President,,Democratic,Bill Bradley,28
Mansfield,,,President,,Democratic,Bill Bradley,520
New Ashford,,,President,,Democratic,Total Votes Cast,24
Dennis,,,President,,Republican,John McCain,1755
Easthampton,,,President,,Democratic,Total Votes Cast,1225
Beverly,,,President,,Republican,Alan Keyes,105
Dartmouth,,,President,,Republican,All Others,1
Plympton,,,President,,Republican,Alan Keyes,6
Ashfield,,,President,,Republican,Orrin Hatch,0
Winchendon,,,President,,Republican,Orrin Hatch,1
Hopedale,,,President,,Libertarian,No Preference,0
W. Stockbridge,,,President,,Republican,No Preference,0
Phillipston,,,President,,Republican,Alan Keyes,6
Sherborn,,,President,,Libertarian,David Lynn Hollist,0
Lawrence,,,President,,Republican,Steve Forbes,10
W. Springfield,,,President,,Libertarian,Harry Browne,2
Medford,,,President,,Republican,Steve Forbes,19
Buckland,,,President,,Republican,George W. Bush,62
Harvard,,,President,,Republican,Steve Forbes,3
Malden,,,President,,Republican,No Preference,9
Plymouth,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Royalston,,,President,,Republican,John McCain,96
W. Springfield,,,President,,Democratic,Al Gore,1098
Granby,,,President,,Democratic,Total Votes Cast,377
Easton,,,President,,Libertarian,Total Votes Cast,7
Peabody,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Marshfield,,,President,,Republican,Gary Bauer,0
Deerfield,,,President,,Republican,No Preference,0
Winchester,,,President,,Democratic,No Preference,40
Chelsea,,,President,,Republican,John McCain,366
Weston,,,President,,Democratic,Bill Bradley,540
Westminster,,,President,,Libertarian,David Lynn Hollist,0
Southwick,,,President,,Republican,Alan Keyes,21
Mendon,,,President,,Democratic,Total Votes Cast,266
Rutland,,,President,,Republican,All Others,0
Carlisle,,,President,,Libertarian,Harry Browne,1
Swansea,,,President,,Democratic,Al Gore,1181
Whitman,,,President,,Libertarian,Kip Lee,5
Acushnet,,,President,,Republican,George W. Bush,171
Becket,,,President,,Democratic,All Others,0
Springfield,,,President,,Democratic,Al Gore,6337
Palmer,,,President,,Republican,Gary Bauer,0
Pittsfield,,,President,,Republican,George W. Bush,712
Belmont,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",6
Franklin,,,President,,Republican,John McCain,2131
Westminster,,,President,,Republican,All Others,1
Orleans,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Dover,,,President,,Libertarian,All Others,1
Spencer,,,President,,Democratic,Al Gore,353
Granville,,,President,,Libertarian,David Lynn Hollist,0
