town,ward,precinct,office,district,party,candidate,votes
Adams,,4,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",562
Adams,,4,Governor's Council,8th,,All Others,2
Adams,,4,President,,,Total Votes Cast,738
Adams,,4,Governor's Council,8th,,Total Votes Cast,738
Adams,,4,President,,Libertarian,Badnarik and Campagna,1
Adams,,4,State House,1st Berkshire,,Blank Votes,39
Adams,,5,State House,1st Berkshire,,All Others,0
Adams,,5,President,,Democratic,Kerry and Edwards,685
Adams,,5,President,,,No Preference,0
Adams,,5,State House,1st Berkshire,,Blank Votes,29
Adams,,5,U.S. House,1st,,Blank Votes,139
Adams,,5,President,,Green-Rainbow,Cobb and LaMarche,2
Adams,,5,Governor's Council,8th,,Blank Votes,196
Adams,,5,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,219
Adams,,5,President,,Republican,Bush and Cheney,201
Adams,,5,State Senate,"Berkshire, Hampshire and Franklin",,All Others,0
Adams,,5,State House,1st Berkshire,,Total Votes Cast,898
Adams,,5,State House,1st Berkshire,Democratic,Daniel E. Bosley,695
Adams,,5,President,,Libertarian,Badnarik and Campagna,5
Adams,,5,Governor's Council,8th,,All Others,0
Adams,,5,U.S. House,1st,,Total Votes Cast,898
Adams,,5,President,,,Blank Votes,3
Adams,,5,U.S. House,1st,,All Others,3
Adams,,5,Governor's Council,8th,,Total Votes Cast,898
Adams,,5,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",658
Adams,,5,State House,1st Berkshire,Republican,Jay H. Lukkarila,174
Adams,,5,Governor's Council,8th,Unenrolled,Aaron W. Wilson,156
Adams,,5,President,,,All Others,2
Adams,,5,Governor's Council,8th,Democratic,Peter Vickery,546
Adams,,5,U.S. House,1st,Democratic,John W. Olver,756
Adams,,5,President,,,Total Votes Cast,898
Adams,,5,State Senate,"Berkshire, Hampshire and Franklin",,Blank Votes,21
Adams,,5,State Senate,"Berkshire, Hampshire and Franklin",,Total Votes Cast,898
Adams,,5,President,,(Write-In),Nader and Camejo,0
Agawam,,1,U.S. House,2nd,Democratic,Richard E. Neal,1168
Agawam,,1,State Senate,Hampden,Republican,Travis W. Chaput,434
Agawam,,1,State Senate,Hampden,,Total Votes Cast,1527
Agawam,,1,President,,,All Others,4
Agawam,,1,State House,3rd Hampden,Republican,Uwe H. Porth,391
Agawam,,1,State House,3rd Hampden,,Blank Votes,119
Agawam,,1,President,,Republican,Bush and Cheney,594
Agawam,,1,President,,Democratic,Kerry and Edwards,890
Agawam,,1,President,,,Blank Votes,31
Agawam,,1,U.S. House,2nd,,All Others,15
Agawam,,1,President,,,Total Votes Cast,1527
Agawam,,1,U.S. House,2nd,,Blank Votes,344
Agawam,,1,State House,3rd Hampden,,Total Votes Cast,1527
Agawam,,1,President,,Libertarian,Badnarik and Campagna,5
Agawam,,1,U.S. House,2nd,,Total Votes Cast,1527
Agawam,,1,President,,Green-Rainbow,Cobb and LaMarche,3
Agawam,,1,State House,3rd Hampden,Democratic,Daniel F. Keenan,1014
Agawam,,1,State Senate,Hampden,Democratic,Stephen J. Buoniconti,974
Agawam,,1,Governor's Council,8th,,All Others,4
Agawam,,1,Governor's Council,8th,,Blank Votes,354
Agawam,,1,Governor's Council,8th,,Total Votes Cast,1527
Agawam,,1,State Senate,Hampden,,All Others,0
Agawam,,1,Governor's Council,8th,Unenrolled,Aaron W. Wilson,549
Agawam,,1,State House,3rd Hampden,,All Others,3
Agawam,,1,President,,(Write-In),Nader and Camejo,0
Agawam,,1,President,,,No Preference,0
Agawam,,1,Governor's Council,8th,Democratic,Peter Vickery,620
Agawam,,1,State Senate,Hampden,,Blank Votes,119
Agawam,,2,President,,,Total Votes Cast,1883
Agawam,,2,Governor's Council,8th,,Blank Votes,487
Agawam,,2,President,,Green-Rainbow,Cobb and LaMarche,3
Agawam,,2,President,,,No Preference,0
Agawam,,2,State House,3rd Hampden,,Total Votes Cast,1883
Agawam,,2,President,,Democratic,Kerry and Edwards,979
Agawam,,2,State Senate,Hampden,Republican,Travis W. Chaput,612
Agawam,,2,U.S. House,2nd,,Total Votes Cast,1883
Agawam,,2,Governor's Council,8th,,All Others,8
Agawam,,2,State House,3rd Hampden,,Blank Votes,168
Agawam,,2,State House,3rd Hampden,Democratic,Daniel F. Keenan,1216
Agawam,,2,U.S. House,2nd,Democratic,Richard E. Neal,1352
Agawam,,2,State House,3rd Hampden,,All Others,3
Agawam,,2,U.S. House,2nd,,All Others,25
Agawam,,2,President,,(Write-In),Nader and Camejo,0
Agawam,,2,State Senate,Hampden,,Blank Votes,194
Agawam,,2,President,,Republican,Bush and Cheney,848
Agawam,,2,Governor's Council,8th,,Total Votes Cast,1883
Agawam,,2,Governor's Council,8th,Democratic,Peter Vickery,732
Agawam,,2,State Senate,Hampden,,Total Votes Cast,1883
Agawam,,2,President,,,Blank Votes,36
Agawam,,2,President,,,All Others,6
Agawam,,2,U.S. House,2nd,,Blank Votes,506
Agawam,,2,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1075
Agawam,,2,President,,Libertarian,Badnarik and Campagna,11
Agawam,,2,Governor's Council,8th,Unenrolled,Aaron W. Wilson,656
Agawam,,2,State House,3rd Hampden,Republican,Uwe H. Porth,496
Agawam,,2,State Senate,Hampden,,All Others,2
Agawam,,3,President,,Green-Rainbow,Cobb and LaMarche,3
Agawam,,3,U.S. House,2nd,Democratic,Richard E. Neal,1305
Agawam,,3,President,,Democratic,Kerry and Edwards,990
Agawam,,3,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1071
Agawam,,3,President,,(Write-In),Nader and Camejo,0
Agawam,,3,Governor's Council,8th,,All Others,2
Agawam,,3,President,,,Total Votes Cast,1712
Agawam,,3,State House,3rd Hampden,Democratic,Daniel F. Keenan,1095
Agawam,,3,State Senate,Hampden,Republican,Travis W. Chaput,496
Agawam,,3,President,,Libertarian,Badnarik and Campagna,9
Agawam,,3,President,,Republican,Bush and Cheney,684
Agawam,,3,State House,3rd Hampden,,All Others,1
Agawam,,3,President,,,All Others,4
Agawam,,3,Governor's Council,8th,,Blank Votes,384
Agawam,,3,U.S. House,2nd,,Blank Votes,398
Agawam,,3,U.S. House,2nd,,Total Votes Cast,1712
Agawam,,3,State House,3rd Hampden,Republican,Uwe H. Porth,476
Agawam,,3,State Senate,Hampden,,All Others,1
Agawam,,3,U.S. House,2nd,,All Others,9
Agawam,,3,State House,3rd Hampden,,Blank Votes,140
Agawam,,3,Governor's Council,8th,,Total Votes Cast,1712
Agawam,,3,President,,,Blank Votes,22
Agawam,,3,Governor's Council,8th,Democratic,Peter Vickery,750
Agawam,,3,Governor's Council,8th,Unenrolled,Aaron W. Wilson,576
Agawam,,3,State Senate,Hampden,,Blank Votes,144
Agawam,,3,President,,,No Preference,0
Agawam,,3,State Senate,Hampden,,Total Votes Cast,1712
Agawam,,3,State House,3rd Hampden,,Total Votes Cast,1712
Agawam,,4,State House,3rd Hampden,,Total Votes Cast,1670
Agawam,,4,U.S. House,2nd,,All Others,16
Agawam,,4,Governor's Council,8th,,Blank Votes,402
Agawam,,4,State House,3rd Hampden,,All Others,2
Agawam,,4,President,,,Total Votes Cast,1670
Agawam,,4,President,,,Blank Votes,28
Agawam,,4,U.S. House,2nd,,Blank Votes,391
Agawam,,4,State Senate,Hampden,Republican,Travis W. Chaput,478
Agawam,,4,President,,,All Others,6
Agawam,,4,State Senate,Hampden,,All Others,2
Agawam,,4,President,,Republican,Bush and Cheney,690
Agawam,,4,Governor's Council,8th,,Total Votes Cast,1670
Agawam,,4,President,,,No Preference,0
Agawam,,4,President,,Democratic,Kerry and Edwards,930
Agawam,,4,President,,Green-Rainbow,Cobb and LaMarche,8
Agawam,,4,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1059
Agawam,,4,President,,Libertarian,Badnarik and Campagna,8
Agawam,,4,State House,3rd Hampden,Republican,Uwe H. Porth,448
Agawam,,4,U.S. House,2nd,,Total Votes Cast,1670
Agawam,,4,State House,3rd Hampden,,Blank Votes,137
Agawam,,4,State House,3rd Hampden,Democratic,Daniel F. Keenan,1083
Agawam,,4,State Senate,Hampden,,Total Votes Cast,1670
Agawam,,4,U.S. House,2nd,Democratic,Richard E. Neal,1263
Agawam,,4,Governor's Council,8th,,All Others,1
Agawam,,4,President,,(Write-In),Nader and Camejo,0
Agawam,,4,Governor's Council,8th,Unenrolled,Aaron W. Wilson,539
Agawam,,4,Governor's Council,8th,Democratic,Peter Vickery,728
Agawam,,4,State Senate,Hampden,,Blank Votes,131
Agawam,,5,Governor's Council,8th,,Blank Votes,460
Agawam,,5,State House,3rd Hampden,,Blank Votes,196
Agawam,,5,State Senate,Hampden,,Blank Votes,151
Agawam,,5,President,,(Write-In),Nader and Camejo,0
Agawam,,5,State House,3rd Hampden,,All Others,2
Agawam,,5,U.S. House,2nd,Democratic,Richard E. Neal,1464
Agawam,,5,President,,Democratic,Kerry and Edwards,1107
Agawam,,5,President,,,All Others,4
Agawam,,5,President,,,Blank Votes,32
Agawam,,5,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1220
Agawam,,5,Governor's Council,8th,,Total Votes Cast,1958
Agawam,,5,State House,3rd Hampden,,Total Votes Cast,1958
Agawam,,5,U.S. House,2nd,,Blank Votes,479
Agawam,,5,U.S. House,2nd,,All Others,15
Agawam,,5,President,,Libertarian,Badnarik and Campagna,3
Agawam,,5,State Senate,Hampden,,All Others,1
Agawam,,5,President,,,Total Votes Cast,1958
Agawam,,5,State House,3rd Hampden,Republican,Uwe H. Porth,499
Agawam,,5,State Senate,Hampden,Republican,Travis W. Chaput,586
Agawam,,5,President,,,No Preference,0
Agawam,,5,President,,Green-Rainbow,Cobb and LaMarche,3
Agawam,,5,President,,Republican,Bush and Cheney,809
Agawam,,5,Governor's Council,8th,,All Others,2
Agawam,,5,State House,3rd Hampden,Democratic,Daniel F. Keenan,1261
Agawam,,5,Governor's Council,8th,Unenrolled,Aaron W. Wilson,666
Agawam,,5,Governor's Council,8th,Democratic,Peter Vickery,830
Agawam,,5,U.S. House,2nd,,Total Votes Cast,1958
Agawam,,5,State Senate,Hampden,,Total Votes Cast,1958
Agawam,,6,State Senate,Hampden,,Total Votes Cast,1783
Agawam,,6,U.S. House,2nd,,All Others,17
Agawam,,6,U.S. House,2nd,Democratic,Richard E. Neal,1329
Agawam,,6,State House,3rd Hampden,Democratic,Daniel F. Keenan,1116
Agawam,,6,State House,3rd Hampden,,All Others,0
Agawam,,6,Governor's Council,8th,,Blank Votes,458
Agawam,,6,Governor's Council,8th,Unenrolled,Aaron W. Wilson,622
Agawam,,6,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1038
Agawam,,6,President,,Democratic,Kerry and Edwards,931
Agawam,,6,President,,,All Others,2
Agawam,,6,President,,(Write-In),Nader and Camejo,0
Agawam,,6,State House,3rd Hampden,,Blank Votes,162
Agawam,,6,Governor's Council,8th,,Total Votes Cast,1783
Agawam,,6,State Senate,Hampden,,Blank Votes,196
Agawam,,6,President,,,No Preference,0
Agawam,,6,State House,3rd Hampden,Republican,Uwe H. Porth,505
Agawam,,6,State House,3rd Hampden,,Total Votes Cast,1783
Agawam,,6,State Senate,Hampden,Republican,Travis W. Chaput,548
Agawam,,6,State Senate,Hampden,,All Others,1
Agawam,,6,Governor's Council,8th,,All Others,4
Agawam,,6,Governor's Council,8th,Democratic,Peter Vickery,699
Agawam,,6,President,,,Total Votes Cast,1783
Agawam,,6,President,,,Blank Votes,53
Agawam,,6,President,,Republican,Bush and Cheney,780
Agawam,,6,U.S. House,2nd,,Blank Votes,437
Agawam,,6,President,,Green-Rainbow,Cobb and LaMarche,8
Agawam,,6,President,,Libertarian,Badnarik and Campagna,9
Agawam,,6,U.S. House,2nd,,Total Votes Cast,1783
Agawam,,7,Governor's Council,8th,,Blank Votes,396
Agawam,,7,President,,Libertarian,Badnarik and Campagna,5
Agawam,,7,President,,(Write-In),Nader and Camejo,0
Agawam,,7,State Senate,Hampden,,All Others,4
Agawam,,7,President,,,All Others,5
Agawam,,7,State House,3rd Hampden,Democratic,Daniel F. Keenan,1045
Agawam,,7,President,,,Total Votes Cast,1697
Agawam,,7,State House,3rd Hampden,,Blank Votes,133
Agawam,,7,U.S. House,2nd,,Blank Votes,420
Agawam,,7,State Senate,Hampden,,Total Votes Cast,1697
Agawam,,7,Governor's Council,8th,,All Others,6
Agawam,,7,State House,3rd Hampden,Republican,Uwe H. Porth,516
Agawam,,7,Governor's Council,8th,Democratic,Peter Vickery,664
Agawam,,7,President,,Republican,Bush and Cheney,772
Agawam,,7,President,,Green-Rainbow,Cobb and LaMarche,4
Agawam,,7,State House,3rd Hampden,,Total Votes Cast,1697
Agawam,,7,Governor's Council,8th,,Total Votes Cast,1697
Agawam,,7,President,,Democratic,Kerry and Edwards,881
Agawam,,7,U.S. House,2nd,Democratic,Richard E. Neal,1258
Agawam,,7,State House,3rd Hampden,,All Others,3
Agawam,,7,President,,,No Preference,0
Agawam,,7,State Senate,Hampden,Democratic,Stephen J. Buoniconti,960
Agawam,,7,Governor's Council,8th,Unenrolled,Aaron W. Wilson,631
Agawam,,7,U.S. House,2nd,,All Others,19
Agawam,,7,State Senate,Hampden,,Blank Votes,160
Agawam,,7,U.S. House,2nd,,Total Votes Cast,1697
Agawam,,7,President,,,Blank Votes,30
Agawam,,7,State Senate,Hampden,Republican,Travis W. Chaput,573
Agawam,,8,President,,,Total Votes Cast,1801
Agawam,,8,U.S. House,2nd,,Blank Votes,436
Agawam,,8,State Senate,Hampden,,All Others,0
Agawam,,8,Governor's Council,8th,Unenrolled,Aaron W. Wilson,651
Agawam,,8,U.S. House,2nd,,All Others,13
Agawam,,8,President,,Republican,Bush and Cheney,780
Agawam,,8,President,,Democratic,Kerry and Edwards,983
Agawam,,8,President,,(Write-In),Nader and Camejo,0
Agawam,,8,President,,,All Others,4
Agawam,,8,Governor's Council,8th,,All Others,3
Agawam,,8,President,,Green-Rainbow,Cobb and LaMarche,3
Agawam,,8,State Senate,Hampden,Republican,Travis W. Chaput,565
Agawam,,8,State Senate,Hampden,Democratic,Stephen J. Buoniconti,1100
Agawam,,8,Governor's Council,8th,Democratic,Peter Vickery,735
Agawam,,8,State House,3rd Hampden,,Blank Votes,146
Agawam,,8,President,,Libertarian,Badnarik and Campagna,8
Agawam,,8,State House,3rd Hampden,,All Others,0
Agawam,,8,State House,3rd Hampden,Democratic,Daniel F. Keenan,1148
Agawam,,8,State Senate,Hampden,,Blank Votes,136
Agawam,,8,State House,3rd Hampden,,Total Votes Cast,1801
Agawam,,8,President,,,Blank Votes,23
Agawam,,8,President,,,No Preference,0
Agawam,,8,Governor's Council,8th,,Total Votes Cast,1801
Agawam,,8,U.S. House,2nd,Democratic,Richard E. Neal,1352
Agawam,,8,State House,3rd Hampden,Republican,Uwe H. Porth,507
Agawam,,8,U.S. House,2nd,,Total Votes Cast,1801
Agawam,,8,State Senate,Hampden,,Total Votes Cast,1801
Agawam,,8,Governor's Council,8th,,Blank Votes,412
Alford,,1,President,,,No Preference,0
Alford,,1,U.S. House,1st,,Total Votes Cast,303
Alford,,1,Governor's Council,8th,Unenrolled,Aaron W. Wilson,70
Alford,,1,President,,,Blank Votes,0
Alford,,1,Governor's Council,8th,,Total Votes Cast,303
Alford,,1,U.S. House,1st,Democratic,John W. Olver,247
Alford,,1,State Senate,"Berkshire, Hampshire and Franklin",,Blank Votes,11
Alford,,1,U.S. House,1st,,All Others,0
Alford,,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",223
Alford,,1,Governor's Council,8th,,All Others,0
Alford,,1,State House,4th Berkshire,Democratic,"William ""Smitty"" Pignatelli",195
Alford,,1,State House,4th Berkshire,,Blank Votes,10
Alford,,1,President,,Libertarian,Badnarik and Campagna,3
Alford,,1,Governor's Council,8th,,Blank Votes,64
Alford,,1,State House,4th Berkshire,Republican,James J. Bashour,98
Alford,,1,President,,,All Others,0
Alford,,1,Governor's Council,8th,Democratic,Peter Vickery,169
Alford,,1,State House,4th Berkshire,,All Others,0
Alford,,1,President,,Democratic,Kerry and Edwards,208
Alford,,1,President,,,Total Votes Cast,303
Alford,,1,State Senate,"Berkshire, Hampshire and Franklin",,All Others,0
Alford,,1,President,,(Write-In),Nader and Camejo,2
Alford,,1,President,,Green-Rainbow,Cobb and LaMarche,1
Alford,,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,69
Alford,,1,State House,4th Berkshire,,Total Votes Cast,303
Alford,,1,State Senate,"Berkshire, Hampshire and Franklin",,Total Votes Cast,303
Alford,,1,President,,Republican,Bush and Cheney,89
Alford,,1,U.S. House,1st,,Blank Votes,56
Amesbury,,1,President,,Democratic,Kerry and Edwards,862
Amesbury,,1,State Senate,1st Essex,Republican,Leo T. Martin,471
Amesbury,,1,Governor's Council,5th,,Blank Votes,526
Amesbury,,1,President,,Libertarian,Badnarik and Campagna,8
Amesbury,,1,President,,,No Preference,0
Amesbury,,1,U.S. House,6th,Republican,"Stephen P. O'Malley, Jr.",462
Amesbury,,1,State House,1st Essex,Democratic,Michael A. Costello,968
Amesbury,,1,President,,Green-Rainbow,Cobb and LaMarche,7
Amesbury,,1,President,,Republican,Bush and Cheney,648
Amesbury,,1,U.S. House,6th,,Blank Votes,83
Amesbury,,1,State House,1st Essex,,Blank Votes,62
Amesbury,,1,U.S. House,6th,,All Others,1
Amesbury,,1,Governor's Council,5th,Democratic,Mary-Ellen Manning,997
Amesbury,,1,President,,,Blank Votes,2
Amesbury,,1,President,,,Total Votes Cast,1531
Amesbury,,1,President,,(Write-In),Nader and Camejo,2
Amesbury,,1,State House,1st Essex,Republican,Erford C. Fowler,500
Amesbury,,1,Governor's Council,5th,,Total Votes Cast,1531
Amesbury,,1,State Senate,1st Essex,Democratic,Steven A. Baddour,918
Amesbury,,1,Governor's Council,5th,,All Others,8
Amesbury,,1,President,,,All Others,2
Amesbury,,1,U.S. House,6th,,Total Votes Cast,1531
Amesbury,,1,State Senate,1st Essex,,All Others,1
Amesbury,,1,State Senate,1st Essex,,Total Votes Cast,1531
Amesbury,,1,U.S. House,6th,Democratic,John F. Tierney,985
Amesbury,,1,State Senate,1st Essex,,Blank Votes,141
Amesbury,,1,State House,1st Essex,,Total Votes Cast,1531
Amesbury,,1,State House,1st Essex,,All Others,1
Amesbury,,2,State House,1st Essex,,All Others,0
Amesbury,,2,President,,Republican,Bush and Cheney,508
Amesbury,,2,U.S. House,6th,,Total Votes Cast,1248
Amesbury,,2,President,,,All Others,3
Amesbury,,2,State House,1st Essex,,Blank Votes,36
Amesbury,,2,President,,Green-Rainbow,Cobb and LaMarche,1
Amesbury,,2,President,,Libertarian,Badnarik and Campagna,12
Amesbury,,2,State Senate,1st Essex,Democratic,Steven A. Baddour,785
Amesbury,,2,State House,1st Essex,,Total Votes Cast,1248
Amesbury,,2,State Senate,1st Essex,,All Others,0
Amesbury,,2,State House,1st Essex,Democratic,Michael A. Costello,776
Amesbury,,2,President,,(Write-In),Nader and Camejo,1
Amesbury,,2,U.S. House,6th,,All Others,1
Amesbury,,2,U.S. House,6th,,Blank Votes,38
Amesbury,,2,Governor's Council,5th,,All Others,3
Amesbury,,2,State Senate,1st Essex,,Total Votes Cast,1248
Amesbury,,2,State Senate,1st Essex,,Blank Votes,89
Amesbury,,2,U.S. House,6th,Republican,"Stephen P. O'Malley, Jr.",338
Amesbury,,2,President,,,Total Votes Cast,1248
Amesbury,,2,State House,1st Essex,Republican,Erford C. Fowler,436
Amesbury,,2,Governor's Council,5th,,Total Votes Cast,1248
Amesbury,,2,President,,Democratic,Kerry and Edwards,719
Amesbury,,2,President,,,Blank Votes,4
Amesbury,,2,Governor's Council,5th,,Blank Votes,391
Amesbury,,2,President,,,No Preference,0
Amesbury,,2,State Senate,1st Essex,Republican,Leo T. Martin,374
Amesbury,,2,Governor's Council,5th,Democratic,Mary-Ellen Manning,854
Amesbury,,2,U.S. House,6th,Democratic,John F. Tierney,871
