town,ward,precinct,office,district,party,candidate,votes
Boston,4,5,State House,9th Suffolk,Democratic,Byron Rushing,93
Marblehead,-,2,State House,8th Essex,Democratic,All Others,0
Pittsfield,6,A,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",368
Walpole,-,2,Governor's Council,2nd,Republican,All Others,11
Brookline,-,5,State House,15th Suffolk,Democratic,Jeffrey Sanchez,117
Marlborough,5,1,State House,4th Middlesex,Republican,Total Votes Cast,58
Arlington,-,19,State House,23rd Middlesex,Democratic,Total Votes Cast,132
Haverhill,5,2,State House,18th Essex,Republican,Blank Votes,2
Worcester,5,4,U.S. House,3rd,Democratic,All Others,8
Springfield,4,G,State House,11th Hampden,Democratic,All Others,0
Attleboro,4,A,U.S. House,3rd,Republican,All Others,0
Ludlow,-,3,Governor's Council,8th,Democratic,Timothy J. Rooke,20
Marblehead,-,1,State House,8th Essex,Democratic,Douglas W. Petersen,329
Palmer,-,4,U.S. House,2nd,Democratic,Richard E. Neal,150
Boston,19,6,State House,11th Suffolk,Democratic,Total Votes Cast,386
Newton,3,3,State Senate,1st Middlesex and Norfolk,Republican,Matthew J. Fraser,11
Bourne,-,5,U.S. House,10th,Republican,Michael J. Jones,77
N. Andover,-,6,U.S. House,6th,Democratic,All Others,0
Winchendon,-,3,Governor's Council,7th,Democratic,Total Votes Cast,124
Lynn,2,4,U.S. House,6th,Democratic,John F. Tierney,23
Medway,-,4,U.S. House,3rd,Republican,Blank Votes,4
Wayland,-,4,Governor's Council,2nd,Republican,Blank Votes,45
Winthrop,-,5,State Senate,1st Suffolk and Middlesex,Republican,All Others,3
Lynnfield,-,3,State House,20th Middlesex,Democratic,Total Votes Cast,76
Quincy,4,1,Governor's Council,4th,Democratic,Blank Votes,36
Chicopee,9,B,State Senate,2nd Hampden and Hampshire,Republican,Blank Votes,1
Burlington,-,2,State Senate,4th Middlesex,Democratic,Total Votes Cast,62
Boston,11,3,Governor's Council,4th,Republican,All Others,1
TOTALS,,,State Senate,2nd Middlesex and Norfolk,Democratic,Karen E. Spilka,6808
Waltham,2,2,U.S. House,7th,Democratic,Edward J. Markey,183
Boston,19,5,Governor's Council,4th,Republican,All Others,0
Quincy,2,3,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",88
Framingham,-,6,Governor's Council,2nd,Republican,Blank Votes,46
E. Bridgewater,-,1,Governor's Council,4th,Democratic,Blank Votes,11
Melrose,1,2,State Senate,Middlesex and Essex,Republican,Blank Votes,2
Brewster,-,3,U.S. House,10th,Republican,Michael J. Jones,131
Fall River,1,C,Governor's Council,1st,Democratic,All Others,0
Fitchburg,4,B,U.S. House,1st,Republican,All Others,6
Norfolk,-,2,U.S. House,4th,Democratic,All Others,3
Gardner,3,A,State Senate,Worcester and Middlesex,Democratic,Total Votes Cast,180
Beverly,3,1,Governor's Council,5th,Democratic,Total Votes Cast,42
Mansfield,-,6,Governor's Council,2nd,Democratic,Kelly A. Timilty,54
New Bedford,3,A,Governor's Council,1st,Democratic,Blank Votes,19
Tewksbury,-,1,State Senate,2nd Essex and Middlesex,Democratic,Blank Votes,22
Lancaster,-,1,Governor's Council,7th,Democratic,Kathleen C. Norbut,29
Methuen,-,7,State Senate,1st Essex,Republican,All Others,0
Boston,6,8,Governor's Council,4th,Democratic,Stephen F. Flynn,54
Peabody,6,2,State Senate,2nd Essex,Democratic,Blank Votes,17
E. Bridgewater,-,4,State Senate,"Norfolk, Bristol and Plymouth",Democratic,Total Votes Cast,102
Hadley,-,1,State House,2nd Hampshire,Republican,Henry Joseph North,12
N. Attleborough,-,6,State Senate,"Norfolk, Bristol and Middlesex",Libertarian,Total Votes Cast,0
N. Attleborough,-,1,State Senate,"Norfolk, Bristol and Middlesex",Republican,Scott P. Brown,48
Lawrence,E,2,U.S. House,5th,Republican,Thomas P. Tierney,19
Sharon,-,2,Governor's Council,2nd,Democratic,All Others,0
Barnstable,-,10,Governor's Council,1st,Democratic,All Others,0
Plymouth,-,4,Governor's Council,1st,Republican,Arthur C. Larrivee,4
Lawrence,C,3,State House,16th Essex,Democratic,Total Votes Cast,102
Fitchburg,1,A,U.S. House,1st,Republican,Steven E. Adam,0
Springfield,1,B,Governor's Council,8th,Democratic,Blank Votes,9
Norwell,-,1,State House,5th Plymouth,Democratic,Robert J. Nyman,107
Marshfield,-,7,State Senate,Plymouth and Norfolk,Republican,All Others,0
Revere,2,3A,State Senate,1st Suffolk and Middlesex,Democratic,Blank Votes,1
Boston,5,3,U.S. House,9th,Democratic,Total Votes Cast,203
Lexington,-,7,State Senate,4th Middlesex,Democratic,All Others,1
Leominster,3,C,State Senate,Worcester and Middlesex,Democratic,Total Votes Cast,504
Sunderland,-,1,Governor's Council,8th,Democratic,Timothy J. Rooke,1
Swampscott,-,2,U.S. House,6th,Democratic,All Others,1
Peabody,5,3,State House,12th Essex,Democratic,Total Votes Cast,255
Peabody,2,2,State Senate,2nd Essex,Democratic,Total Votes Cast,241
Peru,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,4
Southbridge,-,2,U.S. House,2nd,Democratic,Richard E. Neal,177
Lynn,7,3,State Senate,3rd Essex and Middlesex,Democratic,Blank Votes,2
Worcester,7,2,State Senate,2nd Worcester,Republican,Blank Votes,9
Haverhill,3,2,State House,3rd Essex,Republican,Blank Votes,8
TOTALS,,,State Senate,Norfolk and Plymouth,Democratic,Total Votes Cast,11040
Dracut,-,2,State House,36th Middlesex,Democratic,All Others,1
Boston,17,2,State House,5th Suffolk,Democratic,Total Votes Cast,106
New Bedford,2,A,Governor's Council,1st,Democratic,Total Votes Cast,59
Tewksbury,-,3A,State Senate,2nd Essex and Middlesex,Republican,All Others,0
Easton,-,1,State House,11th Plymouth,Republican,Total Votes Cast,19
Norwood,-,9,State House,12th Norfolk,Democratic,John H. Rogers,238
Saugus,-,2,State House,9th Essex,Democratic,All Others,0
Chelsea,2,3,State House,2nd Suffolk,Democratic,Eugene L. O'Flaherty,51
Hingham,-,5,Governor's Council,4th,Democratic,Stephen F. Flynn,41
E. Bridgewater,-,2,State House,7th Plymouth,Republican,All Others,0
Athol,-,3,State Senate,"Worcester, Hampden, Hampshire and Franklin",Republican,Total Votes Cast,55
Boston,14,11,Governor's Council,4th,Democratic,Total Votes Cast,107
Needham,-,D,U.S. House,9th,Democratic,Stephen F. Lynch,198
Yarmouth,-,5,Governor's Council,1st,Republican,Blank Votes,106
Dudley,-,2,State Senate,Worcester and Norfolk,Democratic,Blank Votes,37
Revere,5,1,State House,16th Suffolk,Democratic,Blank Votes,48
Newton,2,1,State House,11th Middlesex,Democratic,Total Votes Cast,117
Greenfield,-,1,U.S. House,1st,Republican,Total Votes Cast,17
Sterling,-,2,U.S. House,1st,Republican,Steven E. Adam,37
Boston,18,4,State Senate,1st Suffolk,Democratic,Jack Hart,112
Haverhill,1,1,State Senate,1st Essex,Democratic,Blank Votes,6
Peabody,1,3,State Senate,2nd Essex,Democratic,Blank Votes,72
Concord,-,2,State Senate,3rd Middlesex,Republican,Total Votes Cast,62
Boston,9,3,State Senate,2nd Suffolk,Democratic,Dianne Wilkerson,241
Boston,19,1,State Senate,2nd Suffolk,Democratic,Blank Votes,46
Worcester,9,2,U.S. House,3rd,Democratic,All Others,6
Williamsburg,-,1,U.S. House,1st,Democratic,Blank Votes,21
Southbridge,-,5,State Senate,Worcester and Norfolk,Democratic,Total Votes Cast,192
Malden,2,1,State Senate,Middlesex and Essex,Democratic,Total Votes Cast,222
Newton,2,3,State House,11th Middlesex,Democratic,Blank Votes,7
Medway,-,2,State House,10th Norfolk,Democratic,All Others,16
Revere,6,3,U.S. House,7th,Democratic,All Others,1
Fall River,7,C,State Senate,1st Bristol and Plymouth,Democratic,Joan M. Menard,100
Everett,3,2,U.S. House,7th,Democratic,Edward J. Markey,206
Abington,-,1,Governor's Council,4th,Democratic,Stephen F. Flynn,84
Weymouth,-,1,State Senate,Plymouth and Norfolk,Republican,All Others,0
Chelmsford,-,7,U.S. House,5th,Democratic,Martin T. Meehan,87
New Bedford,6,B,Governor's Council,1st,Republican,Blank Votes,10
Whitman,-,1,State Senate,2nd Plymouth and Bristol,Democratic,Blank Votes,26
Whately,-,1,U.S. House,1st,Democratic,John W. Olver,92
Fall River,9,A,State Senate,1st Bristol and Plymouth,Democratic,Total Votes Cast,402
Lawrence,F,4,U.S. House,5th,Republican,Blank Votes,2
Hanson,-,3,State Senate,2nd Plymouth and Bristol,Democratic,Blank Votes,18
Boston,18,23,State House,14th Suffolk,Democratic,Angelo M. Scaccia,70
Springfield,6,H,State Senate,Hampden,Democratic,Stephen J. Buoniconti,65
Amherst,-,4,State House,3rd Hampshire,Democratic,Total Votes Cast,88
Boston,18,7,U.S. House,8th,Democratic,Total Votes Cast,193
Erving,-,1,U.S. House,1st,Republican,Total Votes Cast,10
Arlington,-,1,State House,23rd Middlesex,Democratic,Blank Votes,14
Worcester,10,2,State Senate,1st Worcester,Republican,Total Votes Cast,11
Boston,2,6,U.S. House,8th,Democratic,Total Votes Cast,398
Cambridge,8,3,State Senate,1st Suffolk and Middlesex,Republican,Total Votes Cast,0
Marblehead,-,3,State Senate,3rd Essex and Middlesex,Democratic,Total Votes Cast,318
Framingham,-,8,State Senate,2nd Middlesex and Norfolk,Republican,Total Votes Cast,31
Boston,15,9,Governor's Council,4th,Democratic,Stephen F. Flynn,18
Chester,-,1,State Senate,2nd Hampden and Hampshire,Republican,All Others,0
Newton,7,1,State House,12th Middlesex,Democratic,All Others,1
Brookline,-,8,State House,15th Norfolk,Democratic,Blank Votes,14
Marshfield,-,1,State Senate,Plymouth and Norfolk,Republican,Blank Votes,19
Sturbridge,-,2,Governor's Council,7th,Democratic,William A. Trotta,34
Waltham,8,2,U.S. House,7th,Democratic,All Others,0
Sandwich,-,5,U.S. House,10th,Republican,All Others,0
TOTALS,,,State House,3rd Berkshire,Democratic,All Others,3
Littleton,-,3,U.S. House,5th,Democratic,All Others,0
Cambridge,8,1,U.S. House,8th,Democratic,Michael E. Capuano,76
Lawrence,D,1,U.S. House,5th,Republican,All Others,0
Berkley,-,1,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,26
Northampton,5,B,Governor's Council,8th,Democratic,Michael D. Bissonnette,13
Chelsea,4,1,U.S. House,8th,Democratic,All Others,0
Lowell,6,1,U.S. House,5th,Republican,Total Votes Cast,21
Boston,18,7,State House,6th Suffolk,Democratic,All Others,3
Hardwick,-,1,State House,5th Worcester,Democratic,Anne M. Gobi,188
Fitchburg,2,B,State Senate,Worcester and Middlesex,Democratic,All Others,1
Lexington,-,7,U.S. House,7th,Republican,Blank Votes,18
Saugus,-,4,Governor's Council,5th,Democratic,Total Votes Cast,298
Barre,-,1,U.S. House,1st,Democratic,John W. Olver,194
Boston,9,2,U.S. House,8th,Democratic,Blank Votes,38
Brockton,1,B,State House,9th Plymouth,,Blank Votes,27
Spencer,-,2,State Senate,"Worcester, Hampden, Hampshire and Franklin",Republican,All Others,6
Lowell,8,3,U.S. House,5th,Democratic,Blank Votes,72
Taunton,1,A,U.S. House,4th,Democratic,Blank Votes,16
Peru,-,1,U.S. House,1st,Democratic,Blank Votes,7
Barnstable,-,1,State Senate,Cape and Islands,Republican,Total Votes Cast,135
Northampton,4,B,State House,1st Hampshire,Republican,Blank Votes,0
Lowell,7,2,State Senate,1st Middlesex,Democratic,Total Votes Cast,31
Fitchburg,6,B,State Senate,Worcester and Middlesex,Democratic,Robert A. Antonioni,186
Billerica,-,4,Governor's Council,6th,Democratic,Blank Votes,65
Boston,12,8,State Senate,2nd Suffolk,Democratic,Dianne Wilkerson,118
Lee,-,1,State House,4th Berkshire,Republican,All Others,0
Newton,8,2,U.S. House,4th,Democratic,Total Votes Cast,54
Cambridge,10,2,Governor's Council,6th,Democratic,All Others,0
Brockton,6,D,State House,10th Plymouth,Democratic,Total Votes Cast,138
Natick,-,6,U.S. House,7th,Democratic,All Others,0
Hancock,-,1,State House,2nd Berkshire,Democratic,Blank Votes,13
Milford,-,5,State Senate,Worcester and Norfolk,Republican,Blank Votes,1
Peabody,4,1,State House,12th Essex,Democratic,Blank Votes,5
Revere,4,1,U.S. House,7th,Republican,All Others,0
Boston,1,9,State Senate,1st Suffolk and Middlesex,Republican,Gilbert R. Lavoie,5
Boston,18,10,State Senate,Suffolk and Norfolk,Democratic,Total Votes Cast,336
Orleans,-,1,State Senate,Cape and Islands,Republican,Total Votes Cast,151
Amherst,-,3,U.S. House,1st,Republican,All Others,0
Norwood,-,8,Governor's Council,2nd,Republican,Total Votes Cast,11
Leominster,4,C,State Senate,Worcester and Middlesex,Democratic,All Others,2
Plympton,-,1,Governor's Council,1st,Republican,Arthur C. Larrivee,0
Southbridge,-,4,U.S. House,2nd,Democratic,Blank Votes,61
Southbridge,-,5,U.S. House,2nd,Democratic,Total Votes Cast,192
Quincy,2,1,U.S. House,10th,Republican,Blank Votes,3
Boston,17,10,State Senate,1st Suffolk,Democratic,Total Votes Cast,154
New Bedford,6,F,State House,13th Bristol,Democratic,Antonio F.D. Cabral,78
Maynard,-,1,State Senate,Middlesex and Worcester,Democratic,Total Votes Cast,128
Quincy,3,3,State House,1st Norfolk,Democratic,Blank Votes,5
Wayland,-,1,State Senate,"Norfolk, Bristol and Middlesex",Special Republican,Blank Votes,1
Washington,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Total Votes Cast,6
Peabody,6,2,Governor's Council,5th,Democratic,Mary-Ellen Manning,89
Swansea,-,2,State Senate,1st Bristol and Plymouth,Democratic,Joan M. Menard,108
Boston,2,1,U.S. House,8th,Democratic,Michael E. Capuano,236
Reading,-,6,U.S. House,6th,Democratic,Total Votes Cast,172
Yarmouth,-,1,State Senate,Cape and Islands,Republican,Gail Bronwyn Lese,216
Lawrence,A,2,State House,16th Essex,Democratic,Blank Votes,16
Falmouth,-,2,Governor's Council,1st,Democratic,Carole A. Fiola,141
Greenfield,-,1,U.S. House,1st,Democratic,Blank Votes,6
Fitchburg,5,B,Governor's Council,7th,Democratic,Total Votes Cast,117
Wenham,-,1,State Senate,1st Essex and Middlesex,Democratic,All Others,0
Franklin,-,1,Governor's Council,2nd,Democratic,Blank Votes,53
Raynham,-,1,Governor's Council,1st,Democratic,Carole A. Fiola,93
Newton,1,3,State Senate,1st Middlesex and Norfolk,Democratic,All Others,2
Haverhill,7,3,Governor's Council,5th,Democratic,Mary-Ellen Manning,36
Hopkinton,-,1,Governor's Council,2nd,Republican,All Others,1
Amesbury,-,2,U.S. House,6th,Democratic,Blank Votes,9
Boston,20,12,State House,10th Suffolk,Democratic,Blank Votes,78
Revere,4,1,U.S. House,7th,Republican,Blank Votes,7
Gloucester,4,2,State Senate,1st Essex and Middlesex,Democratic,Total Votes Cast,45
Marlborough,2,1,U.S. House,3rd,Democratic,Total Votes Cast,85
Swampscott,-,4,State House,8th Essex,Republican,Total Votes Cast,36
Northampton,7,A,State House,1st Hampshire,Democratic,Total Votes Cast,170
Middleton,-,2,State Senate,1st Essex and Middlesex,Republican,All Others,0
Leominster,2,B,State House,4th Worcester,Republican,All Others,2
Springfield,1,F,State House,10th Hampden,Democratic,Total Votes Cast,86
Fitchburg,4,A,State Senate,Worcester and Middlesex,Green-Rainbow,All Others,0
Fitchburg,6,B,State Senate,Worcester and Middlesex,Green-Rainbow,All Others,0
Bourne,-,2,State House,2nd Plymouth,Democratic,Joel Ryan Malloy,72
Swampscott,-,2,U.S. House,6th,Democratic,John F. Tierney,257
Auburn,-,3,U.S. House,3rd,Democratic,Total Votes Cast,588
Somerset,-,1,U.S. House,3rd,Democratic,James P. McGovern,185
Fitchburg,6,A,State Senate,Worcester and Middlesex,Democratic,All Others,2
Wales,-,1,State House,1st Hampden,Republican,All Others,0
Everett,6,1,U.S. House,7th,Democratic,All Others,0
Fairhaven,-,5,Governor's Council,1st,Republican,Total Votes Cast,76
Lawrence,D,2,U.S. House,5th,Democratic,Total Votes Cast,61
Boston,16,4,State House,13th Suffolk,Democratic,Blank Votes,37
Boston,19,1,Governor's Council,4th,Republican,All Others,0
Salem,7,1,State House,7th Essex,Republican,Total Votes Cast,22
Harwich,-,3,State House,4th Barnstable,Republican,Blank Votes,1
Rehoboth,-,2,Governor's Council,2nd,Republican,Michael W. McCue,2
Billerica,-,9,State Senate,4th Middlesex,Republican,Richard J. Dellarciprete,25
Fitchburg,2,A,State Senate,Worcester and Middlesex,Green-Rainbow,Total Votes Cast,0
Newton,2,2,Governor's Council,3rd,Democratic,Blank Votes,25
Adams,-,5,State Senate,"Berkshire, Hampshire and Franklin",Republican,Blank Votes,3
W. Springfield,-,1,Governor's Council,8th,Democratic,Total Votes Cast,26
W. Newbury,-,1,State House,2nd Essex,Democratic,Blank Votes,3
Dracut,-,1,U.S. House,5th,Democratic,Total Votes Cast,401
Salem,1,2,State House,7th Essex,Democratic,All Others,0
Fairhaven,-,4,State Senate,2nd Bristol and Plymouth,Democratic,Total Votes Cast,126
Hardwick,-,1,State Senate,"Worcester, Hampden, Hampshire and Franklin",Republican,Blank Votes,8
Barnstable,-,11,Governor's Council,1st,Democratic,Blank Votes,10
Pembroke,-,4,State Senate,Plymouth and Barnstable,Democratic,Total Votes Cast,142
Danvers,-,7,U.S. House,6th,Republican,All Others,0
Salem,6,1,State House,7th Essex,Democratic,Total Votes Cast,453
Otis,-,1,U.S. House,1st,Democratic,Blank Votes,4
Mashpee,-,4,Governor's Council,1st,Democratic,Carole A. Fiola,39
Framingham,-,7,U.S. House,7th,Republican,Kenneth G. Chase,56
Southwick,-,3,Governor's Council,8th,Democratic,Total Votes Cast,27
Egremont,-,1,State House,4th Berkshire,Democratic,Total Votes Cast,89
Pittsfield,6,A,State House,3rd Berkshire,Democratic,Total Votes Cast,449
Boston,17,1,Governor's Council,4th,Republican,Blank Votes,1
Newton,2,2,State Senate,1st Middlesex and Norfolk,Republican,Total Votes Cast,20
Amherst,-,6,State House,3rd Hampshire,Republican,Blank Votes,0
Cambridge,11,2,State Senate,2nd Suffolk and Middlesex,Democratic,All Others,0
Easthampton,-,1,U.S. House,1st,Republican,Total Votes Cast,10
Boston,21,4,State House,18th Suffolk,Democratic,All Others,1
Ware,-,B,Governor's Council,7th,Democratic,William A. Trotta,2
Milton,-,2,State House,7th Norfolk,Democratic,"Walter F. Timilty, Jr.",216
Chelsea,2,4,Governor's Council,6th,Democratic,Michael J. Callahan,37
Yarmouth,-,3,State House,2nd Barnstable,Democratic,Total Votes Cast,80
Brockton,3,B,U.S. House,9th,Democratic,Total Votes Cast,71
Arlington,-,8,U.S. House,7th,Democratic,All Others,1
TOTALS,,,State Senate,Worcester and Norfolk,Democratic,All Others,61
Sherborn,-,1,U.S. House,4th,Democratic,Total Votes Cast,285
Andover,-,6,State House,17th Essex,Democratic,All Others,0
Andover,-,6,State House,17th Essex,Republican,Erik A. Eldracher,28
Arlington,-,19,State Senate,4th Middlesex,Republican,Blank Votes,0
Kingston,-,1,Governor's Council,1st,Democratic,Carole A. Fiola,114
Haverhill,7,2,State Senate,1st Essex,Democratic,Total Votes Cast,25
Lexington,-,1,U.S. House,7th,Democratic,Edward J. Markey,356
Holliston,-,4,State Senate,2nd Middlesex and Norfolk,Democratic,Total Votes Cast,224
Lincoln,-,2,State House,13th Middlesex,Democratic,Blank Votes,9
Lawrence,C,2,U.S. House,5th,Democratic,All Others,0
