town,ward,precinct,office,district,party,candidate,votes
Woburn,7,2,President,,Republican,Jim Gilmore,0
Brockton,1,B,President,,Democratic,Hillary Clinton,353
Webster,,1,President,,Democratic,Martin O'Malley,3
Boston,7,2,President,,Republican,All Others,1
Peabody,3,2,President,,Green-rainbow,Jill E. Stein,0
Boston,1,11,President,,Republican,Blank Votes,0
Concord,,2,President,,Republican,Mike Huckabee,0
Dennis,,2,President,,Republican,Carly Fiorina,1
Worcester,7,2,President,,Democratic,All Others,2
Boston,14,1,President,,Green-rainbow,Kent Mesplay,0
Lynn,6,2,President,,Democratic,Total Votes Cast,165
Fitchburg,3,A,President,,Green-rainbow,Total Votes Cast,1
Boston,7,1,President,,Republican,Ted Cruz,16
Norwell,,1,President,,Republican,George Pataki,0
Danvers,,5,President,,Republican,Mike Huckabee,0
Barnstable,,6,President,,Green-rainbow,Total Votes Cast,0
Brockton,7,B,President,,Green-rainbow,All Others,0
Boston,3,4,President,,Republican,Jim Gilmore,0
Boston,22,4,President,,Republican,Blank Votes,0
Russell,,1,President,,Republican,Total Votes Cast,210
Norwood,,7,President,,Republican,Rick Santorum,0
Brockton,7,B,President,,Democratic,Hillary Clinton,387
Lynn,7,4,President,,Green-rainbow,Blank Votes,0
Worcester,7,5,President,,Democratic,Total Votes Cast,578
Brockton,5,B,President,,Republican,Rand Paul,2
Agawam,,4,President,,Republican,Mike Huckabee,0
Wareham,,5,President,,Republican,No Preference,2
Peabody,3,2,President,,Republican,Donald J. Trump,144
Boston,2,7,President,,Democratic,Martin O'Malley,7
Boston,17,10,President,,Republican,Jeb Bush,0
Westport,,C,President,,Republican,Total Votes Cast,312
Boston,19,9,President,,Democratic,Martin O'Malley,0
Clinton,,2,President,,Democratic,Hillary Clinton,228
Boston,7,2,President,,Green-rainbow,Darryl Cherney,0
Newbury,,1,President,,Republican,All Others,2
Shrewsbury,,4,President,,Republican,Mike Huckabee,0
Boston,1,7,President,,Republican,Mike Huckabee,0
Springfield,5,A,President,,Green-rainbow,All Others,0
Melrose,4,2,President,,Republican,Mike Huckabee,0
Freetown,,1,President,,Democratic,No Preference,1
Lynn,6,4,President,,Democratic,Martin O'Malley,1
N. Andover,,8,President,,Republican,No Preference,2
Springfield,4,B,President,,Republican,George Pataki,0
Chelsea,2,2,President,,Green-rainbow,No Preference,0
Gardner,4,A,President,,Republican,Rand Paul,1
Springfield,6,B,President,,Republican,Mike Huckabee,0
Everett,2,2,President,,Republican,John R. Kasich,13
Worcester,6,1,President,,Republican,No Preference,0
Boston,18,12,President,,Republican,Donald J. Trump,60
Wareham,,6,President,,Green-rainbow,William P. Kreml,0
Andover,,9A,President,,Republican,Chris Christie,0
Sterling,,2,President,,Republican,Chris Christie,2
Bedford,,2,President,,Green-rainbow,Darryl Cherney,0
Somerville,5,1,President,,Green-rainbow,No Preference,0
Dighton,,2,President,,Green-rainbow,Skcm Curry,0
Stoneham,,7,President,,Democratic,Roque De La Fuente,1
Southwick,,1,President,,Republican,Carly Fiorina,0
Weymouth,,6,President,,Republican,George Pataki,0
Hingham,,6,President,,Republican,Mike Huckabee,0
Palmer,,4,President,,Democratic,Martin O'Malley,2
Boston,13,9,President,,Green-rainbow,No Preference,0
Sturbridge,,1,President,,Republican,Mike Huckabee,2
Plymouth,,8,President,,Republican,John R. Kasich,89
Worcester,5,2,President,,Republican,Rick Santorum,0
Holyoke,7,A,President,,Democratic,Total Votes Cast,694
Braintree,,1A,President,,Republican,Donald J. Trump,257
Boston,4,9,President,,Republican,Chris Christie,0
Boston,10,1,President,,Democratic,No Preference,0
Brockton,5,D,President,,Green-rainbow,Kent Mesplay,0
Waltham,5,2,President,,Republican,Jeb Bush,0
Boston,5,4,President,,Green-rainbow,All Others,0
Natick,,7,President,,Republican,Marco Rubio,93
Marlborough,6,2,President,,Democratic,No Preference,8
Watertown,,4,President,,Republican,Total Votes Cast,207
Brockton,4,C,President,,Republican,Jeb Bush,1
Athol,,3,President,,Republican,John R. Kasich,55
Edgartown,,1,President,,Green-rainbow,All Others,3
Fall River,4,C,President,,Republican,Chris Christie,0
Woburn,5,2,President,,Democratic,All Others,2
Raynham,,1,President,,Green-rainbow,William P. Kreml,0
Easthampton,,2,President,,Democratic,No Preference,3
New Bedford,1,C,President,,Green-rainbow,Blank Votes,0
Milford,,6,President,,Republican,Blank Votes,1
Burlington,,5,President,,Republican,All Others,2
Boston,7,1,President,,Green-rainbow,Kent Mesplay,0
Worcester,9,2,President,,Green-rainbow,Blank Votes,0
Boston,5,4,President,,Green-rainbow,Kent Mesplay,0
Pittsfield,7,B,President,,Republican,Rand Paul,2
Holyoke,6,B,President,,Republican,Jim Gilmore,0
Woburn,5,1,President,,Republican,Donald J. Trump,165
Agawam,,5,President,,Republican,George Pataki,0
Holyoke,4,A,President,,Democratic,Total Votes Cast,253
Boston,15,1,President,,Republican,All Others,0
Worcester,7,4,President,,Republican,John R. Kasich,28
Northampton,7,A,President,,Democratic,Martin O'Malley,1
Brookline,,11,President,,Republican,Ted Cruz,10
Ipswich,,2,President,,Green-rainbow,Kent Mesplay,0
Milton,,9,President,,Republican,Donald J. Trump,181
Springfield,5,B,President,,Democratic,Total Votes Cast,386
New Bedford,1,B,President,,Republican,Rand Paul,0
Marlborough,7,1,President,,Republican,Ted Cruz,29
Springfield,1,E,President,,Green-rainbow,All Others,0
Mashpee,,1,President,,Democratic,Hillary Clinton,326
Brockton,4,B,President,,Green-rainbow,All Others,0
Cambridge,5,2,President,,Green-rainbow,Kent Mesplay,0
Revere,6,3,President,,Republican,No Preference,1
Boston,21,4,President,,Republican,Ted Cruz,5
New Bedford,5,E,President,,Democratic,All Others,3
Leicester,,4,President,,Green-rainbow,Kent Mesplay,0
Gloucester,2,1,President,,Democratic,Blank Votes,0
Boston,12,4,President,,Green-rainbow,No Preference,0
Salem,1,1,President,,Green-rainbow,Total Votes Cast,3
Boston,10,9,President,,Green-rainbow,All Others,0
Northborough,,3,President,,Green-rainbow,Total Votes Cast,0
Randolph,,12,President,,Republican,Jim Gilmore,0
Boxford,,3,President,,Republican,John R. Kasich,156
Revere,2,3A,President,,Republican,All Others,0
Northampton,3,A,President,,Republican,Rand Paul,0
Woburn,2,2,President,,Green-rainbow,Darryl Cherney,0
Wellesley,,A,President,,Democratic,Blank Votes,1
N. Attleborough,,8,President,,Republican,Ted Cruz,64
Plainville,,3,President,,Republican,Carly Fiorina,0
Boston,17,12,President,,Green-rainbow,Kent Mesplay,0
Stoughton,,6,President,,Republican,Jeb Bush,2
Wakefield,,3,President,,Democratic,No Preference,8
Lowell,4,2,President,,Democratic,Roque De La Fuente,0
Acushnet,,2,President,,Green-rainbow,Skcm Curry,0
Arlington,,2,President,,Republican,All Others,0
Ashland,,2,President,,Republican,Mike Huckabee,1
Rockport,,3,President,,Green-rainbow,Darryl Cherney,0
Falmouth,,8,President,,Democratic,Martin O'Malley,2
Easton,,3,President,,Green-rainbow,William P. Kreml,0
Boston,17,4,President,,Green-rainbow,Kent Mesplay,0
Lexington,,8,President,,Democratic,Blank Votes,9
Brockton,7,B,President,,Republican,Jeb Bush,1
Somerville,5,1,President,,Republican,George Pataki,0
Lawrence,F,1,President,,Democratic,Roque De La Fuente,0
Amesbury,,6,President,,Green-rainbow,Skcm Curry,0
Swampscott,,6,President,,Republican,No Preference,0
Woburn,7,2,President,,Republican,No Preference,1
Spencer,,2,President,,Democratic,Total Votes Cast,337
Bellingham,,1,President,,Republican,Rick Santorum,0
Quincy,4,2,President,,Republican,Jim Gilmore,0
Winchester,,3,President,,Republican,Jim Gilmore,1
Ipswich,,2,President,,Republican,All Others,8
Sandwich,,3,President,,Green-rainbow,Jill E. Stein,0
Newburyport,1,1,President,,Green-rainbow,William P. Kreml,0
N. Andover,,1,President,,Republican,Jeb Bush,13
Holland,,1,President,,Republican,John R. Kasich,51
New Bedford,6,E,President,,Republican,All Others,0
Cambridge,3,3,President,,Green-rainbow,Skcm Curry,0
Taunton,3,B,President,,Democratic,Bernie Sanders,243
Oxford,,2,President,,Republican,Rand Paul,1
Wilmington,,3,President,,Republican,Mike Huckabee,1
Boston,18,3,President,,Republican,Rick Santorum,0
Conway,,1,President,,Republican,Rand Paul,1
Athol,,3,President,,Green-rainbow,Skcm Curry,0
Westwood,,4,President,,Democratic,Hillary Clinton,338
Boston,15,4,President,,Republican,Jim Gilmore,0
Middleton,,2,President,,Republican,Rick Santorum,0
Ashland,,2,President,,Republican,Jim Gilmore,1
Boston,19,12,President,,Green-rainbow,Skcm Curry,0
Marlborough,1,1,President,,Republican,Jim Gilmore,0
Boston,20,17,President,,Republican,No Preference,1
Falmouth,,5,President,,Green-rainbow,Skcm Curry,0
N. Adams,4,4,President,,Democratic,Blank Votes,0
New Bedford,6,C,President,,Green-rainbow,All Others,1
Lowell,1,3,President,,Democratic,All Others,8
Cambridge,4,1,President,,Democratic,Martin O'Malley,1
Medfield,,2,President,,Republican,Ben Carson,9
Ludlow,,5,President,,Democratic,No Preference,10
Boston,2,6,President,,Republican,Blank Votes,0
Braintree,,5B,President,,Republican,Jim Gilmore,0
Lowell,5,3,President,,Republican,Jeb Bush,5
Southwick,,1,President,,Democratic,All Others,3
Holyoke,4,A,President,,Democratic,Bernie Sanders,97
Plympton,,1,President,,Republican,Mike Huckabee,0
Ipswich,,4,President,,Republican,Chris Christie,0
Woburn,1,1,President,,Republican,Blank Votes,0
Winthrop,,1,President,,Republican,Blank Votes,0
Boston,18,19,President,,Republican,George Pataki,0
Marblehead,,6,President,,Democratic,Blank Votes,4
Woburn,1,2,President,,Democratic,Hillary Clinton,299
New Bedford,5,E,President,,Democratic,Hillary Clinton,296
Boston,4,6,President,,Green-rainbow,William P. Kreml,0
Mansfield,,3,President,,Democratic,Blank Votes,1
Lawrence,D,2,President,,Republican,Rick Santorum,0
Sudbury,,2,President,,Democratic,Bernie Sanders,364
Marshfield,,1,President,,Republican,Jeb Bush,4
Andover,,9,President,,Green-rainbow,Kent Mesplay,0
Boston,9,3,President,,Republican,Total Votes Cast,60
Wakefield,,5,President,,Democratic,Blank Votes,0
Lynn,6,4,President,,Democratic,No Preference,2
Freetown,,2,President,,Green-rainbow,No Preference,0
Wakefield,,5,President,,Republican,Donald J. Trump,283
Chelmsford,,6,President,,Republican,Total Votes Cast,610
Brockton,5,B,President,,Green-rainbow,Blank Votes,0
Boston,7,3,President,,Republican,Total Votes Cast,247
Boston,17,5,President,,Republican,All Others,0
Attleboro,6,A,President,,Republican,Ted Cruz,25
Seekonk,,3,President,,Green-rainbow,Darryl Cherney,0
Gardner,1,B,President,,Republican,No Preference,0
Mashpee,,2,President,,Republican,Rick Santorum,0
Weymouth,,4,President,,Republican,Jim Gilmore,1
Beverly,2,1,President,,Republican,John R. Kasich,47
Lynn,7,1,President,,Republican,Total Votes Cast,238
Holyoke,3,B,President,,Republican,Rick Santorum,0
Quincy,5,3,President,,Republican,Carly Fiorina,1
Needham,,A,President,,Green-rainbow,Blank Votes,0
Billerica,,7,President,,Republican,Blank Votes,1
New Bedford,4,B,President,,Green-rainbow,Kent Mesplay,0
Worcester,10,1,President,,Green-rainbow,Jill E. Stein,0
Abington,,4,President,,Republican,George Pataki,0
Wilmington,,3,President,,Green-rainbow,William P. Kreml,0
Acton,,5,President,,Democratic,All Others,0
Cambridge,1,2,President,,Republican,Donald J. Trump,55
New Bedford,5,C,President,,Republican,Total Votes Cast,93
Somerville,1,2,President,,Democratic,Hillary Clinton,323
Dartmouth,,5,President,,Republican,Carly Fiorina,1
Agawam,,8,President,,Green-rainbow,William P. Kreml,0
Scituate,,1,President,,Republican,George Pataki,0
Townsend,,3,President,,Republican,George Pataki,0
Worcester,6,2,President,,Democratic,Martin O'Malley,0
Ashland,,3,President,,Democratic,Bernie Sanders,302
Haverhill,2,3,President,,Democratic,Hillary Clinton,166
Amherst,,8,President,,Republican,Blank Votes,0
Boston,1,4,President,,Democratic,Bernie Sanders,89
Milton,,3,President,,Republican,Blank Votes,0
Falmouth,,1,President,,Green-rainbow,Blank Votes,0
Barnstable,,8,President,,Green-rainbow,Jill E. Stein,0
Revere,4,3,President,,Republican,All Others,0
N. Adams,5,5,President,,Republican,Donald J. Trump,53
Somerville,5,2,President,,Democratic,Blank Votes,2
Medford,7,1,President,,Green-rainbow,Blank Votes,0
Arlington,,7,President,,Republican,No Preference,0
Arlington,,20,President,,Green-rainbow,No Preference,0
Wakefield,,1,President,,Green-rainbow,Jill E. Stein,2
Fitchburg,5,A,President,,Republican,Donald J. Trump,256
Blackstone,,3,President,,Republican,No Preference,2
Seekonk,,1,President,,Green-rainbow,Skcm Curry,0
Boston,15,3,President,,Republican,Jim Gilmore,0
Worcester,10,1,President,,Republican,Jim Gilmore,0
Lynnfield,,3,President,,Democratic,Martin O'Malley,1
Framingham,,3,President,,Republican,George Pataki,0
Worcester,2,3,President,,Republican,Jim Gilmore,0
Stoughton,,6,President,,Democratic,Blank Votes,4
Williamsburg,,1,President,,Republican,Blank Votes,1
Cambridge,2,3,President,,Democratic,Blank Votes,0
Sudbury,,3,President,,Democratic,Bernie Sanders,270
Worcester,7,3,President,,Green-rainbow,William P. Kreml,0
Winthrop,,4,President,,Democratic,Bernie Sanders,217
New Bedford,6,B,President,,Republican,Rick Santorum,0
Lowell,1,3,President,,Democratic,No Preference,4
Shrewsbury,,7,President,,Democratic,Bernie Sanders,343
Melrose,7,1,President,,Republican,Total Votes Cast,249
Dennis,,3,President,,Green-rainbow,All Others,0
Dennis,,3,President,,Republican,Chris Christie,2
Boston,9,3,President,,Republican,Donald J. Trump,18
Andover,,6,President,,Republican,Ted Cruz,53
Springfield,2,C,President,,Republican,Jeb Bush,0
Stoneham,,6,President,,Democratic,Hillary Clinton,342
Braintree,,3A,President,,Green-rainbow,Skcm Curry,0
Milton,,2,President,,Green-rainbow,Darryl Cherney,0
Methuen,,2,President,,Republican,Mike Huckabee,0
Marlborough,2,1,President,,Republican,John R. Kasich,50
Montague,,2,President,,Democratic,No Preference,0
Uxbridge,,2,President,,Republican,Rand Paul,0
Easton,,3,President,,Republican,Carly Fiorina,1
Chelsea,4,3,President,,Republican,Ted Cruz,6
Attleboro,4,B,President,,Republican,Total Votes Cast,516
Boston,12,2,President,,Democratic,Roque De La Fuente,0
New Bedford,2,B,President,,Republican,Marco Rubio,12
Millbury,,4,President,,Republican,No Preference,2
Newton,6,3,President,,Green-rainbow,Darryl Cherney,0
Royalston,,1,President,,Democratic,Bernie Sanders,88
Bridgewater,,1,President,,Green-rainbow,Jill E. Stein,1
Easthampton,,1,President,,Democratic,Roque De La Fuente,1
Swansea,,5,President,,Republican,Rick Santorum,1
Lynn,4,3,President,,Green-rainbow,All Others,0
Reading,,5,President,,Republican,Donald J. Trump,187
Hudson,,3,President,,Green-rainbow,No Preference,0
Hancock,,1,President,,Republican,Total Votes Cast,103
Williamstown,,1,President,,Republican,George Pataki,0
Needham,,D,President,,Republican,Rick Santorum,0
Medford,8,2,President,,Republican,George Pataki,0
Westford,,2,President,,Democratic,No Preference,3
Braintree,,5B,President,,Green-rainbow,Total Votes Cast,1
Middleborough,,6,President,,Republican,Total Votes Cast,491
Cohasset,,1,President,,Democratic,All Others,1
Springfield,4,B,President,,Republican,Carly Fiorina,0
Arlington,,4,President,,Republican,Jeb Bush,0
Adams,,2,President,,Green-rainbow,Darryl Cherney,0
Stoughton,,1,President,,Republican,Marco Rubio,55
Charlemont,,1,President,,Green-rainbow,Skcm Curry,0
Cambridge,6,1,President,,Green-rainbow,Blank Votes,0
Walpole,,7,President,,Republican,No Preference,3
Lynn,5,4,President,,Republican,Marco Rubio,12
Lynn,1,4,President,,Republican,Total Votes Cast,246
Plymouth,,7,President,,Republican,Jim Gilmore,1
Pittsfield,6,B,President,,Green-rainbow,Kent Mesplay,0
Brockton,7,D,President,,Green-rainbow,No Preference,0
New Bedford,2,E,President,,Republican,Marco Rubio,22
Boston,19,4,President,,Republican,Ben Carson,1
Boston,13,1,President,,Green-rainbow,Jill E. Stein,1
Mansfield,,5,President,,Green-rainbow,Kent Mesplay,0
Rutland,,3,President,,Republican,Rick Santorum,0
Worcester,3,1,President,,Green-rainbow,Total Votes Cast,0
Plainville,,2,President,,Republican,Jeb Bush,3
Ipswich,,2,President,,Democratic,Blank Votes,6
Chicopee,7,B,President,,Republican,Marco Rubio,21
Waltham,5,1,President,,Republican,Ted Cruz,26
Boston,7,7,President,,Republican,Rand Paul,0
Mashpee,,2,President,,Republican,Ted Cruz,31
Mansfield,,1,President,,Republican,All Others,0
Brookfield,,1,President,,Republican,No Preference,2
Weymouth,,5,President,,Republican,Mike Huckabee,1
Cambridge,5,1,President,,Green-rainbow,William P. Kreml,0
Springfield,7,D,President,,Green-rainbow,Jill E. Stein,0
Worcester,3,1,President,,Democratic,No Preference,6
Dedham,,3,President,,Republican,Donald J. Trump,185
Worcester,7,2,President,,Green-rainbow,No Preference,0
Boston,22,2,President,,Democratic,No Preference,3
Chicopee,6,AN,President,,Green-rainbow,William P. Kreml,0
Monson,,B,President,,Republican,Marco Rubio,55
Acton,,1,President,,Green-rainbow,Total Votes Cast,1
Beverly,6,1,President,,Green-rainbow,Skcm Curry,0
Cambridge,9,1,President,,Green-rainbow,Kent Mesplay,0
Tewksbury,,3A,President,,Green-rainbow,Blank Votes,0
Danvers,,7,President,,Republican,George Pataki,0
Brookline,,16,President,,Republican,Donald J. Trump,69
Brockton,1,B,President,,Republican,All Others,3
Weymouth,,17,President,,Green-rainbow,Total Votes Cast,1
Aquinnah,,1,President,,Republican,Total Votes Cast,13
Falmouth,,5,President,,Democratic,Blank Votes,3
New Bedford,4,C,President,,Green-rainbow,Kent Mesplay,0
New Bedford,3,F,President,,Republican,Jeb Bush,1
Lynn,3,4,President,,Green-rainbow,Skcm Curry,0
W. Springfield,,7,President,,Green-rainbow,Kent Mesplay,0
Boston,1,9,President,,Republican,John R. Kasich,5
Holyoke,6,B,President,,Democratic,Total Votes Cast,479
Pembroke,,2,President,,Green-rainbow,All Others,0
Beverly,1,1,President,,Republican,All Others,0
Boston,10,5,President,,Republican,All Others,0
Wareham,,3,President,,Democratic,Blank Votes,0
Cambridge,9,3,President,,Green-rainbow,Blank Votes,0
Milton,,7,President,,Republican,Ted Cruz,30
Winthrop,,4,President,,Green-rainbow,Darryl Cherney,0
Bourne,,3,President,,Republican,No Preference,2
Stoughton,,6,President,,Republican,Ben Carson,13
Royalston,,2,President,,Democratic,Bernie Sanders,68
Dedham,,5,President,,Democratic,Roque De La Fuente,2
Springfield,5,H,President,,Green-rainbow,All Others,0
E. Bridgewater,,1,President,,Democratic,Blank Votes,3
Woburn,1,2,President,,Green-rainbow,William P. Kreml,0
Athol,,3,President,,Republican,All Others,3
Mount Washington,,1,President,,Democratic,Total Votes Cast,52
Auburn,,3,President,,Republican,Rand Paul,1
N. Andover,,5,President,,Republican,Blank Votes,0
Taunton,6,B,President,,Democratic,Total Votes Cast,450
Wilbraham,,C,President,,Republican,Ben Carson,15
Newton,5,2,President,,Green-rainbow,No Preference,0
Barnstable,,1,President,,Democratic,Roque De La Fuente,1
Boxborough,,1,President,,Democratic,Total Votes Cast,1263
Andover,,7A,President,,Green-rainbow,No Preference,0
Framingham,,3,President,,Democratic,Blank Votes,1
Boston,12,5,President,,Democratic,Blank Votes,0
Dennis,,1,President,,Democratic,Total Votes Cast,636
Belmont,,5,President,,Republican,Ted Cruz,32
Pittsfield,2,A,President,,Republican,No Preference,0
Chelmsford,,9,President,,Republican,Jeb Bush,7
Gardner,4,B,President,,Republican,Rick Santorum,2
Shrewsbury,,8,President,,Republican,John R. Kasich,143
Longmeadow,,A,President,,Republican,John R. Kasich,152
Duxbury,,3,President,,Democratic,Bernie Sanders,183
Lawrence,F,3,President,,Democratic,Hillary Clinton,231
Amherst,,3,President,,Green-rainbow,Skcm Curry,0
Springfield,3,F,President,,Republican,Ben Carson,0
Lowell,4,1,President,,Republican,John R. Kasich,10
Stoneham,,1,President,,Republican,Ben Carson,1
Plymouth,,10,President,,Green-rainbow,No Preference,0
Hudson,,5,President,,Republican,Carly Fiorina,3
Boston,17,7,President,,Republican,Ben Carson,0
Cambridge,11,3,President,,Democratic,Total Votes Cast,1062
Ware,,A,President,,Green-rainbow,No Preference,0
Somerville,1,3,President,,Republican,No Preference,2
Merrimac,,1,President,,Republican,All Others,3
Reading,,4,President,,Democratic,No Preference,6
Dartmouth,,1,President,,Republican,Chris Christie,2
Danvers,,1,President,,Democratic,Roque De La Fuente,0
Dalton,,2,President,,Republican,Rick Santorum,0
Agawam,,6,President,,Republican,Rand Paul,0
Boston,17,5,President,,Democratic,All Others,0
Sutton,,3,President,,Democratic,Hillary Clinton,198
Rockland,,3,President,,Republican,Jim Gilmore,0
Hingham,,5A,President,,Green-rainbow,William P. Kreml,0
Boston,11,5,President,,Republican,Marco Rubio,3
Brockton,6,B,President,,Democratic,Hillary Clinton,290
Newton,6,2,President,,Republican,Rand Paul,1
Amherst,,3,President,,Republican,Jeb Bush,0
Fitchburg,5,B,President,,Republican,Rand Paul,1
Danvers,,3,President,,Green-rainbow,Skcm Curry,0
Everett,4,1,President,,Republican,Mike Huckabee,0
Salisbury,,2,President,,Republican,Rick Santorum,0
Barnstable,,6,President,,Republican,Mike Huckabee,0
Boston,20,7,President,,Republican,Ben Carson,0
Monson,,A,President,,Green-rainbow,Kent Mesplay,0
Southwick,,1,President,,Republican,George Pataki,1
Becket,,1,President,,Democratic,Total Votes Cast,328
Brookline,,12,President,,Green-rainbow,Skcm Curry,0
Boston,11,9,President,,Republican,Ben Carson,2
Lexington,,4,President,,Democratic,Roque De La Fuente,0
Greenfield,,3,President,,Republican,Ted Cruz,25
Tewksbury,,1,President,,Republican,No Preference,0
Pittsfield,4,A,President,,Green-rainbow,No Preference,0
Brockton,7,A,President,,Republican,Carly Fiorina,0
Gardner,5,A,President,,Republican,Carly Fiorina,1
Brockton,6,D,President,,Democratic,Hillary Clinton,250
Maynard,,4,President,,Republican,All Others,1
Agawam,,1,President,,Green-rainbow,Total Votes Cast,1
Milford,,2,President,,Democratic,Total Votes Cast,561
Boston,10,9,President,,Republican,Donald J. Trump,16
Natick,,2,President,,Republican,All Others,1
Boston,7,9,President,,Democratic,Hillary Clinton,162
Bellingham,,4,President,,Green-rainbow,No Preference,0
Brookline,,6,President,,Republican,Marco Rubio,43
Chelmsford,,5,President,,Green-rainbow,Blank Votes,0
Tewksbury,,2,President,,Democratic,Bernie Sanders,344
Fairhaven,,6,President,,Green-rainbow,Total Votes Cast,2
Brookline,,9,President,,Republican,No Preference,1
Framingham,,2,President,,Republican,George Pataki,0
Marlborough,2,1,President,,Republican,George Pataki,1
Springfield,6,C,President,,Republican,Blank Votes,1
Needham,,C,President,,Democratic,All Others,1
Millbury,,2,President,,Green-rainbow,Darryl Cherney,0
Wareham,,2,President,,Democratic,Bernie Sanders,302
Lunenburg,,A,President,,Green-rainbow,Skcm Curry,0
Bourne,,7,President,,Green-rainbow,Darryl Cherney,0
Burlington,,4,President,,Democratic,Total Votes Cast,574
Hampden,,1,President,,Republican,Rick Santorum,1
Brookline,,3,President,,Green-rainbow,William P. Kreml,0
Bernardston,,1,President,,Republican,Donald J. Trump,96
Tewksbury,,1,President,,Republican,Carly Fiorina,2
Shrewsbury,,10,President,,Democratic,No Preference,6
Chelsea,2,1,President,,Republican,Blank Votes,3
Peabody,4,1,President,,Republican,Jim Gilmore,0
Fairhaven,,4,President,,Green-rainbow,Total Votes Cast,0
Winchester,,2,President,,Green-rainbow,All Others,0
Cambridge,4,1,President,,Democratic,Roque De La Fuente,1
Belmont,,3,President,,Democratic,Hillary Clinton,516
Somerset,,4,President,,Democratic,No Preference,6
Winchester,,8,President,,Republican,Donald J. Trump,145
Haverhill,3,2,President,,Republican,George Pataki,0
Plymouth,,4,President,,Republican,All Others,1
Boston,5,1,President,,Republican,Ben Carson,2
Lowell,6,3,President,,Republican,Total Votes Cast,290
Foxborough,,3,President,,Green-rainbow,William P. Kreml,0
Easthampton,,3,President,,Republican,Rand Paul,2
Quincy,6,1,President,,Republican,Chris Christie,0
Attleboro,4,B,President,,Democratic,Martin O'Malley,0
N. Attleborough,,8,President,,Green-rainbow,Jill E. Stein,0
Boston,4,10,President,,Republican,Marco Rubio,18
N. Adams,5,5,President,,Republican,Total Votes Cast,101
Worcester,4,4,President,,Republican,Total Votes Cast,167
Webster,,3,President,,Green-rainbow,Darryl Cherney,0
Lawrence,F,3,President,,Democratic,All Others,1
Northampton,4,A,President,,Republican,Rand Paul,1
Newton,1,4,President,,Republican,John R. Kasich,48
Medford,8,2,President,,Republican,All Others,2
Wakefield,,2,President,,Green-rainbow,Blank Votes,0
Hanover,,3,President,,Republican,Mike Huckabee,0
Waltham,7,2,President,,Republican,John R. Kasich,16
Boston,10,3,President,,Democratic,No Preference,2
Spencer,,2,President,,Green-rainbow,Total Votes Cast,0
Bridgewater,,2,President,,Republican,Ted Cruz,44
Boston,16,6,President,,Republican,No Preference,0
Leominster,5,A,President,,Democratic,Hillary Clinton,159
Waltham,3,1,President,,Green-rainbow,No Preference,0
Attleboro,6,A,President,,Democratic,Total Votes Cast,396
Springfield,2,G,President,,Green-rainbow,Total Votes Cast,0
Wellesley,,G,President,,Democratic,Roque De La Fuente,0
Belchertown,,D,President,,Democratic,Hillary Clinton,267
Peabody,3,3,President,,Green-rainbow,All Others,0
Wellesley,,E,President,,Republican,Marco Rubio,114
E. Bridgewater,,3,President,,Republican,Mike Huckabee,0
Lexington,,4,President,,Republican,Carly Fiorina,0
Worcester,6,2,President,,Republican,Carly Fiorina,0
Bourne,,7,President,,Republican,Total Votes Cast,410
Hingham,,2,President,,Republican,Ben Carson,11
Wakefield,,3,President,,Republican,Total Votes Cast,516
Athol,,1,President,,Republican,Ben Carson,19
Medford,8,2,President,,Republican,John R. Kasich,31
Somerville,1,3,President,,Republican,Carly Fiorina,0
Wilmington,,3,President,,Green-rainbow,Jill E. Stein,1
Cohasset,,2,President,,Republican,Carly Fiorina,1
Lynn,4,3,President,,Republican,Ben Carson,4
Springfield,1,G,President,,Green-rainbow,Kent Mesplay,0
Norfolk,,3,President,,Democratic,All Others,2
Holbrook,,4,President,,Republican,No Preference,1
Hamilton,,2,President,,Democratic,No Preference,3
Boston,5,5,President,,Green-rainbow,Total Votes Cast,1
Dracut,,6,President,,Republican,Jeb Bush,4
Rowe,,1,President,,Republican,No Preference,0
Weymouth,,11,President,,Democratic,Total Votes Cast,553
Groton,,3,President,,Republican,George Pataki,0
Plymouth,,15,President,,Republican,Total Votes Cast,1110
Boston,4,9,President,,Republican,John R. Kasich,5
Wendell,,1,President,,Republican,Jim Gilmore,0
Worcester,2,2,President,,Republican,Rand Paul,2
Millbury,,3,President,,Green-rainbow,All Others,0
Peabody,5,3,President,,Republican,No Preference,3
Lynn,1,4,President,,Green-rainbow,All Others,0
Needham,,C,President,,Green-rainbow,Jill E. Stein,0
Somerset,,2,President,,Republican,Donald J. Trump,213
Springfield,8,C,President,,Green-rainbow,Total Votes Cast,0
Townsend,,1,President,,Democratic,Bernie Sanders,266
Dartmouth,,3,President,,Green-rainbow,No Preference,0
Watertown,,4,President,,Democratic,No Preference,5
Fall River,6,C1,President,,Republican,Marco Rubio,0
Falmouth,,2,President,,Democratic,Martin O'Malley,4
Beverly,6,1,President,,Republican,Rick Santorum,0
N. Andover,,4,President,,Democratic,Blank Votes,3
Douglas,,2,President,,Republican,Ted Cruz,57
Natick,,7,President,,Republican,Jim Gilmore,0
Townsend,,2,President,,Republican,Blank Votes,1
Revere,1,3,President,,Republican,All Others,2
Carver,,1,President,,Republican,Donald J. Trump,303
Boston,10,8,President,,Democratic,Bernie Sanders,373
Holyoke,6,B,President,,Democratic,Roque De La Fuente,1
