town,ward,precinct,office,district,party,candidate,votes
New Bedford,4,E,President,,Green-rainbow,Stein and Baraka,21
New Bedford,4,E,U.S. House,9th,Unenrolled,Paul J. Harrington,74
New Bedford,4,E,President,,Libertarian,Johnson and Weld,36
New Bedford,4,E,U.S. House,9th,,Total Votes Cast,879
New Bedford,4,F,U.S. House,9th,Unenrolled,Christopher D. Cataldo,6
New Bedford,4,F,State Senate,2nd Bristol and Plymouth,,All Others,4
New Bedford,4,F,President,,Republican,Trump and Pence,185
New Bedford,4,F,U.S. House,9th,,Total Votes Cast,903
New Bedford,4,F,State House,13th Bristol,,Blank Votes,137
New Bedford,4,F,President,,,Total Votes Cast,903
New Bedford,4,F,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,4,F,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,4,F,State House,13th Bristol,,All Others,7
New Bedford,4,F,President,,,Blank Votes,19
New Bedford,4,F,President,,(Write-In),Moorehead and Lilly,0
New Bedford,4,F,U.S. House,9th,Democratic,William Richard Keating,626
New Bedford,4,F,President,,,All Others,12
New Bedford,4,F,State House,13th Bristol,,Total Votes Cast,903
New Bedford,4,F,U.S. House,9th,Republican,Mark C. Alliegro,121
New Bedford,4,F,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,4,F,State House,13th Bristol,Democratic,Antonio F.D. Cabral,759
New Bedford,4,F,President,,Democratic,Clinton and Kaine,646
New Bedford,4,F,U.S. House,9th,Unenrolled,Anna Grace Raduc,8
New Bedford,4,F,U.S. House,9th,,All Others,1
New Bedford,4,F,President,,,No Preference,0
New Bedford,4,F,U.S. House,9th,Unenrolled,Paul J. Harrington,63
New Bedford,4,F,U.S. House,9th,,Blank Votes,78
New Bedford,4,F,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,903
New Bedford,4,F,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,4,F,President,,Green-rainbow,Stein and Baraka,15
New Bedford,4,F,President,,Libertarian,Johnson and Weld,26
New Bedford,4,F,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,764
New Bedford,4,F,State Senate,2nd Bristol and Plymouth,,Blank Votes,135
New Bedford,5,A,State Senate,2nd Bristol and Plymouth,,All Others,8
New Bedford,5,A,U.S. House,9th,Unenrolled,Anna Grace Raduc,10
New Bedford,5,A,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,A,State House,13th Bristol,,Blank Votes,104
New Bedford,5,A,U.S. House,9th,Unenrolled,Christopher D. Cataldo,14
New Bedford,5,A,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,A,President,,Libertarian,Johnson and Weld,22
New Bedford,5,A,President,,,All Others,13
New Bedford,5,A,U.S. House,9th,Unenrolled,Paul J. Harrington,56
New Bedford,5,A,President,,Republican,Trump and Pence,197
New Bedford,5,A,U.S. House,9th,Republican,Mark C. Alliegro,122
New Bedford,5,A,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,608
New Bedford,5,A,U.S. House,9th,,Total Votes Cast,735
New Bedford,5,A,State House,13th Bristol,Democratic,Antonio F.D. Cabral,622
New Bedford,5,A,State House,13th Bristol,,All Others,9
New Bedford,5,A,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,A,President,,,No Preference,0
New Bedford,5,A,State Senate,2nd Bristol and Plymouth,,Blank Votes,119
New Bedford,5,A,State House,13th Bristol,,Total Votes Cast,735
New Bedford,5,A,U.S. House,9th,Democratic,William Richard Keating,474
New Bedford,5,A,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,A,President,,,Total Votes Cast,735
New Bedford,5,A,President,,,Blank Votes,6
New Bedford,5,A,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,735
New Bedford,5,A,U.S. House,9th,,Blank Votes,57
New Bedford,5,A,President,,Democratic,Clinton and Kaine,483
New Bedford,5,A,U.S. House,9th,,All Others,2
New Bedford,5,A,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,A,President,,Green-rainbow,Stein and Baraka,14
New Bedford,5,B,President,,Green-rainbow,Stein and Baraka,14
New Bedford,5,B,President,,,No Preference,0
New Bedford,5,B,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,B,President,,,Blank Votes,12
New Bedford,5,B,State House,13th Bristol,,All Others,13
New Bedford,5,B,President,,,All Others,27
New Bedford,5,B,U.S. House,9th,Republican,Mark C. Alliegro,158
New Bedford,5,B,U.S. House,9th,,All Others,5
New Bedford,5,B,President,,Libertarian,Johnson and Weld,25
New Bedford,5,B,President,,Republican,Trump and Pence,233
New Bedford,5,B,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,B,U.S. House,9th,Unenrolled,Christopher D. Cataldo,8
New Bedford,5,B,U.S. House,9th,Unenrolled,Anna Grace Raduc,20
New Bedford,5,B,U.S. House,9th,,Total Votes Cast,1028
New Bedford,5,B,State House,13th Bristol,Democratic,Antonio F.D. Cabral,850
New Bedford,5,B,President,,Democratic,Clinton and Kaine,717
New Bedford,5,B,State Senate,2nd Bristol and Plymouth,,Blank Votes,168
New Bedford,5,B,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,B,State Senate,2nd Bristol and Plymouth,,All Others,18
New Bedford,5,B,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,1028
New Bedford,5,B,U.S. House,9th,,Blank Votes,76
New Bedford,5,B,U.S. House,9th,Democratic,William Richard Keating,693
New Bedford,5,B,State House,13th Bristol,,Blank Votes,165
New Bedford,5,B,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,B,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,B,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,842
New Bedford,5,B,State House,13th Bristol,,Total Votes Cast,1028
New Bedford,5,B,President,,,Total Votes Cast,1028
New Bedford,5,B,U.S. House,9th,Unenrolled,Paul J. Harrington,68
New Bedford,5,C,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,C,State House,13th Bristol,,Total Votes Cast,923
New Bedford,5,C,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,C,U.S. House,9th,Democratic,William Richard Keating,542
New Bedford,5,C,President,,Republican,Trump and Pence,304
New Bedford,5,C,President,,,Total Votes Cast,923
New Bedford,5,C,U.S. House,9th,Republican,Mark C. Alliegro,202
New Bedford,5,C,U.S. House,9th,,All Others,5
New Bedford,5,C,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,C,President,,,Blank Votes,16
New Bedford,5,C,State Senate,2nd Bristol and Plymouth,,All Others,5
New Bedford,5,C,U.S. House,9th,Unenrolled,Paul J. Harrington,59
New Bedford,5,C,President,,Green-rainbow,Stein and Baraka,15
New Bedford,5,C,State House,13th Bristol,,Blank Votes,170
New Bedford,5,C,State House,13th Bristol,Democratic,Antonio F.D. Cabral,746
New Bedford,5,C,U.S. House,9th,Unenrolled,Anna Grace Raduc,9
New Bedford,5,C,U.S. House,9th,,Blank Votes,95
New Bedford,5,C,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,923
New Bedford,5,C,U.S. House,9th,Unenrolled,Christopher D. Cataldo,11
New Bedford,5,C,President,,Libertarian,Johnson and Weld,26
New Bedford,5,C,State House,13th Bristol,,All Others,7
New Bedford,5,C,U.S. House,9th,,Total Votes Cast,923
New Bedford,5,C,President,,Democratic,Clinton and Kaine,551
New Bedford,5,C,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,C,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,C,President,,,All Others,11
New Bedford,5,C,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,723
New Bedford,5,C,President,,,No Preference,0
New Bedford,5,C,State Senate,2nd Bristol and Plymouth,,Blank Votes,195
New Bedford,5,D,State House,13th Bristol,,Total Votes Cast,1200
New Bedford,5,D,President,,Democratic,Clinton and Kaine,811
New Bedford,5,D,U.S. House,9th,Unenrolled,Christopher D. Cataldo,12
New Bedford,5,D,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,D,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,D,State Senate,2nd Bristol and Plymouth,,All Others,11
New Bedford,5,D,President,,Libertarian,Johnson and Weld,31
New Bedford,5,D,U.S. House,9th,,Total Votes Cast,1200
New Bedford,5,D,U.S. House,9th,,Blank Votes,101
New Bedford,5,D,U.S. House,9th,Republican,Mark C. Alliegro,189
New Bedford,5,D,U.S. House,9th,Democratic,William Richard Keating,775
New Bedford,5,D,President,,Republican,Trump and Pence,299
New Bedford,5,D,State House,13th Bristol,,All Others,7
New Bedford,5,D,U.S. House,9th,Unenrolled,Paul J. Harrington,101
New Bedford,5,D,President,,Green-rainbow,Stein and Baraka,21
New Bedford,5,D,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,D,President,,,Total Votes Cast,1200
New Bedford,5,D,U.S. House,9th,Unenrolled,Anna Grace Raduc,21
New Bedford,5,D,President,,,No Preference,0
New Bedford,5,D,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,D,State Senate,2nd Bristol and Plymouth,,Blank Votes,204
New Bedford,5,D,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,1200
New Bedford,5,D,U.S. House,9th,,All Others,1
New Bedford,5,D,State House,13th Bristol,,Blank Votes,242
New Bedford,5,D,President,,,Blank Votes,17
New Bedford,5,D,State House,13th Bristol,Democratic,Antonio F.D. Cabral,951
New Bedford,5,D,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,D,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,985
New Bedford,5,D,President,,,All Others,21
New Bedford,5,E,State House,13th Bristol,,Blank Votes,320
New Bedford,5,E,U.S. House,9th,Unenrolled,Paul J. Harrington,90
New Bedford,5,E,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,1404
New Bedford,5,E,U.S. House,9th,Republican,Mark C. Alliegro,351
New Bedford,5,E,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,E,U.S. House,9th,Unenrolled,Anna Grace Raduc,14
New Bedford,5,E,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,E,U.S. House,9th,Unenrolled,Christopher D. Cataldo,11
New Bedford,5,E,State House,13th Bristol,,Total Votes Cast,1404
New Bedford,5,E,President,,Republican,Trump and Pence,501
New Bedford,5,E,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,E,State Senate,2nd Bristol and Plymouth,,All Others,10
New Bedford,5,E,State House,13th Bristol,Democratic,Antonio F.D. Cabral,1075
New Bedford,5,E,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,E,State House,13th Bristol,,All Others,9
New Bedford,5,E,President,,Libertarian,Johnson and Weld,38
New Bedford,5,E,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,1091
New Bedford,5,E,U.S. House,9th,,All Others,0
New Bedford,5,E,U.S. House,9th,,Blank Votes,126
New Bedford,5,E,U.S. House,9th,Democratic,William Richard Keating,812
New Bedford,5,E,President,,Democratic,Clinton and Kaine,822
New Bedford,5,E,President,,,All Others,12
New Bedford,5,E,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,E,State Senate,2nd Bristol and Plymouth,,Blank Votes,303
New Bedford,5,E,U.S. House,9th,,Total Votes Cast,1404
New Bedford,5,E,President,,,Blank Votes,13
New Bedford,5,E,President,,,Total Votes Cast,1404
New Bedford,5,E,President,,,No Preference,0
New Bedford,5,E,President,,Green-rainbow,Stein and Baraka,18
New Bedford,5,F,U.S. House,9th,Unenrolled,Christopher D. Cataldo,8
New Bedford,5,F,State Senate,2nd Bristol and Plymouth,,Blank Votes,261
New Bedford,5,F,President,,Libertarian,Johnson and Weld,53
New Bedford,5,F,President,,,Total Votes Cast,1346
New Bedford,5,F,President,,,No Preference,0
New Bedford,5,F,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,5,F,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,5,F,President,,Green-rainbow,Stein and Baraka,26
New Bedford,5,F,State House,13th Bristol,,All Others,10
New Bedford,5,F,President,,Republican,Trump and Pence,429
New Bedford,5,F,President,,,Blank Votes,20
New Bedford,5,F,U.S. House,9th,Republican,Mark C. Alliegro,289
New Bedford,5,F,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,1075
New Bedford,5,F,U.S. House,9th,,Total Votes Cast,1346
New Bedford,5,F,State House,13th Bristol,,Total Votes Cast,1346
New Bedford,5,F,State House,13th Bristol,Democratic,Antonio F.D. Cabral,1031
New Bedford,5,F,U.S. House,9th,,All Others,1
New Bedford,5,F,President,,Democratic,Clinton and Kaine,795
New Bedford,5,F,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,1346
New Bedford,5,F,State House,13th Bristol,,Blank Votes,305
New Bedford,5,F,U.S. House,9th,Unenrolled,Anna Grace Raduc,23
New Bedford,5,F,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,5,F,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,5,F,President,,(Write-In),Moorehead and Lilly,0
New Bedford,5,F,State Senate,2nd Bristol and Plymouth,,All Others,10
New Bedford,5,F,U.S. House,9th,Democratic,William Richard Keating,808
New Bedford,5,F,President,,,All Others,23
New Bedford,5,F,U.S. House,9th,Unenrolled,Paul J. Harrington,113
New Bedford,5,F,U.S. House,9th,,Blank Votes,104
New Bedford,6,A,State House,13th Bristol,Democratic,Antonio F.D. Cabral,879
New Bedford,6,A,President,,Democratic,Clinton and Kaine,634
New Bedford,6,A,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,1128
New Bedford,6,A,U.S. House,9th,,Total Votes Cast,1128
New Bedford,6,A,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,A,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,A,President,,Libertarian,Johnson and Weld,27
New Bedford,6,A,U.S. House,9th,Unenrolled,Christopher D. Cataldo,12
New Bedford,6,A,State House,13th Bristol,,All Others,13
New Bedford,6,A,U.S. House,9th,Unenrolled,Anna Grace Raduc,6
New Bedford,6,A,State Senate,2nd Bristol and Plymouth,,Blank Votes,232
New Bedford,6,A,President,,,Total Votes Cast,1128
New Bedford,6,A,U.S. House,9th,Democratic,William Richard Keating,657
New Bedford,6,A,President,,,All Others,16
New Bedford,6,A,State House,13th Bristol,,Blank Votes,236
New Bedford,6,A,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,A,U.S. House,9th,,All Others,1
New Bedford,6,A,U.S. House,9th,Republican,Mark C. Alliegro,257
New Bedford,6,A,U.S. House,9th,Unenrolled,Paul J. Harrington,88
New Bedford,6,A,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,A,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,6,A,President,,Republican,Trump and Pence,414
New Bedford,6,A,State House,13th Bristol,,Total Votes Cast,1128
New Bedford,6,A,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,881
New Bedford,6,A,President,,Green-rainbow,Stein and Baraka,21
New Bedford,6,A,President,,,No Preference,0
New Bedford,6,A,State Senate,2nd Bristol and Plymouth,,All Others,15
New Bedford,6,A,President,,,Blank Votes,16
New Bedford,6,A,U.S. House,9th,,Blank Votes,107
New Bedford,6,B,President,,,All Others,14
New Bedford,6,B,President,,Democratic,Clinton and Kaine,589
New Bedford,6,B,U.S. House,9th,Democratic,William Richard Keating,606
New Bedford,6,B,State House,13th Bristol,,All Others,1
New Bedford,6,B,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,6,B,U.S. House,9th,,Total Votes Cast,997
New Bedford,6,B,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,B,President,,Republican,Trump and Pence,337
New Bedford,6,B,State House,13th Bristol,,Blank Votes,165
New Bedford,6,B,U.S. House,9th,Unenrolled,Paul J. Harrington,85
New Bedford,6,B,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,828
New Bedford,6,B,President,,,Total Votes Cast,997
New Bedford,6,B,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,B,U.S. House,9th,Republican,Mark C. Alliegro,214
New Bedford,6,B,President,,Green-rainbow,Stein and Baraka,19
New Bedford,6,B,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,B,U.S. House,9th,,All Others,1
New Bedford,6,B,State House,13th Bristol,,Total Votes Cast,997
New Bedford,6,B,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,997
New Bedford,6,B,President,,Libertarian,Johnson and Weld,28
New Bedford,6,B,State Senate,2nd Bristol and Plymouth,,All Others,4
New Bedford,6,B,President,,,Blank Votes,10
New Bedford,6,B,President,,,No Preference,0
New Bedford,6,B,U.S. House,9th,Unenrolled,Anna Grace Raduc,10
New Bedford,6,B,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,B,U.S. House,9th,,Blank Votes,72
New Bedford,6,B,U.S. House,9th,Unenrolled,Christopher D. Cataldo,9
New Bedford,6,B,State House,13th Bristol,Democratic,Antonio F.D. Cabral,831
New Bedford,6,B,State Senate,2nd Bristol and Plymouth,,Blank Votes,165
New Bedford,6,C,President,,,Total Votes Cast,510
New Bedford,6,C,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,C,President,,Democratic,Clinton and Kaine,395
New Bedford,6,C,State House,13th Bristol,,All Others,2
New Bedford,6,C,President,,,No Preference,0
New Bedford,6,C,State Senate,2nd Bristol and Plymouth,,All Others,4
New Bedford,6,C,U.S. House,9th,Unenrolled,Christopher D. Cataldo,8
New Bedford,6,C,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,6,C,President,,Republican,Trump and Pence,101
New Bedford,6,C,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,405
New Bedford,6,C,State Senate,2nd Bristol and Plymouth,,Blank Votes,101
New Bedford,6,C,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,C,President,,Libertarian,Johnson and Weld,3
New Bedford,6,C,U.S. House,9th,,All Others,1
New Bedford,6,C,U.S. House,9th,Democratic,William Richard Keating,312
New Bedford,6,C,State House,13th Bristol,,Blank Votes,92
New Bedford,6,C,President,,,Blank Votes,1
New Bedford,6,C,U.S. House,9th,,Blank Votes,63
New Bedford,6,C,U.S. House,9th,Unenrolled,Anna Grace Raduc,11
New Bedford,6,C,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,C,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,C,State House,13th Bristol,,Total Votes Cast,510
New Bedford,6,C,U.S. House,9th,Unenrolled,Paul J. Harrington,45
New Bedford,6,C,State House,13th Bristol,Democratic,Antonio F.D. Cabral,416
New Bedford,6,C,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,510
New Bedford,6,C,U.S. House,9th,Republican,Mark C. Alliegro,70
New Bedford,6,C,U.S. House,9th,,Total Votes Cast,510
New Bedford,6,C,President,,Green-rainbow,Stein and Baraka,6
New Bedford,6,C,President,,,All Others,4
New Bedford,6,D,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,455
New Bedford,6,D,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,D,U.S. House,9th,,Blank Votes,49
New Bedford,6,D,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,D,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,6,D,President,,,Total Votes Cast,455
New Bedford,6,D,U.S. House,9th,Democratic,William Richard Keating,298
New Bedford,6,D,President,,Green-rainbow,Stein and Baraka,7
New Bedford,6,D,U.S. House,9th,Unenrolled,Anna Grace Raduc,6
New Bedford,6,D,U.S. House,9th,Unenrolled,Paul J. Harrington,27
New Bedford,6,D,State House,13th Bristol,,All Others,5
New Bedford,6,D,State House,13th Bristol,Democratic,Antonio F.D. Cabral,381
New Bedford,6,D,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,374
New Bedford,6,D,President,,,Blank Votes,3
New Bedford,6,D,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,D,U.S. House,9th,Unenrolled,Christopher D. Cataldo,10
New Bedford,6,D,President,,,No Preference,0
New Bedford,6,D,State House,13th Bristol,,Total Votes Cast,455
New Bedford,6,D,U.S. House,9th,Republican,Mark C. Alliegro,63
New Bedford,6,D,U.S. House,9th,,All Others,2
New Bedford,6,D,President,,,All Others,8
New Bedford,6,D,State House,13th Bristol,,Blank Votes,69
New Bedford,6,D,U.S. House,9th,,Total Votes Cast,455
New Bedford,6,D,President,,Libertarian,Johnson and Weld,11
New Bedford,6,D,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,D,State Senate,2nd Bristol and Plymouth,,All Others,9
New Bedford,6,D,President,,Republican,Trump and Pence,115
New Bedford,6,D,State Senate,2nd Bristol and Plymouth,,Blank Votes,72
New Bedford,6,D,President,,Democratic,Clinton and Kaine,311
New Bedford,6,E,President,,,All Others,6
New Bedford,6,E,President,,Libertarian,Johnson and Weld,16
New Bedford,6,E,State House,13th Bristol,,Blank Votes,83
New Bedford,6,E,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,E,U.S. House,9th,,All Others,1
New Bedford,6,E,State House,13th Bristol,,Total Votes Cast,618
New Bedford,6,E,President,,,No Preference,0
New Bedford,6,E,President,,(Write-In),Schoenke and Mitchel,0
New Bedford,6,E,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,516
New Bedford,6,E,President,,Democratic,Clinton and Kaine,432
New Bedford,6,E,President,,,Total Votes Cast,618
New Bedford,6,E,State Senate,2nd Bristol and Plymouth,,All Others,5
New Bedford,6,E,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,618
New Bedford,6,E,U.S. House,9th,Unenrolled,Christopher D. Cataldo,6
New Bedford,6,E,State House,13th Bristol,Democratic,Antonio F.D. Cabral,531
New Bedford,6,E,U.S. House,9th,Democratic,William Richard Keating,401
New Bedford,6,E,U.S. House,9th,Unenrolled,Paul J. Harrington,34
New Bedford,6,E,President,,,Blank Votes,8
New Bedford,6,E,U.S. House,9th,,Blank Votes,61
New Bedford,6,E,State House,13th Bristol,,All Others,4
New Bedford,6,E,President,,Green-rainbow,Stein and Baraka,6
New Bedford,6,E,U.S. House,9th,Unenrolled,Anna Grace Raduc,11
New Bedford,6,E,President,,Republican,Trump and Pence,150
New Bedford,6,E,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,E,U.S. House,9th,,Total Votes Cast,618
New Bedford,6,E,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,E,State Senate,2nd Bristol and Plymouth,,Blank Votes,97
New Bedford,6,E,U.S. House,9th,Republican,Mark C. Alliegro,104
New Bedford,6,E,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,F,State Senate,2nd Bristol and Plymouth,,Total Votes Cast,795
New Bedford,6,F,State House,13th Bristol,,All Others,11
New Bedford,6,F,U.S. House,9th,,Total Votes Cast,795
New Bedford,6,F,State House,13th Bristol,,Blank Votes,133
New Bedford,6,F,U.S. House,9th,Unenrolled,Christopher D. Cataldo,15
New Bedford,6,F,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,646
New Bedford,6,F,State Senate,2nd Bristol and Plymouth,,Blank Votes,142
New Bedford,6,F,President,,Republican,Trump and Pence,223
New Bedford,6,F,U.S. House,9th,,Blank Votes,88
New Bedford,6,F,President,,Libertarian,Johnson and Weld,29
New Bedford,6,F,U.S. House,9th,Unenrolled,Anna Grace Raduc,20
New Bedford,6,F,U.S. House,9th,Democratic,William Richard Keating,477
New Bedford,6,F,State Senate,2nd Bristol and Plymouth,,All Others,7
New Bedford,6,F,U.S. House,9th,Unenrolled,Paul J. Harrington,68
New Bedford,6,F,President,,,No Preference,0
New Bedford,6,F,President,,,All Others,15
New Bedford,6,F,State House,13th Bristol,,Total Votes Cast,795
New Bedford,6,F,U.S. House,9th,Republican,Mark C. Alliegro,124
New Bedford,6,F,President,,Green-rainbow,Stein and Baraka,22
New Bedford,6,F,President,,(Write-In),Kotlikoff and Leamer,0
New Bedford,6,F,President,,,Total Votes Cast,795
New Bedford,6,F,President,,,Blank Votes,12
New Bedford,6,F,President,,(Write-In),Feegbeh and O'Brien,0
New Bedford,6,F,President,,Democratic,Clinton and Kaine,494
New Bedford,6,F,President,,(Write-In),Moorehead and Lilly,0
New Bedford,6,F,U.S. House,9th,,All Others,3
New Bedford,6,F,President,,(Write-In),Mcmullin and Johnson,0
New Bedford,6,F,State House,13th Bristol,Democratic,Antonio F.D. Cabral,651
New Bedford,6,F,President,,(Write-In),Schoenke and Mitchel,0
New Braintree,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,Total Votes Cast,623
New Braintree,,1,President,,Republican,Trump and Pence,326
New Braintree,,1,President,,Green-rainbow,Stein and Baraka,18
New Braintree,,1,President,,(Write-In),Kotlikoff and Leamer,0
New Braintree,,1,U.S. House,2nd,,Blank Votes,174
New Braintree,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,All Others,0
New Braintree,,1,President,,(Write-In),Mcmullin and Johnson,2
New Braintree,,1,President,,,No Preference,0
New Braintree,,1,President,,(Write-In),Moorehead and Lilly,0
New Braintree,,1,President,,Libertarian,Johnson and Weld,22
New Braintree,,1,U.S. House,2nd,,Total Votes Cast,623
New Braintree,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Democratic,Anne M. Gobi,400
New Braintree,,1,President,,(Write-In),Schoenke and Mitchel,0
New Braintree,,1,President,,(Write-In),Feegbeh and O'Brien,0
New Braintree,,1,State House,5th Worcester,Republican,"Donald R. Berthiaume, Jr",488
New Braintree,,1,U.S. House,2nd,Democratic,James P. McGovern,447
New Braintree,,1,State House,5th Worcester,,Total Votes Cast,623
New Braintree,,1,President,,,Total Votes Cast,623
New Braintree,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",,Blank Votes,17
New Braintree,,1,U.S. House,2nd,,All Others,2
New Braintree,,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Republican,James P. Ehrhard,206
New Braintree,,1,President,,Democratic,Clinton and Kaine,246
New Braintree,,1,State House,5th Worcester,,Blank Votes,135
New Braintree,,1,President,,,All Others,4
New Braintree,,1,President,,,Blank Votes,5
New Braintree,,1,State House,5th Worcester,,All Others,0
New Marlborough,,1,President,,,All Others,6
New Marlborough,,1,President,,,No Preference,0
New Marlborough,,1,State House,4th Berkshire,,Total Votes Cast,871
New Marlborough,,1,President,,(Write-In),Kotlikoff and Leamer,0
New Marlborough,,1,President,,,Blank Votes,9
New Marlborough,,1,U.S. House,1st,Unenrolled,Frederick O. Mayock,139
New Marlborough,,1,State Senate,"Berkshire, Hampshire and Franklin",,All Others,0
New Marlborough,,1,State Senate,"Berkshire, Hampshire and Franklin",,Blank Votes,45
New Marlborough,,1,President,,Republican,Trump and Pence,218
New Marlborough,,1,State House,4th Berkshire,Democratic,"William ""Smitty"" Pignatelli",738
New Marlborough,,1,President,,Green-rainbow,Stein and Baraka,35
New Marlborough,,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Adam G. Hinds,543
New Marlborough,,1,U.S. House,1st,,Total Votes Cast,871
New Marlborough,,1,U.S. House,1st,,All Others,0
New Marlborough,,1,U.S. House,1st,,Blank Votes,86
New Marlborough,,1,State Senate,"Berkshire, Hampshire and Franklin",,Total Votes Cast,871
New Marlborough,,1,President,,(Write-In),Moorehead and Lilly,0
New Marlborough,,1,President,,(Write-In),Schoenke and Mitchel,0
New Marlborough,,1,U.S. House,1st,Libertarian,Thomas T. Simmons,80
New Marlborough,,1,President,,(Write-In),Feegbeh and O'Brien,0
New Marlborough,,1,President,,,Total Votes Cast,871
New Marlborough,,1,President,,Democratic,Clinton and Kaine,564
New Marlborough,,1,U.S. House,1st,Democratic,Richard E. Neal,566
