town,ward,precinct,office,district,party,candidate,votes
E. Longmeadow,,4,U.S. Senate,,,All Others,1
E. Longmeadow,,4,U.S. Senate,,,Blank Votes,0
E. Longmeadow,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Eastham,,1,U.S. Senate,,Republican,Scott P. Brown,1473
Eastham,,1,U.S. Senate,,Democratic,Martha Coakley,1544
Eastham,,1,U.S. Senate,,,Total Votes Cast,3044
Eastham,,1,U.S. Senate,,,All Others,0
Eastham,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,25
Eastham,,1,U.S. Senate,,,Blank Votes,2
Easthampton,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Easthampton,,1,U.S. Senate,,,Blank Votes,0
Easthampton,,1,U.S. Senate,,Republican,Scott P. Brown,516
Easthampton,,1,U.S. Senate,,Democratic,Martha Coakley,719
Easthampton,,1,U.S. Senate,,,All Others,0
Easthampton,,1,U.S. Senate,,,Total Votes Cast,1253
Easthampton,,2,U.S. Senate,,,Total Votes Cast,1094
Easthampton,,2,U.S. Senate,,Republican,Scott P. Brown,345
Easthampton,,2,U.S. Senate,,Democratic,Martha Coakley,734
Easthampton,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Easthampton,,2,U.S. Senate,,,Blank Votes,1
Easthampton,,2,U.S. Senate,,,All Others,0
Easthampton,,3,U.S. Senate,,,Blank Votes,1
Easthampton,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,20
Easthampton,,3,U.S. Senate,,Republican,Scott P. Brown,365
Easthampton,,3,U.S. Senate,,,Total Votes Cast,1080
Easthampton,,3,U.S. Senate,,,All Others,0
Easthampton,,3,U.S. Senate,,Democratic,Martha Coakley,694
Easthampton,,4,U.S. Senate,,,Blank Votes,1
Easthampton,,4,U.S. Senate,,Democratic,Martha Coakley,891
Easthampton,,4,U.S. Senate,,,Total Votes Cast,1427
Easthampton,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Easthampton,,4,U.S. Senate,,Republican,Scott P. Brown,523
Easthampton,,4,U.S. Senate,,,All Others,0
Easthampton,,5,U.S. Senate,,Democratic,Martha Coakley,670
Easthampton,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,27
Easthampton,,5,U.S. Senate,,,Blank Votes,0
Easthampton,,5,U.S. Senate,,Republican,Scott P. Brown,745
Easthampton,,5,U.S. Senate,,,All Others,2
Easthampton,,5,U.S. Senate,,,Total Votes Cast,1444
Easton,,1,U.S. Senate,,,Blank Votes,0
Easton,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Easton,,1,U.S. Senate,,Republican,Scott P. Brown,658
Easton,,1,U.S. Senate,,Democratic,Martha Coakley,367
Easton,,1,U.S. Senate,,,Total Votes Cast,1032
Easton,,1,U.S. Senate,,,All Others,0
Easton,,2,U.S. Senate,,Democratic,Martha Coakley,631
Easton,,2,U.S. Senate,,,Blank Votes,1
Easton,,2,U.S. Senate,,,Total Votes Cast,1685
Easton,,2,U.S. Senate,,Republican,Scott P. Brown,1040
Easton,,2,U.S. Senate,,,All Others,1
Easton,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Easton,,3,U.S. Senate,,Republican,Scott P. Brown,925
Easton,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Easton,,3,U.S. Senate,,,All Others,1
Easton,,3,U.S. Senate,,,Total Votes Cast,1453
Easton,,3,U.S. Senate,,Democratic,Martha Coakley,515
Easton,,3,U.S. Senate,,,Blank Votes,0
Easton,,4,U.S. Senate,,Democratic,Martha Coakley,559
Easton,,4,U.S. Senate,,,Blank Votes,0
Easton,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Easton,,4,U.S. Senate,,Republican,Scott P. Brown,1069
Easton,,4,U.S. Senate,,,All Others,0
Easton,,4,U.S. Senate,,,Total Votes Cast,1637
Easton,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Easton,,5,U.S. Senate,,,Blank Votes,0
Easton,,5,U.S. Senate,,,Total Votes Cast,1852
Easton,,5,U.S. Senate,,Republican,Scott P. Brown,1155
Easton,,5,U.S. Senate,,Democratic,Martha Coakley,687
Easton,,5,U.S. Senate,,,All Others,0
Easton,,6,U.S. Senate,,,All Others,1
Easton,,6,U.S. Senate,,,Total Votes Cast,1641
Easton,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Easton,,6,U.S. Senate,,Republican,Scott P. Brown,1093
Easton,,6,U.S. Senate,,Democratic,Martha Coakley,538
Easton,,6,U.S. Senate,,,Blank Votes,0
Edgartown,,1,U.S. Senate,,,Blank Votes,3
Edgartown,,1,U.S. Senate,,Republican,Scott P. Brown,772
Edgartown,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,24
Edgartown,,1,U.S. Senate,,Democratic,Martha Coakley,1002
Edgartown,,1,U.S. Senate,,,All Others,1
Edgartown,,1,U.S. Senate,,,Total Votes Cast,1802
Egremont,,1,U.S. Senate,,Democratic,Martha Coakley,445
Egremont,,1,U.S. Senate,,,Blank Votes,1
Egremont,,1,U.S. Senate,,,Total Votes Cast,621
Egremont,,1,U.S. Senate,,Republican,Scott P. Brown,172
Egremont,,1,U.S. Senate,,,All Others,0
Egremont,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Erving,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Erving,,1,U.S. Senate,,,Blank Votes,0
Erving,,1,U.S. Senate,,Democratic,Martha Coakley,296
Erving,,1,U.S. Senate,,,All Others,0
Erving,,1,U.S. Senate,,,Total Votes Cast,512
Erving,,1,U.S. Senate,,Republican,Scott P. Brown,208
Essex,,1,U.S. Senate,,Democratic,Martha Coakley,685
Essex,,1,U.S. Senate,,,All Others,0
Essex,,1,U.S. Senate,,,Blank Votes,3
Essex,,1,U.S. Senate,,,Total Votes Cast,1728
Essex,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,17
Essex,,1,U.S. Senate,,Republican,Scott P. Brown,1023
Everett,1,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Everett,1,1,U.S. Senate,,Republican,Scott P. Brown,206
Everett,1,1,U.S. Senate,,Democratic,Martha Coakley,254
Everett,1,1,U.S. Senate,,,All Others,0
Everett,1,1,U.S. Senate,,,Blank Votes,0
Everett,1,1,U.S. Senate,,,Total Votes Cast,465
Everett,1,2,U.S. Senate,,Republican,Scott P. Brown,163
Everett,1,2,U.S. Senate,,Democratic,Martha Coakley,178
Everett,1,2,U.S. Senate,,,Total Votes Cast,344
Everett,1,2,U.S. Senate,,,Blank Votes,0
Everett,1,2,U.S. Senate,,,All Others,0
Everett,1,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Everett,1,3,U.S. Senate,,Democratic,Martha Coakley,176
Everett,1,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Everett,1,3,U.S. Senate,,Republican,Scott P. Brown,190
Everett,1,3,U.S. Senate,,,Blank Votes,0
Everett,1,3,U.S. Senate,,,All Others,1
Everett,1,3,U.S. Senate,,,Total Votes Cast,374
Everett,2,1,U.S. Senate,,,Blank Votes,0
Everett,2,1,U.S. Senate,,Republican,Scott P. Brown,215
Everett,2,1,U.S. Senate,,,All Others,1
Everett,2,1,U.S. Senate,,,Total Votes Cast,443
Everett,2,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Everett,2,1,U.S. Senate,,Democratic,Martha Coakley,224
Everett,2,2,U.S. Senate,,Republican,Scott P. Brown,186
Everett,2,2,U.S. Senate,,,Total Votes Cast,427
Everett,2,2,U.S. Senate,,,Blank Votes,0
Everett,2,2,U.S. Senate,,,All Others,0
Everett,2,2,U.S. Senate,,Democratic,Martha Coakley,235
Everett,2,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Everett,2,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Everett,2,3,U.S. Senate,,Democratic,Martha Coakley,230
Everett,2,3,U.S. Senate,,Republican,Scott P. Brown,165
Everett,2,3,U.S. Senate,,,Blank Votes,0
Everett,2,3,U.S. Senate,,,Total Votes Cast,404
Everett,2,3,U.S. Senate,,,All Others,2
Everett,3,1,U.S. Senate,,,Blank Votes,0
Everett,3,1,U.S. Senate,,,Total Votes Cast,678
Everett,3,1,U.S. Senate,,Democratic,Martha Coakley,334
Everett,3,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Everett,3,1,U.S. Senate,,Republican,Scott P. Brown,333
Everett,3,1,U.S. Senate,,,All Others,0
Everett,3,2,U.S. Senate,,Democratic,Martha Coakley,199
Everett,3,2,U.S. Senate,,,All Others,0
Everett,3,2,U.S. Senate,,,Total Votes Cast,357
Everett,3,2,U.S. Senate,,,Blank Votes,0
Everett,3,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Everett,3,2,U.S. Senate,,Republican,Scott P. Brown,153
Everett,3,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Everett,3,3,U.S. Senate,,Democratic,Martha Coakley,246
Everett,3,3,U.S. Senate,,Republican,Scott P. Brown,236
Everett,3,3,U.S. Senate,,,Total Votes Cast,493
Everett,3,3,U.S. Senate,,,All Others,1
Everett,3,3,U.S. Senate,,,Blank Votes,0
Everett,4,1,U.S. Senate,,Republican,Scott P. Brown,296
Everett,4,1,U.S. Senate,,Democratic,Martha Coakley,274
Everett,4,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Everett,4,1,U.S. Senate,,,Total Votes Cast,580
Everett,4,1,U.S. Senate,,,All Others,3
Everett,4,1,U.S. Senate,,,Blank Votes,0
Everett,4,2,U.S. Senate,,Republican,Scott P. Brown,188
Everett,4,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Everett,4,2,U.S. Senate,,,Total Votes Cast,450
Everett,4,2,U.S. Senate,,,All Others,1
Everett,4,2,U.S. Senate,,Democratic,Martha Coakley,251
Everett,4,2,U.S. Senate,,,Blank Votes,0
Everett,4,3,U.S. Senate,,,Total Votes Cast,416
Everett,4,3,U.S. Senate,,,All Others,0
Everett,4,3,U.S. Senate,,Democratic,Martha Coakley,193
Everett,4,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,4
Everett,4,3,U.S. Senate,,,Blank Votes,0
Everett,4,3,U.S. Senate,,Republican,Scott P. Brown,219
Everett,5,1,U.S. Senate,,,Total Votes Cast,536
Everett,5,1,U.S. Senate,,,All Others,0
Everett,5,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Everett,5,1,U.S. Senate,,Democratic,Martha Coakley,273
Everett,5,1,U.S. Senate,,Republican,Scott P. Brown,252
Everett,5,1,U.S. Senate,,,Blank Votes,0
Everett,5,2,U.S. Senate,,Democratic,Martha Coakley,218
Everett,5,2,U.S. Senate,,Republican,Scott P. Brown,201
Everett,5,2,U.S. Senate,,,Total Votes Cast,421
Everett,5,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,2
Everett,5,2,U.S. Senate,,,All Others,0
Everett,5,2,U.S. Senate,,,Blank Votes,0
Everett,5,3,U.S. Senate,,Democratic,Martha Coakley,231
Everett,5,3,U.S. Senate,,,All Others,0
Everett,5,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Everett,5,3,U.S. Senate,,Republican,Scott P. Brown,181
Everett,5,3,U.S. Senate,,,Blank Votes,0
Everett,5,3,U.S. Senate,,,Total Votes Cast,419
Everett,6,1,U.S. Senate,,Democratic,Martha Coakley,269
Everett,6,1,U.S. Senate,,,Blank Votes,1
Everett,6,1,U.S. Senate,,,All Others,0
Everett,6,1,U.S. Senate,,Republican,Scott P. Brown,240
Everett,6,1,U.S. Senate,,,Total Votes Cast,516
Everett,6,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Everett,6,2,U.S. Senate,,Democratic,Martha Coakley,227
Everett,6,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Everett,6,2,U.S. Senate,,,All Others,0
Everett,6,2,U.S. Senate,,,Blank Votes,0
Everett,6,2,U.S. Senate,,,Total Votes Cast,432
Everett,6,2,U.S. Senate,,Republican,Scott P. Brown,198
Everett,6,3,U.S. Senate,,,All Others,0
Everett,6,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Everett,6,3,U.S. Senate,,,Blank Votes,1
Everett,6,3,U.S. Senate,,Republican,Scott P. Brown,176
Everett,6,3,U.S. Senate,,Democratic,Martha Coakley,236
Everett,6,3,U.S. Senate,,,Total Votes Cast,425
Fairhaven,,1,U.S. Senate,,,All Others,3
Fairhaven,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Fairhaven,,1,U.S. Senate,,Democratic,Martha Coakley,464
Fairhaven,,1,U.S. Senate,,,Total Votes Cast,985
Fairhaven,,1,U.S. Senate,,,Blank Votes,0
Fairhaven,,1,U.S. Senate,,Republican,Scott P. Brown,504
Fairhaven,,2,U.S. Senate,,Republican,Scott P. Brown,552
Fairhaven,,2,U.S. Senate,,,All Others,0
Fairhaven,,2,U.S. Senate,,Democratic,Martha Coakley,504
Fairhaven,,2,U.S. Senate,,,Total Votes Cast,1062
Fairhaven,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Fairhaven,,2,U.S. Senate,,,Blank Votes,0
Fairhaven,,3,U.S. Senate,,Democratic,Martha Coakley,424
Fairhaven,,3,U.S. Senate,,,Blank Votes,0
Fairhaven,,3,U.S. Senate,,,All Others,0
Fairhaven,,3,U.S. Senate,,,Total Votes Cast,839
Fairhaven,,3,U.S. Senate,,Republican,Scott P. Brown,402
Fairhaven,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Fairhaven,,4,U.S. Senate,,,All Others,1
Fairhaven,,4,U.S. Senate,,Republican,Scott P. Brown,476
Fairhaven,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Fairhaven,,4,U.S. Senate,,,Total Votes Cast,950
Fairhaven,,4,U.S. Senate,,,Blank Votes,0
Fairhaven,,4,U.S. Senate,,Democratic,Martha Coakley,461
Fairhaven,,5,U.S. Senate,,,All Others,1
Fairhaven,,5,U.S. Senate,,,Total Votes Cast,1037
Fairhaven,,5,U.S. Senate,,Republican,Scott P. Brown,533
Fairhaven,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Fairhaven,,5,U.S. Senate,,,Blank Votes,0
Fairhaven,,5,U.S. Senate,,Democratic,Martha Coakley,493
Fairhaven,,6,U.S. Senate,,Republican,Scott P. Brown,578
Fairhaven,,6,U.S. Senate,,Democratic,Martha Coakley,488
Fairhaven,,6,U.S. Senate,,,Blank Votes,0
Fairhaven,,6,U.S. Senate,,,All Others,0
Fairhaven,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Fairhaven,,6,U.S. Senate,,,Total Votes Cast,1080
Fall River,1,A,U.S. Senate,,,Blank Votes,3
Fall River,1,A,U.S. Senate,,Democratic,Martha Coakley,454
Fall River,1,A,U.S. Senate,,,All Others,0
Fall River,1,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Fall River,1,A,U.S. Senate,,Republican,Scott P. Brown,362
Fall River,1,A,U.S. Senate,,,Total Votes Cast,829
Fall River,1,B,U.S. Senate,,,Blank Votes,0
Fall River,1,B,U.S. Senate,,Republican,Scott P. Brown,240
Fall River,1,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,19
Fall River,1,B,U.S. Senate,,,All Others,0
Fall River,1,B,U.S. Senate,,,Total Votes Cast,618
Fall River,1,B,U.S. Senate,,Democratic,Martha Coakley,359
Fall River,1,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Fall River,1,C,U.S. Senate,,Republican,Scott P. Brown,249
Fall River,1,C,U.S. Senate,,,Blank Votes,0
Fall River,1,C,U.S. Senate,,,All Others,0
Fall River,1,C,U.S. Senate,,,Total Votes Cast,538
Fall River,1,C,U.S. Senate,,Democratic,Martha Coakley,283
Fall River,1,D,U.S. Senate,,,Total Votes Cast,600
Fall River,1,D,U.S. Senate,,,Blank Votes,5
Fall River,1,D,U.S. Senate,,Republican,Scott P. Brown,257
Fall River,1,D,U.S. Senate,,,All Others,0
Fall River,1,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Fall River,1,D,U.S. Senate,,Democratic,Martha Coakley,326
Fall River,2,A,U.S. Senate,,Republican,Scott P. Brown,168
Fall River,2,A,U.S. Senate,,Democratic,Martha Coakley,284
Fall River,2,A,U.S. Senate,,,All Others,0
Fall River,2,A,U.S. Senate,,,Total Votes Cast,464
Fall River,2,A,U.S. Senate,,,Blank Votes,0
Fall River,2,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Fall River,2,B,U.S. Senate,,,Blank Votes,1
Fall River,2,B,U.S. Senate,,Democratic,Martha Coakley,247
Fall River,2,B,U.S. Senate,,,Total Votes Cast,420
Fall River,2,B,U.S. Senate,,Republican,Scott P. Brown,163
Fall River,2,B,U.S. Senate,,,All Others,0
Fall River,2,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Fall River,2,C,U.S. Senate,,,Blank Votes,1
Fall River,2,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Fall River,2,C,U.S. Senate,,,All Others,0
Fall River,2,C,U.S. Senate,,,Total Votes Cast,594
Fall River,2,C,U.S. Senate,,Democratic,Martha Coakley,351
Fall River,2,C,U.S. Senate,,Republican,Scott P. Brown,229
Fall River,3,A,U.S. Senate,,Republican,Scott P. Brown,273
Fall River,3,A,U.S. Senate,,,Total Votes Cast,716
Fall River,3,A,U.S. Senate,,Democratic,Martha Coakley,428
Fall River,3,A,U.S. Senate,,,All Others,0
Fall River,3,A,U.S. Senate,,,Blank Votes,0
Fall River,3,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Fall River,3,B,U.S. Senate,,Republican,Scott P. Brown,285
Fall River,3,B,U.S. Senate,,,Blank Votes,0
Fall River,3,B,U.S. Senate,,,Total Votes Cast,704
Fall River,3,B,U.S. Senate,,Democratic,Martha Coakley,404
Fall River,3,B,U.S. Senate,,,All Others,0
Fall River,3,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Fall River,3,C,U.S. Senate,,,All Others,0
Fall River,3,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Fall River,3,C,U.S. Senate,,Democratic,Martha Coakley,410
Fall River,3,C,U.S. Senate,,Republican,Scott P. Brown,301
Fall River,3,C,U.S. Senate,,,Blank Votes,0
Fall River,3,C,U.S. Senate,,,Total Votes Cast,719
Fall River,4,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Fall River,4,A,U.S. Senate,,,All Others,0
Fall River,4,A,U.S. Senate,,Democratic,Martha Coakley,351
Fall River,4,A,U.S. Senate,,Republican,Scott P. Brown,221
Fall River,4,A,U.S. Senate,,,Blank Votes,3
Fall River,4,A,U.S. Senate,,,Total Votes Cast,585
Fall River,4,B,U.S. Senate,,,All Others,0
Fall River,4,B,U.S. Senate,,Democratic,Martha Coakley,277
Fall River,4,B,U.S. Senate,,,Blank Votes,0
Fall River,4,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Fall River,4,B,U.S. Senate,,Republican,Scott P. Brown,130
Fall River,4,B,U.S. Senate,,,Total Votes Cast,418
Fall River,4,C,U.S. Senate,,,All Others,0
Fall River,4,C,U.S. Senate,,,Total Votes Cast,520
Fall River,4,C,U.S. Senate,,Democratic,Martha Coakley,376
Fall River,4,C,U.S. Senate,,Republican,Scott P. Brown,122
Fall River,4,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,22
Fall River,4,C,U.S. Senate,,,Blank Votes,0
Fall River,5,A,U.S. Senate,,,Blank Votes,0
Fall River,5,A,U.S. Senate,,Republican,Scott P. Brown,99
Fall River,5,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Fall River,5,A,U.S. Senate,,Democratic,Martha Coakley,184
Fall River,5,A,U.S. Senate,,,All Others,0
Fall River,5,A,U.S. Senate,,,Total Votes Cast,294
Fall River,5,B,U.S. Senate,,,Total Votes Cast,329
Fall River,5,B,U.S. Senate,,Democratic,Martha Coakley,211
Fall River,5,B,U.S. Senate,,,All Others,0
Fall River,5,B,U.S. Senate,,Republican,Scott P. Brown,108
Fall River,5,B,U.S. Senate,,,Blank Votes,0
Fall River,5,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Fall River,5,C,U.S. Senate,,Democratic,Martha Coakley,238
Fall River,5,C,U.S. Senate,,,Blank Votes,0
Fall River,5,C,U.S. Senate,,,All Others,0
Fall River,5,C,U.S. Senate,,Republican,Scott P. Brown,111
Fall River,5,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Fall River,5,C,U.S. Senate,,,Total Votes Cast,356
Fall River,6,A,U.S. Senate,,,Blank Votes,0
Fall River,6,A,U.S. Senate,,Democratic,Martha Coakley,412
Fall River,6,A,U.S. Senate,,,All Others,0
Fall River,6,A,U.S. Senate,,Republican,Scott P. Brown,375
Fall River,6,A,U.S. Senate,,,Total Votes Cast,806
Fall River,6,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,19
Fall River,6,B,U.S. Senate,,,Blank Votes,0
Fall River,6,B,U.S. Senate,,Democratic,Martha Coakley,352
Fall River,6,B,U.S. Senate,,Republican,Scott P. Brown,153
Fall River,6,B,U.S. Senate,,,All Others,0
Fall River,6,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Fall River,6,B,U.S. Senate,,,Total Votes Cast,514
Fall River,6,C,U.S. Senate,,,All Others,0
Fall River,6,C,U.S. Senate,,Republican,Scott P. Brown,278
Fall River,6,C,U.S. Senate,,,Total Votes Cast,648
Fall River,6,C,U.S. Senate,,Democratic,Martha Coakley,362
Fall River,6,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Fall River,6,C,U.S. Senate,,,Blank Votes,0
Fall River,7,A,U.S. Senate,,,All Others,0
Fall River,7,A,U.S. Senate,,,Total Votes Cast,330
Fall River,7,A,U.S. Senate,,Democratic,Martha Coakley,207
Fall River,7,A,U.S. Senate,,,Blank Votes,0
Fall River,7,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Fall River,7,A,U.S. Senate,,Republican,Scott P. Brown,120
Fall River,7,B,U.S. Senate,,Republican,Scott P. Brown,240
Fall River,7,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Fall River,7,B,U.S. Senate,,Democratic,Martha Coakley,227
Fall River,7,B,U.S. Senate,,,Total Votes Cast,476
Fall River,7,B,U.S. Senate,,,All Others,0
Fall River,7,B,U.S. Senate,,,Blank Votes,0
Fall River,7,C,U.S. Senate,,,All Others,1
Fall River,7,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Fall River,7,C,U.S. Senate,,Republican,Scott P. Brown,188
Fall River,7,C,U.S. Senate,,Democratic,Martha Coakley,200
Fall River,7,C,U.S. Senate,,,Total Votes Cast,399
Fall River,7,C,U.S. Senate,,,Blank Votes,0
Fall River,7,D,U.S. Senate,,Democratic,Martha Coakley,319
Fall River,7,D,U.S. Senate,,Republican,Scott P. Brown,145
Fall River,7,D,U.S. Senate,,,Blank Votes,0
Fall River,7,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Fall River,7,D,U.S. Senate,,,All Others,0
Fall River,7,D,U.S. Senate,,,Total Votes Cast,476
Fall River,8,A,U.S. Senate,,,Total Votes Cast,424
Fall River,8,A,U.S. Senate,,Democratic,Martha Coakley,227
Fall River,8,A,U.S. Senate,,Republican,Scott P. Brown,191
Fall River,8,A,U.S. Senate,,,All Others,0
Fall River,8,A,U.S. Senate,,,Blank Votes,0
Fall River,8,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Fall River,8,B,U.S. Senate,,,Total Votes Cast,889
Fall River,8,B,U.S. Senate,,Democratic,Martha Coakley,471
Fall River,8,B,U.S. Senate,,Republican,Scott P. Brown,403
Fall River,8,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Fall River,8,B,U.S. Senate,,,Blank Votes,0
Fall River,8,B,U.S. Senate,,,All Others,0
Fall River,8,C,U.S. Senate,,,All Others,0
Fall River,8,C,U.S. Senate,,Republican,Scott P. Brown,386
Fall River,8,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Fall River,8,C,U.S. Senate,,Democratic,Martha Coakley,477
Fall River,8,C,U.S. Senate,,,Total Votes Cast,869
Fall River,8,C,U.S. Senate,,,Blank Votes,0
Fall River,8,D,U.S. Senate,,Republican,Scott P. Brown,243
Fall River,8,D,U.S. Senate,,,All Others,0
Fall River,8,D,U.S. Senate,,,Total Votes Cast,566
Fall River,8,D,U.S. Senate,,,Blank Votes,0
Fall River,8,D,U.S. Senate,,Democratic,Martha Coakley,312
Fall River,8,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Fall River,9,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,29
Fall River,9,A,U.S. Senate,,,Blank Votes,0
Fall River,9,A,U.S. Senate,,Republican,Scott P. Brown,697
Fall River,9,A,U.S. Senate,,,All Others,1
Fall River,9,A,U.S. Senate,,Democratic,Martha Coakley,713
Fall River,9,A,U.S. Senate,,,Total Votes Cast,1440
Fall River,9,B,U.S. Senate,,,Total Votes Cast,809
Fall River,9,B,U.S. Senate,,Democratic,Martha Coakley,418
Fall River,9,B,U.S. Senate,,Republican,Scott P. Brown,364
Fall River,9,B,U.S. Senate,,,Blank Votes,7
Fall River,9,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,20
Fall River,9,B,U.S. Senate,,,All Others,0
Fall River,9,C,U.S. Senate,,Republican,Scott P. Brown,419
Fall River,9,C,U.S. Senate,,,All Others,0
Fall River,9,C,U.S. Senate,,,Blank Votes,0
Fall River,9,C,U.S. Senate,,,Total Votes Cast,951
Fall River,9,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,24
Fall River,9,C,U.S. Senate,,Democratic,Martha Coakley,508
Falmouth,,1,U.S. Senate,,,Total Votes Cast,1789
Falmouth,,1,U.S. Senate,,,Blank Votes,0
Falmouth,,1,U.S. Senate,,,All Others,1
Falmouth,,1,U.S. Senate,,Democratic,Martha Coakley,1130
Falmouth,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Falmouth,,1,U.S. Senate,,Republican,Scott P. Brown,640
Falmouth,,2,U.S. Senate,,,Blank Votes,1
Falmouth,,2,U.S. Senate,,Democratic,Martha Coakley,822
Falmouth,,2,U.S. Senate,,,Total Votes Cast,1514
Falmouth,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Falmouth,,2,U.S. Senate,,Republican,Scott P. Brown,672
Falmouth,,2,U.S. Senate,,,All Others,5
Falmouth,,3,U.S. Senate,,Republican,Scott P. Brown,932
Falmouth,,3,U.S. Senate,,,Blank Votes,1
Falmouth,,3,U.S. Senate,,,All Others,1
Falmouth,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,19
Falmouth,,3,U.S. Senate,,,Total Votes Cast,1673
Falmouth,,3,U.S. Senate,,Democratic,Martha Coakley,720
Falmouth,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Falmouth,,4,U.S. Senate,,,Blank Votes,0
Falmouth,,4,U.S. Senate,,,All Others,0
Falmouth,,4,U.S. Senate,,,Total Votes Cast,1651
Falmouth,,4,U.S. Senate,,Republican,Scott P. Brown,948
Falmouth,,4,U.S. Senate,,Democratic,Martha Coakley,692
