county,town,precinct,office,district,candidate,party,votes
Essex,,Saugus 08,U.S. Senate,,Write-ins,,2
Essex,,Saugus 09,U.S. Senate,,Write-ins,,0
Essex,,Saugus 10,U.S. Senate,,Write-ins,,1
Essex,,,U.S. Senate,,Write-ins,,4
Essex,,Swampscott 1,U.S. Senate,,Write-ins,,0
Essex,,Swampscott 2,U.S. Senate,,Write-ins,,1
Essex,,Swampscott 3,U.S. Senate,,Write-ins,,0
Essex,,Swampscott 4,U.S. Senate,,Write-ins,,1
Essex,,Swampscott 5,U.S. Senate,,Write-ins,,0
Essex,,Swampscott 6,U.S. Senate,,Write-ins,,0
Essex,,,U.S. Senate,,Write-ins,,2
Essex,,,U.S. Senate,,Write-ins,,1
Essex,,,U.S. Senate,,Write-ins,,0
Essex,,,U.S. Senate,,Write-ins,,4
Essex,,,U.S. Senate,,Write-ins,,189
Essex,,Amesbury 1,U.S. Senate,,Blanks,,9
Essex,,Amesbury 2,U.S. Senate,,Blanks,,10
Essex,,Amesbury 3,U.S. Senate,,Blanks,,7
Essex,,Amesbury 4,U.S. Senate,,Blanks,,10
Essex,,Amesbury 5,U.S. Senate,,Blanks,,9
Essex,,Amesbury 6,U.S. Senate,,Blanks,,11
Essex,,,U.S. Senate,,Blanks,,56
Essex,,Andover 1,U.S. Senate,,Blanks,,10
Essex,,Andover 2,U.S. Senate,,Blanks,,17
Essex,,Andover 3,U.S. Senate,,Blanks,,20
Essex,,Andover 4,U.S. Senate,,Blanks,,6
Essex,,Andover 5,U.S. Senate,,Blanks,,16
Essex,,Andover 6,U.S. Senate,,Blanks,,14
Essex,,Andover 7,U.S. Senate,,Blanks,,8
Essex,,Andover 7A,U.S. Senate,,Blanks,,2
Essex,,Andover 8,U.S. Senate,,Blanks,,19
Essex,,Andover 9,U.S. Senate,,Blanks,,13
Essex,,Andover 9A,U.S. Senate,,Blanks,,0
Essex,,,U.S. Senate,,Blanks,,125
Essex,,Beverly W1P1,U.S. Senate,,Blanks,,14
Essex,,Beverly W1P2,U.S. Senate,,Blanks,,6
Essex,,Beverly W2P1,U.S. Senate,,Blanks,,12
Essex,,Beverly W2P2,U.S. Senate,,Blanks,,17
Essex,,Beverly W3P1,U.S. Senate,,Blanks,,14
Essex,,Beverly W3P2,U.S. Senate,,Blanks,,19
Essex,,Beverly W4P1,U.S. Senate,,Blanks,,8
Essex,,Beverly W4P2,U.S. Senate,,Blanks,,12
Essex,,Beverly W5P1,U.S. Senate,,Blanks,,14
Essex,,Beverly W5P2,U.S. Senate,,Blanks,,14
Essex,,Beverly W6P1,U.S. Senate,,Blanks,,14
Essex,,Beverly W6P2,U.S. Senate,,Blanks,,12
Essex,,,U.S. Senate,,Blanks,,156
Essex,,Boxford 1,U.S. Senate,,Blanks,,11
Essex,,Boxford 2,U.S. Senate,,Blanks,,6
Essex,,Boxford 3,U.S. Senate,,Blanks,,14
Essex,,,U.S. Senate,,Blanks,,31
Essex,,Danvers 1,U.S. Senate,,Blanks,,9
Essex,,Danvers 2,U.S. Senate,,Blanks,,6
Essex,,Danvers 3,U.S. Senate,,Blanks,,8
Essex,,Danvers 4,U.S. Senate,,Blanks,,8
Essex,,Danvers 5,U.S. Senate,,Blanks,,18
Essex,,Danvers 6,U.S. Senate,,Blanks,,12
Essex,,Danvers 7,U.S. Senate,,Blanks,,10
Essex,,Danvers 8,U.S. Senate,,Blanks,,6
Essex,,,U.S. Senate,,Blanks,,77
Essex,,,U.S. Senate,,Blanks,,14
Essex,,Georgetown 1,U.S. Senate,,Blanks,,9
Essex,,Georgetown 2,U.S. Senate,,Blanks,,10
Essex,,Georgetown 3,U.S. Senate,,Blanks,,5
Essex,,,U.S. Senate,,Blanks,,24
Essex,,Gloucester W1P1,U.S. Senate,,Blanks,,26
Essex,,Gloucester W1P2,U.S. Senate,,Blanks,,10
Essex,,Gloucester W2P1,U.S. Senate,,Blanks,,13
Essex,,Gloucester W2P2,U.S. Senate,,Blanks,,14
Essex,,Gloucester W3P1,U.S. Senate,,Blanks,,13
Essex,,Gloucester W3P2,U.S. Senate,,Blanks,,11
Essex,,Gloucester W4P1,U.S. Senate,,Blanks,,11
Essex,,Gloucester W4P2,U.S. Senate,,Blanks,,13
Essex,,Gloucester W5P1,U.S. Senate,,Blanks,,17
Essex,,Gloucester W5P2,U.S. Senate,,Blanks,,13
Essex,,,U.S. Senate,,Blanks,,141
Essex,,Groveland 1,U.S. Senate,,Blanks,,14
Essex,,Groveland 2,U.S. Senate,,Blanks,,8
Essex,,,U.S. Senate,,Blanks,,22
Essex,,Hamilton 1,U.S. Senate,,Blanks,,14
Essex,,Hamilton 2,U.S. Senate,,Blanks,,8
Essex,,Hamilton 3,U.S. Senate,,Blanks,,15
Essex,,,U.S. Senate,,Blanks,,37
Essex,,Haverhill W1P1,U.S. Senate,,Blanks,,11
Essex,,Haverhill W1P2,U.S. Senate,,Blanks,,10
Essex,,Haverhill W1P3,U.S. Senate,,Blanks,,14
Essex,,Haverhill W2P1,U.S. Senate,,Blanks,,9
Essex,,Haverhill W2P2,U.S. Senate,,Blanks,,9
Essex,,Haverhill W2P3,U.S. Senate,,Blanks,,9
Essex,,Haverhill W3P1,U.S. Senate,,Blanks,,13
Essex,,Haverhill W3P2,U.S. Senate,,Blanks,,10
Essex,,Haverhill W3P3,U.S. Senate,,Blanks,,3
Essex,,Haverhill W4P1,U.S. Senate,,Blanks,,14
Essex,,Haverhill W4P2,U.S. Senate,,Blanks,,19
Essex,,Haverhill W4P3,U.S. Senate,,Blanks,,18
Essex,,Haverhill W5P1,U.S. Senate,,Blanks,,11
Essex,,Haverhill W5P2,U.S. Senate,,Blanks,,10
Essex,,Haverhill W5P3,U.S. Senate,,Blanks,,7
Essex,,Haverhill W6P1,U.S. Senate,,Blanks,,11
Essex,,Haverhill W6P2,U.S. Senate,,Blanks,,12
Essex,,Haverhill W6P3,U.S. Senate,,Blanks,,10
Essex,,Haverhill W7P1,U.S. Senate,,Blanks,,10
Essex,,Haverhill W7P2,U.S. Senate,,Blanks,,8
Essex,,Haverhill W7P3,U.S. Senate,,Blanks,,9
Essex,,,U.S. Senate,,Blanks,,227
Essex,,Ipswich 1,U.S. Senate,,Blanks,,12
Essex,,Ipswich 2,U.S. Senate,,Blanks,,16
Essex,,Ipswich 3,U.S. Senate,,Blanks,,14
Essex,,Ipswich 4,U.S. Senate,,Blanks,,12
Essex,,,U.S. Senate,,Blanks,,54
Essex,,Lawrence A1,U.S. Senate,,Blanks,,9
Essex,,Lawrence A2,U.S. Senate,,Blanks,,15
Essex,,Lawrence A3,U.S. Senate,,Blanks,,9
Essex,,Lawrence A4,U.S. Senate,,Blanks,,8
Essex,,Lawrence B1,U.S. Senate,,Blanks,,14
Essex,,Lawrence B2,U.S. Senate,,Blanks,,12
Essex,,Lawrence B3,U.S. Senate,,Blanks,,10
Essex,,Lawrence B4,U.S. Senate,,Blanks,,16
Essex,,Lawrence C1,U.S. Senate,,Blanks,,13
Essex,,Lawrence C2,U.S. Senate,,Blanks,,8
Essex,,Lawrence C3,U.S. Senate,,Blanks,,15
Essex,,Lawrence C4,U.S. Senate,,Blanks,,9
Essex,,Lawrence D1,U.S. Senate,,Blanks,,7
Essex,,Lawrence D2,U.S. Senate,,Blanks,,14
Essex,,Lawrence D3,U.S. Senate,,Blanks,,16
Essex,,Lawrence D4,U.S. Senate,,Blanks,,10
Essex,,Lawrence E1,U.S. Senate,,Blanks,,17
Essex,,Lawrence E2,U.S. Senate,,Blanks,,9
Essex,,Lawrence E3,U.S. Senate,,Blanks,,9
Essex,,Lawrence E4,U.S. Senate,,Blanks,,14
Essex,,Lawrence F1,U.S. Senate,,Blanks,,18
Essex,,Lawrence F2,U.S. Senate,,Blanks,,11
Essex,,Lawrence F3,U.S. Senate,,Blanks,,8
Essex,,Lawrence F4,U.S. Senate,,Blanks,,8
Essex,,,U.S. Senate,,Blanks,,279
Essex,,Lynn W1P1,U.S. Senate,,Blanks,,11
Essex,,Lynn W1P2,U.S. Senate,,Blanks,,15
Essex,,Lynn W1P3,U.S. Senate,,Blanks,,9
Essex,,Lynn W1P4,U.S. Senate,,Blanks,,12
Essex,,Lynn W2P1,U.S. Senate,,Blanks,,11
Essex,,Lynn W2P2,U.S. Senate,,Blanks,,13
Essex,,Lynn W2P3,U.S. Senate,,Blanks,,8
Essex,,Lynn W2P4,U.S. Senate,,Blanks,,7
Essex,,Lynn W3P1,U.S. Senate,,Blanks,,12
Essex,,Lynn W3P2,U.S. Senate,,Blanks,,14
Essex,,Lynn W3P3,U.S. Senate,,Blanks,,13
Essex,,Lynn W3P4,U.S. Senate,,Blanks,,10
Essex,,Lynn W4P1,U.S. Senate,,Blanks,,8
Essex,,Lynn W4P2,U.S. Senate,,Blanks,,7
Essex,,Lynn W4P3,U.S. Senate,,Blanks,,13
Essex,,Lynn W4P4,U.S. Senate,,Blanks,,9
Essex,,Lynn W5P1,U.S. Senate,,Blanks,,12
Essex,,Lynn W5P2,U.S. Senate,,Blanks,,13
Essex,,Lynn W5P3,U.S. Senate,,Blanks,,2
Essex,,Lynn W5P4,U.S. Senate,,Blanks,,20
Essex,,Lynn W6P1,U.S. Senate,,Blanks,,14
Essex,,Lynn W6P2,U.S. Senate,,Blanks,,10
Essex,,Lynn W6P3,U.S. Senate,,Blanks,,9
Essex,,Lynn W6P4,U.S. Senate,,Blanks,,12
Essex,,Lynn W7P1,U.S. Senate,,Blanks,,14
Essex,,Lynn W7P2,U.S. Senate,,Blanks,,7
Essex,,Lynn W7P3,U.S. Senate,,Blanks,,10
Essex,,Lynn W7P4,U.S. Senate,,Blanks,,13
Essex,,,U.S. Senate,,Blanks,,308
Essex,,Lynnfield 1,U.S. Senate,,Blanks,,7
Essex,,Lynnfield 2,U.S. Senate,,Blanks,,8
Essex,,Lynnfield 3,U.S. Senate,,Blanks,,9
Essex,,Lynnfield 4,U.S. Senate,,Blanks,,15
Essex,,,U.S. Senate,,Blanks,,39
Essex,,,U.S. Senate,,Blanks,,22
Essex,,Marblehead 1,U.S. Senate,,Blanks,,16
Essex,,Marblehead 2,U.S. Senate,,Blanks,,9
Essex,,Marblehead 3,U.S. Senate,,Blanks,,7
Essex,,Marblehead 4,U.S. Senate,,Blanks,,6
Essex,,Marblehead 5,U.S. Senate,,Blanks,,9
Essex,,Marblehead 6,U.S. Senate,,Blanks,,7
Essex,,,U.S. Senate,,Blanks,,54
Essex,,Merrimac 1,U.S. Senate,,Blanks,,13
Essex,,Merrimac 2,U.S. Senate,,Blanks,,10
Essex,,,U.S. Senate,,Blanks,,23
Essex,,Methuen 01,U.S. Senate,,Blanks,,14
Essex,,Methuen 02,U.S. Senate,,Blanks,,15
Essex,,Methuen 03,U.S. Senate,,Blanks,,16
Essex,,Methuen 04,U.S. Senate,,Blanks,,16
Essex,,Methuen 05,U.S. Senate,,Blanks,,19
Essex,,Methuen 06,U.S. Senate,,Blanks,,18
Essex,,Methuen 07,U.S. Senate,,Blanks,,9
Essex,,Methuen 08,U.S. Senate,,Blanks,,18
Essex,,Methuen 09,U.S. Senate,,Blanks,,10
Essex,,Methuen 10,U.S. Senate,,Blanks,,8
Essex,,Methuen 11,U.S. Senate,,Blanks,,10
Essex,,Methuen 12,U.S. Senate,,Blanks,,15
Essex,,,U.S. Senate,,Blanks,,168
Essex,,Middleton 1,U.S. Senate,,Blanks,,12
Essex,,Middleton 2,U.S. Senate,,Blanks,,7
Essex,,,U.S. Senate,,Blanks,,19
Essex,,,U.S. Senate,,Blanks,,14
Essex,,Newbury 1,U.S. Senate,,Blanks,,11
Essex,,Newbury 2,U.S. Senate,,Blanks,,13
Essex,,,U.S. Senate,,Blanks,,24
Essex,,Newburyport W1P,U.S. Senate,,Blanks,,1
Essex,,Newburyport W1,U.S. Senate,,Blanks,,13
Essex,,Newburyport W2,U.S. Senate,,Blanks,,9
Essex,,Newburyport W3,U.S. Senate,,Blanks,,12
Essex,,Newburyport W4,U.S. Senate,,Blanks,,9
Essex,,Newburyport W5,U.S. Senate,,Blanks,,19
Essex,,Newburyport W6,U.S. Senate,,Blanks,,12
Essex,,,U.S. Senate,,Blanks,,75
Essex,,North Andover 1,U.S. Senate,,Blanks,,9
Essex,,North Andover 2,U.S. Senate,,Blanks,,17
Essex,,North Andover 3,U.S. Senate,,Blanks,,12
Essex,,North Andover 4,U.S. Senate,,Blanks,,16
Essex,,North Andover 5,U.S. Senate,,Blanks,,8
Essex,,North Andover 6,U.S. Senate,,Blanks,,10
Essex,,North Andover 7,U.S. Senate,,Blanks,,12
Essex,,North Andover 8,U.S. Senate,,Blanks,,15
Essex,,,U.S. Senate,,Blanks,,99
Essex,,Peabody W1P1,U.S. Senate,,Blanks,,14
Essex,,Peabody W1P2,U.S. Senate,,Blanks,,8
Essex,,Peabody W1P3,U.S. Senate,,Blanks,,12
Essex,,Peabody W2P1,U.S. Senate,,Blanks,,6
Essex,,Peabody W2P2,U.S. Senate,,Blanks,,8
Essex,,Peabody W2P3,U.S. Senate,,Blanks,,13
Essex,,Peabody W3P1,U.S. Senate,,Blanks,,13
Essex,,Peabody W3P2,U.S. Senate,,Blanks,,19
Essex,,Peabody W3P3,U.S. Senate,,Blanks,,10
Essex,,Peabody W4P1,U.S. Senate,,Blanks,,3
Essex,,Peabody W4P2,U.S. Senate,,Blanks,,11
Essex,,Peabody W4P3,U.S. Senate,,Blanks,,5
Essex,,Peabody W4P3a,U.S. Senate,,Blanks,,7
Essex,,Peabody W5P1,U.S. Senate,,Blanks,,18
Essex,,Peabody W5P2,U.S. Senate,,Blanks,,7
Essex,,Peabody W5P3,U.S. Senate,,Blanks,,15
Essex,,Peabody W6P1,U.S. Senate,,Blanks,,10
Essex,,Peabody W6P2,U.S. Senate,,Blanks,,8
Essex,,Peabody W6P3,U.S. Senate,,Blanks,,9
Essex,,,U.S. Senate,,Blanks,,196
Essex,,Rockport 1,U.S. Senate,,Blanks,,8
Essex,,Rockport 2,U.S. Senate,,Blanks,,10
Essex,,Rockport 3,U.S. Senate,,Blanks,,14
Essex,,,U.S. Senate,,Blanks,,32
Essex,,,U.S. Senate,,Blanks,,16
Essex,,Salem W1P1,U.S. Senate,,Blanks,,13
Essex,,Salem W1P2,U.S. Senate,,Blanks,,11
Essex,,Salem W2P1,U.S. Senate,,Blanks,,11
Essex,,Salem W2P2,U.S. Senate,,Blanks,,13
Essex,,Salem W3P1,U.S. Senate,,Blanks,,13
Essex,,Salem W3P2,U.S. Senate,,Blanks,,9
Essex,,Salem W4P1,U.S. Senate,,Blanks,,16
Essex,,Salem W4P2,U.S. Senate,,Blanks,,6
Essex,,Salem W5P1,U.S. Senate,,Blanks,,10
Essex,,Salem W5P2,U.S. Senate,,Blanks,,11
Essex,,Salem W6P1,U.S. Senate,,Blanks,,22
Essex,,Salem W6P2,U.S. Senate,,Blanks,,12
Essex,,Salem W7P1,U.S. Senate,,Blanks,,15
Essex,,Salem W7P2,U.S. Senate,,Blanks,,5
Essex,,,U.S. Senate,,Blanks,,167
Essex,,Salisbury 1,U.S. Senate,,Blanks,,12
Essex,,Salisbury 2,U.S. Senate,,Blanks,,9
Essex,,Salisbury 3,U.S. Senate,,Blanks,,7
Essex,,,U.S. Senate,,Blanks,,28
Essex,,Saugus 01,U.S. Senate,,Blanks,,9
Essex,,Saugus 02,U.S. Senate,,Blanks,,4
Essex,,Saugus 03,U.S. Senate,,Blanks,,10
Essex,,Saugus 04,U.S. Senate,,Blanks,,9
Essex,,Saugus 05,U.S. Senate,,Blanks,,13
Essex,,Saugus 06,U.S. Senate,,Blanks,,12
Essex,,Saugus 07,U.S. Senate,,Blanks,,10
Essex,,Saugus 08,U.S. Senate,,Blanks,,19
Essex,,Saugus 09,U.S. Senate,,Blanks,,12
Essex,,Saugus 10,U.S. Senate,,Blanks,,12
Essex,,,U.S. Senate,,Blanks,,110
Essex,,Swampscott 1,U.S. Senate,,Blanks,,7
Essex,,Swampscott 2,U.S. Senate,,Blanks,,6
Essex,,Swampscott 3,U.S. Senate,,Blanks,,11
Essex,,Swampscott 4,U.S. Senate,,Blanks,,9
Essex,,Swampscott 5,U.S. Senate,,Blanks,,8
Essex,,Swampscott 6,U.S. Senate,,Blanks,,4
Essex,,,U.S. Senate,,Blanks,,45
Essex,,,U.S. Senate,,Blanks,,104
Essex,,,U.S. Senate,,Blanks,,18
Essex,,,U.S. Senate,,Blanks,,23
Essex,,,U.S. Senate,,Blanks,,2827
Essex,,Amesbury 1,U.S. House,6,John Tierney,D,733
Essex,,Amesbury 2,U.S. House,6,John Tierney,D,730
Essex,,Amesbury 3,U.S. House,6,John Tierney,D,762
Essex,,Amesbury 4,U.S. House,6,John Tierney,D,618
Essex,,Amesbury 5,U.S. House,6,John Tierney,D,588
Essex,,Amesbury 6,U.S. House,6,John Tierney,D,644
Essex,,,U.S. House,6,John Tierney,D,4075
Essex,,Andover 1,U.S. House,6,John Tierney,D,768
Essex,,Andover 2,U.S. House,3,Nicola Tsongas,D,1280
Essex,,Andover 3,U.S. House,3,Nicola Tsongas,D,1338
Essex,,Andover 4,U.S. House,3,Nicola Tsongas,D,1177
Essex,,Andover 5,U.S. House,3,Nicola Tsongas,D,1207
Essex,,Andover 6,U.S. House,3,Nicola Tsongas,D,1169
Essex,,Andover 7,U.S. House,3,Nicola Tsongas,D,937
Essex,,Andover 7A,U.S. House,6,John Tierney,D,186
Essex,,Andover 8,U.S. House,6,John Tierney,D,857
Essex,,Andover 9,U.S. House,3,Nicola Tsongas,D,1211
Essex,,Andover 9A,U.S. House,6,John Tierney,D,3
Essex,,,U.S. House,6,Democrats,D,9365
Essex,,Beverly W1P1,U.S. House,6,John Tierney,D,791
Essex,,Beverly W1P2,U.S. House,6,John Tierney,D,951
Essex,,Beverly W2P1,U.S. House,6,John Tierney,D,877
Essex,,Beverly W2P2,U.S. House,6,John Tierney,D,988
Essex,,Beverly W3P1,U.S. House,6,John Tierney,D,727
Essex,,Beverly W3P2,U.S. House,6,John Tierney,D,915
Essex,,Beverly W4P1,U.S. House,6,John Tierney,D,540
Essex,,Beverly W4P2,U.S. House,6,John Tierney,D,1166
Essex,,Beverly W5P1,U.S. House,6,John Tierney,D,905
Essex,,Beverly W5P2,U.S. House,6,John Tierney,D,839
Essex,,Beverly W6P1,U.S. House,6,John Tierney,D,889
Essex,,Beverly W6P2,U.S. House,6,John Tierney,D,865
Essex,,,U.S. House,6,John Tierney,D,10453
Essex,,Boxford 1,U.S. House,6,John Tierney,D,539
Essex,,Boxford 2,U.S. House,6,John Tierney,D,589
Essex,,Boxford 3,U.S. House,6,John Tierney,D,569
Essex,,,U.S. House,6,John Tierney,D,1697
Essex,,Danvers 1,U.S. House,6,John Tierney,D,870
Essex,,Danvers 2,U.S. House,6,John Tierney,D,814
Essex,,Danvers 3,U.S. House,6,John Tierney,D,785
Essex,,Danvers 4,U.S. House,6,John Tierney,D,770
Essex,,Danvers 5,U.S. House,6,John Tierney,D,949
Essex,,Danvers 6,U.S. House,6,John Tierney,D,797
Essex,,Danvers 7,U.S. House,6,John Tierney,D,782
Essex,,Danvers 8,U.S. House,6,John Tierney,D,666
Essex,,,U.S. House,6,John Tierney,D,6433
Essex,,,U.S. House,6,John Tierney,D,1005
Essex,,Georgetown 1,U.S. House,6,John Tierney,D,731
Essex,,Georgetown 2,U.S. House,6,John Tierney,D,610
Essex,,Georgetown 3,U.S. House,6,John Tierney,D,580
Essex,,,U.S. House,6,John Tierney,D,1921
Essex,,Gloucester W1P1,U.S. House,6,John Tierney,D,1061
Essex,,Gloucester W1P2,U.S. House,6,John Tierney,D,827
Essex,,Gloucester W2P1,U.S. House,6,John Tierney,D,711
Essex,,Gloucester W2P2,U.S. House,6,John Tierney,D,753
Essex,,Gloucester W3P1,U.S. House,6,John Tierney,D,776
Essex,,Gloucester W3P2,U.S. House,6,John Tierney,D,747
Essex,,Gloucester W4P1,U.S. House,6,John Tierney,D,876
Essex,,Gloucester W4P2,U.S. House,6,John Tierney,D,1165
Essex,,Gloucester W5P1,U.S. House,6,John Tierney,D,929
Essex,,Gloucester W5P2,U.S. House,6,John Tierney,D,938
Essex,,,U.S. House,6,John Tierney,D,8783
Essex,,Groveland 1,U.S. House,6,John Tierney,D,785
Essex,,Groveland 2,U.S. House,6,John Tierney,D,791
Essex,,,U.S. House,6,John Tierney,D,1576
Essex,,Hamilton 1,U.S. House,6,John Tierney,D,718
Essex,,Hamilton 2,U.S. House,6,John Tierney,D,612
Essex,,Hamilton 3,U.S. House,6,John Tierney,D,500
Essex,,,U.S. House,6,John Tierney,D,1830
Essex,,Haverhill W1P1,U.S. House,3,Nicola Tsongas,D,627
Essex,,Haverhill W1P2,U.S. House,3,Nicola Tsongas,D,857
Essex,,Haverhill W1P3,U.S. House,3,Nicola Tsongas,D,785
Essex,,Haverhill W2P1,U.S. House,3,Nicola Tsongas,D,753
Essex,,Haverhill W2P2,U.S. House,3,Nicola Tsongas,D,775
Essex,,Haverhill W2P3,U.S. House,3,Nicola Tsongas,D,618
Essex,,Haverhill W3P1,U.S. House,3,Nicola Tsongas,D,576
Essex,,Haverhill W3P2,U.S. House,3,Nicola Tsongas,D,706
Essex,,Haverhill W3P3,U.S. House,3,Nicola Tsongas,D,791
Essex,,Haverhill W4P1,U.S. House,3,Nicola Tsongas,D,918
Essex,,Haverhill W4P2,U.S. House,3,Nicola Tsongas,D,978
Essex,,Haverhill W4P3,U.S. House,3,Nicola Tsongas,D,962
Essex,,Haverhill W5P1,U.S. House,3,Nicola Tsongas,D,953
Essex,,Haverhill W5P2,U.S. House,3,Nicola Tsongas,D,933
Essex,,Haverhill W5P3,U.S. House,3,Nicola Tsongas,D,944
Essex,,Haverhill W6P1,U.S. House,3,Nicola Tsongas,D,886
Essex,,Haverhill W6P2,U.S. House,3,Nicola Tsongas,D,951
Essex,,Haverhill W6P3,U.S. House,3,Nicola Tsongas,D,1019
Essex,,Haverhill W7P1,U.S. House,3,Nicola Tsongas,D,928
Essex,,Haverhill W7P2,U.S. House,3,Nicola Tsongas,D,875
Essex,,Haverhill W7P3,U.S. House,3,Nicola Tsongas,D,916
Essex,,,U.S. House,3,Nicola Tsongas,D,17751
Essex,,Ipswich 1,U.S. House,6,John Tierney,D,1038
Essex,,Ipswich 2,U.S. House,6,John Tierney,D,1100
Essex,,Ipswich 3,U.S. House,6,John Tierney,D,789
Essex,,Ipswich 4,U.S. House,6,John Tierney,D,879
Essex,,,U.S. House,6,John Tierney,D,3806
Essex,,Lawrence A1,U.S. House,3,Nicola Tsongas,D,775
Essex,,Lawrence A2,U.S. House,3,Nicola Tsongas,D,629
Essex,,Lawrence A3,U.S. House,3,Nicola Tsongas,D,654
Essex,,Lawrence A4,U.S. House,3,Nicola Tsongas,D,620
Essex,,Lawrence B1,U.S. House,3,Nicola Tsongas,D,838
Essex,,Lawrence B2,U.S. House,3,Nicola Tsongas,D,757
Essex,,Lawrence B3,U.S. House,3,Nicola Tsongas,D,797
Essex,,Lawrence B4,U.S. House,3,Nicola Tsongas,D,914
Essex,,Lawrence C1,U.S. House,3,Nicola Tsongas,D,655
Essex,,Lawrence C2,U.S. House,3,Nicola Tsongas,D,826
Essex,,Lawrence C3,U.S. House,3,Nicola Tsongas,D,658
Essex,,Lawrence C4,U.S. House,3,Nicola Tsongas,D,824
Essex,,Lawrence D1,U.S. House,3,Nicola Tsongas,D,796
Essex,,Lawrence D2,U.S. House,3,Nicola Tsongas,D,769
Essex,,Lawrence D3,U.S. House,3,Nicola Tsongas,D,585
Essex,,Lawrence D4,U.S. House,3,Nicola Tsongas,D,636
Essex,,Lawrence E1,U.S. House,3,Nicola Tsongas,D,905
Essex,,Lawrence E2,U.S. House,3,Nicola Tsongas,D,875
Essex,,Lawrence E3,U.S. House,3,Nicola Tsongas,D,710
Essex,,Lawrence E4,U.S. House,3,Nicola Tsongas,D,723
Essex,,Lawrence F1,U.S. House,3,Nicola Tsongas,D,837
Essex,,Lawrence F2,U.S. House,3,Nicola Tsongas,D,706
Essex,,Lawrence F3,U.S. House,3,Nicola Tsongas,D,686
Essex,,Lawrence F4,U.S. House,3,Nicola Tsongas,D,739
Essex,,,U.S. House,3,Nicola Tsongas,D,17914
Essex,,Lynn W1P1,U.S. House,6,John Tierney,D,900
Essex,,Lynn W1P2,U.S. House,6,John Tierney,D,1036
Essex,,Lynn W1P3,U.S. House,6,John Tierney,D,962
Essex,,Lynn W1P4,U.S. House,6,John Tierney,D,916
Essex,,Lynn W2P1,U.S. House,6,John Tierney,D,1080
Essex,,Lynn W2P2,U.S. House,6,John Tierney,D,797
Essex,,Lynn W2P3,U.S. House,6,John Tierney,D,659
Essex,,Lynn W2P4,U.S. House,6,John Tierney,D,652
Essex,,Lynn W3P1,U.S. House,6,John Tierney,D,913
Essex,,Lynn W3P2,U.S. House,6,John Tierney,D,826
Essex,,Lynn W3P3,U.S. House,6,John Tierney,D,749
Essex,,Lynn W3P4,U.S. House,6,John Tierney,D,835
Essex,,Lynn W4P1,U.S. House,6,John Tierney,D,545
Essex,,Lynn W4P2,U.S. House,6,John Tierney,D,563
Essex,,Lynn W4P3,U.S. House,6,John Tierney,D,785
Essex,,Lynn W4P4,U.S. House,6,John Tierney,D,829
Essex,,Lynn W5P1,U.S. House,6,John Tierney,D,709
Essex,,Lynn W5P2,U.S. House,6,John Tierney,D,506
Essex,,Lynn W5P3,U.S. House,6,John Tierney,D,517
Essex,,Lynn W5P4,U.S. House,6,John Tierney,D,978
Essex,,Lynn W6P1,U.S. House,6,John Tierney,D,666
Essex,,Lynn W6P2,U.S. House,6,John Tierney,D,458
Essex,,Lynn W6P3,U.S. House,6,John Tierney,D,785
Essex,,Lynn W6P4,U.S. House,6,John Tierney,D,627
Essex,,Lynn W7P1,U.S. House,6,John Tierney,D,1041
Essex,,Lynn W7P2,U.S. House,6,John Tierney,D,976
Essex,,Lynn W7P3,U.S. House,6,John Tierney,D,712
Essex,,Lynn W7P4,U.S. House,6,John Tierney,D,756
Essex,,,U.S. House,6,John Tierney,D,21778
Essex,,Lynnfield 1,U.S. House,6,John Tierney,D,505
Essex,,Lynnfield 2,U.S. House,6,John Tierney,D,457
Essex,,Lynnfield 3,U.S. House,6,John Tierney,D,559
Essex,,Lynnfield 4,U.S. House,6,John Tierney,D,440
Essex,,,U.S. House,6,John Tierney,D,1961
Essex,,,U.S. House,6,John Tierney,D,1618
Essex,,Marblehead 1,U.S. House,6,John Tierney,D,1042
Essex,,Marblehead 2,U.S. House,6,John Tierney,D,1057
Essex,,Marblehead 3,U.S. House,6,John Tierney,D,1026
Essex,,Marblehead 4,U.S. House,6,John Tierney,D,911
Essex,,Marblehead 5,U.S. House,6,John Tierney,D,986
Essex,,Marblehead 6,U.S. House,6,John Tierney,D,938
Essex,,,U.S. House,6,John Tierney,D,5960
Essex,,Merrimac 1,U.S. House,6,John Tierney,D,811
Essex,,Merrimac 2,U.S. House,6,John Tierney,D,748
Essex,,,U.S. House,6,John Tierney,D,1559
Essex,,Methuen 01,U.S. House,3,Nicola Tsongas,D,1110
Essex,,Methuen 02,U.S. House,3,Nicola Tsongas,D,910
Essex,,Methuen 03,U.S. House,3,Nicola Tsongas,D,1104
Essex,,Methuen 04,U.S. House,3,Nicola Tsongas,D,1091
Essex,,Methuen 05,U.S. House,3,Nicola Tsongas,D,1062
Essex,,Methuen 06,U.S. House,3,Nicola Tsongas,D,1119
Essex,,Methuen 07,U.S. House,3,Nicola Tsongas,D,1208
Essex,,Methuen 08,U.S. House,3,Nicola Tsongas,D,1151
Essex,,Methuen 09,U.S. House,3,Nicola Tsongas,D,1081
Essex,,Methuen 10,U.S. House,3,Nicola Tsongas,D,1139
Essex,,Methuen 11,U.S. House,3,Nicola Tsongas,D,1239
